league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
GER-Bundesliga,2324,Darmstadt 98,Gerrit Holtmann,PHI,MF,28,1995,10,392,39,12.8,4.4,2,65,0,8,33,1,0.4,3,11,-8,-1.84,-0.22,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Jannik Müller,GER,DF,29,1994,16,1134,71,37.1,12.6,12,83,9,4,36,11,0.69,13,30,-17,-1.35,0.47,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Julian Justvan,GER,MF,25,1998,14,1023,73,33.4,11.4,11,86,7,3,26,0,0.29,8,34,-26,-2.29,-0.96,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Klaus Gjasula,ALB,"DF,MF",33,1989,22,1363,62,44.5,15.1,17,75,10,5,18,5,0.55,15,31,-16,-1.06,1.06,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Luca Pfeiffer,GER,"FW,MF",26,1996,24,1619,67,52.9,18.0,20,77,9,4,20,6,0.46,20,37,-17,-0.95,1.49,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Marcel Schuhen,GER,GK,30,1993,31,2790,90,91.2,31.0,31,90,31,0,,2,0.52,29,76,-47,-1.52,1.48,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Marvin Mehlem,GER,MF,25,1997,20,1482,74,48.4,16.5,19,77,6,1,24,1,0.55,16,38,-22,-1.34,0.6,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Matej Maglica,CRO,DF,24,1998,26,1698,65,55.5,18.9,21,78,13,5,13,1,0.58,16,41,-25,-1.33,0.72,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Mathias Honsak,AUT,"MF,FW",26,1996,23,1021,44,33.4,11.3,10,73,2,13,22,0,0.57,9,39,-30,-2.64,-1.5,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Matthias Bader,GER,"MF,DF",26,1997,24,1802,75,58.9,20.0,21,82,12,3,26,0,0.71,22,41,-19,-0.95,1.7,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Morten Behrens,GER,GK,26,1997,0,,,,,0,,0,0,,12,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Oscar Vilhelmsson,SWE,FW,19,2003,26,1374,53,44.9,15.3,16,73,5,10,21,2,0.31,12,37,-25,-1.64,0.02,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Sebastian Polter,GER,FW,32,1991,9,446,50,14.6,5.0,4,80,1,5,26,0,0.33,4,12,-8,-1.61,0.04,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Thomas Isherwood,SWE,DF,25,1998,12,636,53,20.8,7.1,8,72,2,4,16,14,0.5,8,25,-17,-2.41,-0.96,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Tim Skarke,GER,"FW,MF",26,1996,30,2404,80,78.6,26.7,29,82,13,1,32,0,0.57,22,69,-47,-1.76,-0.52,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Darmstadt 98,Tobias Kempe,GER,MF,34,1989,24,1350,56,44.1,15.0,15,79,5,9,19,5,0.54,19,34,-15,-1.0,1.16,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Alexander Meyer,GER,GK,32,1991,8,695,87,22.7,7.7,7,90,7,1,65,26,1.75,15,9,6,0.78,0.05,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Antonios Papadopoulos,GER,DF,23,1999,2,117,59,3.8,1.3,1,90,1,1,27,3,2.0,5,2,3,2.31,1.63,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Donyell Malen,NED,"MF,FW",24,1999,27,1781,66,58.2,19.8,21,77,10,6,29,2,2.0,43,25,18,0.91,0.42,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Emre Can,GER,MF,29,1994,25,1953,78,63.8,21.7,22,86,16,3,21,4,2.0,41,22,19,0.88,0.39,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Felix Nmecha,GER,MF,22,2000,20,1021,51,33.4,11.3,10,78,4,10,24,0,1.95,25,17,8,0.71,-0.05,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Gio Reyna,USA,MF,20,2002,11,280,25,9.2,3.1,1,45,0,10,24,4,1.91,9,4,5,1.61,0.96,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Gregor Kobel,SUI,GK,25,1997,27,2365,88,77.3,26.3,27,88,26,0,,0,1.85,53,34,19,0.72,-0.05,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Guille Bueno,ESP,DF,20,2002,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Hendry Blank,GER,DF,18,2004,1,45,45,1.5,0.5,0,,0,1,45,4,3.0,3,0,3,6.0,5.34,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Ian Maatsen,NED,DF,21,2002,16,1264,79,41.3,14.0,15,81,8,1,45,0,2.06,30,9,21,1.5,1.29,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Jadon Sancho,ENG,"MF,FW",23,2000,14,947,68,30.9,10.5,11,78,2,3,28,2,1.86,19,11,8,0.76,0.04,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Jamie Gittens,ENG,"MF,FW",18,2004,25,1058,42,34.6,11.8,14,62,1,11,18,9,1.84,25,12,13,1.11,0.57,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Julian Brandt,GER,MF,27,1996,32,2223,69,72.6,24.7,26,78,12,6,33,0,1.84,44,29,15,0.61,-0.47,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Julian Ryerson,NOR,DF,25,1997,21,1767,84,57.7,19.6,20,86,14,1,45,3,2.0,35,24,11,0.56,-0.41,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Julien Duranville,BEL,FW,17,2006,2,12,6,0.4,0.1,0,,0,2,6,3,0.5,0,1,-1,-7.5,-8.27,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Karim Adeyemi,GER,"FW,MF",21,2002,21,913,43,29.8,10.1,10,64,1,11,25,3,1.76,19,16,3,0.3,-0.63,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Kjell-Arik Wätjen,GER,MF,17,2006,2,105,53,3.4,1.2,1,90,1,1,15,3,1.5,5,1,4,3.43,2.79,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Marcel Lotka,POL,GK,22,2001,0,,,,,0,,0,0,,7,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Marcel Sabitzer,AUT,MF,29,1994,25,1961,78,64.1,21.8,23,84,18,2,16,2,1.88,44,26,18,0.83,0.25,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Marco Reus,GER,MF,34,1989,26,1601,62,52.3,17.8,18,77,2,8,28,6,1.81,37,27,10,0.56,-0.36,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Marius Wolf,GER,DF,28,1995,22,1166,53,38.1,13.0,12,82,9,10,19,10,1.95,30,22,8,0.62,-0.19,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Mateu Morey,ESP,DF,23,2000,3,110,37,3.6,1.2,2,54,0,1,3,11,2.0,4,4,0,0.0,-0.76,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Mats Hummels,GER,DF,34,1988,25,1581,63,51.7,17.6,20,75,13,5,18,4,1.88,34,24,10,0.57,-0.34,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Niclas Füllkrug,GER,FW,30,1993,29,2212,76,72.3,24.6,27,80,10,2,23,2,1.83,47,31,16,0.65,-0.3,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Nico Schlotterbeck,GER,DF,23,1999,33,2859,87,93.4,31.8,32,88,29,1,28,1,1.82,62,41,21,0.66,-1.13,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Niklas Süle,GER,DF,27,1995,23,1514,66,49.5,16.8,14,87,13,9,33,9,1.74,30,19,11,0.65,-0.16,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Ole Pohlmann,GER,"FW,MF",22,2001,2,54,27,1.8,0.6,0,,0,2,27,3,0.5,0,0,0,0.0,-0.75,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Paris Brunner,GER,FW,17,2006,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Ramy Bensebaini,ALG,DF,28,1995,17,1033,61,33.8,11.5,11,83,7,6,21,3,1.94,21,17,4,0.35,-0.58,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Salih Özcan,TUR,MF,25,1998,23,1184,51,38.7,13.2,13,78,8,10,17,9,1.91,27,21,6,0.46,-0.46,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Samuel Bamba,GER,FW,19,2004,2,47,24,1.5,0.5,0,,0,2,24,2,1.0,0,0,0,0.0,-0.75,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Sébastien Haller,CIV,FW,29,1994,14,396,28,12.9,4.4,5,56,0,9,13,3,2.0,6,5,1,0.23,-0.58,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Thomas Meunier,BEL,DF,31,1991,8,586,73,19.2,6.5,7,83,4,1,7,2,1.63,13,5,8,1.23,0.61,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Thorgan Hazard,BEL,"FW,MF",30,1993,1,7,7,0.2,0.1,0,,0,1,7,1,3.0,1,0,1,12.86,12.15,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Dortmund,Youssoufa Moukoko,GER,FW,18,2004,20,625,31,20.4,6.9,4,80,2,16,19,10,1.6,18,11,7,1.01,0.34,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Ansgar Knauff,GER,"MF,FW",21,2002,31,2109,68,68.9,23.4,24,78,5,7,35,1,1.35,35,37,-2,-0.09,-0.37,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Aurélio Buta,POR,"MF,DF",26,1997,30,1744,58,57.0,19.4,20,78,7,10,18,2,1.4,30,33,-3,-0.15,-0.43,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Christopher Lenz,GER,"DF,MF",28,1994,1,10,10,0.3,0.1,0,,0,1,10,0,1.0,1,0,1,9.0,9.0,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Donny van de Beek,NED,"MF,FW",26,1997,8,357,45,11.7,4.0,4,59,0,4,30,7,1.5,4,3,1,0.25,0.25,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Elias Baum,GER,DF,17,2005,4,28,7,0.9,0.3,0,,0,4,7,1,1.25,1,0,1,3.21,3.21,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Ellyes Skhiri,TUN,MF,28,1995,27,2168,80,70.8,24.1,24,88,18,3,22,0,1.41,36,32,4,0.17,0.47,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Fares Chaïbi,ALG,"MF,FW",20,2002,28,1912,68,62.5,21.2,21,79,6,7,35,1,1.36,37,37,0,0.0,-0.08,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Hrvoje Smolčić,CRO,DF,22,2000,11,347,32,11.3,3.9,3,87,2,8,11,20,1.73,4,6,-2,-0.52,-0.62,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Hugo Ekitike,FRA,FW,21,2002,14,716,51,23.4,8.0,7,78,0,7,24,0,1.07,9,16,-7,-0.88,-1.19,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Hugo Larsson,SWE,MF,19,2004,29,1886,65,61.6,21.0,21,81,13,8,22,1,1.38,35,32,3,0.14,0.3,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Jean Mattéo Bahoya,FRA,MF,18,2005,8,177,22,5.8,2.0,1,64,0,7,16,1,0.5,2,6,-4,-2.03,-2.19,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Jens Grahl,GER,GK,34,1988,2,180,90,5.9,2.0,2,90,2,0,,32,2.0,4,2,2,1.0,1.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Jens Petter Hauge,NOR,"DF,FW",23,1999,10,147,15,4.8,1.6,0,,0,10,15,4,1.6,5,2,3,1.84,1.9,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Jesper Lindstrøm,DEN,FW,23,2000,1,83,83,2.7,0.9,1,83,0,0,,1,3.0,1,0,1,1.08,1.08,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Jessic Ngankam,GER,FW,23,2000,15,280,19,9.2,3.1,2,56,0,13,13,2,1.53,5,2,3,0.96,1.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Junior Dina Ebimbe,CMR,MF,22,2000,31,1956,63,63.9,21.7,25,73,4,6,24,0,1.39,31,28,3,0.14,0.3,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Kauã Santos,BRA,GK,20,2003,0,,,,,0,,0,0,,2,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Kevin Trapp,GER,GK,33,1990,32,2880,90,94.1,32.0,32,90,32,0,,0,1.34,47,48,-1,-0.03,-1.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Kristijan Jakić,CRO,MF,26,1997,4,200,50,6.5,2.2,1,69,0,3,44,2,1.75,2,1,1,0.45,0.45,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Makoto Hasebe,JPN,"MF,DF",39,1984,8,218,27,7.1,2.4,2,87,1,6,7,23,1.75,3,7,-4,-1.65,-1.81,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Mario Götze,GER,MF,31,1992,30,2068,69,67.6,23.0,23,82,7,7,25,1,1.33,32,30,2,0.09,0.18,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Marko Mladenović,SRB,MF,18,2005,1,6,6,0.2,0.1,0,,0,1,6,0,0.0,0,0,0,0.0,-0.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Nacho Ferri,ESP,FW,18,2004,8,74,9,2.4,0.8,0,,0,8,9,4,1.63,3,1,2,2.43,2.46,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Niels Nkounkou,FRA,"MF,DF",22,2000,29,1309,45,42.8,14.5,13,77,6,16,20,2,1.24,20,18,2,0.14,0.19,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Nnamdi Collins,GER,DF,19,2004,2,90,45,2.9,1.0,1,64,0,1,26,3,0.5,0,1,-1,-1.0,-1.06,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Omar Marmoush,EGY,"FW,MF",24,1999,29,2301,79,75.2,25.6,27,83,15,2,26,0,1.38,43,41,2,0.08,0.2,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Paxten Aaronson,USA,MF,19,2003,7,101,14,3.3,1.1,1,45,0,6,9,7,0.86,2,2,0,0.0,-0.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Philipp Max,GER,"MF,DF",29,1993,23,1350,59,44.1,15.0,17,73,3,6,18,11,1.52,22,22,0,0.0,-0.05,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Randal Kolo Muani,FRA,FW,24,1998,2,153,77,5.0,1.7,2,77,0,0,,0,2.0,1,1,0,0.0,-0.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Robin Koch,GER,DF,27,1996,31,2738,88,89.5,30.4,31,88,29,0,,0,1.45,45,43,2,0.07,0.35,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Saša Kalajdžić,AUT,FW,26,1997,5,325,65,10.6,3.6,5,65,1,0,,0,1.6,4,2,2,0.55,0.59,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Sebastian Rode,GER,MF,32,1990,8,61,8,2.0,0.7,1,5,0,7,8,0,1.38,1,3,-2,-2.95,-3.04,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Simon Simoni,ALB,GK,19,2004,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Timothy Chandler,USA,"DF,MF",33,1990,6,18,3,0.6,0.2,0,,0,6,3,12,1.0,1,1,0,0.0,-0.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Tuta,BRA,"DF,MF",24,1999,30,2600,87,85.0,28.9,30,87,22,0,,1,1.4,43,42,1,0.03,0.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Frankfurt,Willian Pacho,ECU,DF,21,2001,33,2970,90,97.1,33.0,33,90,33,0,,0,1.42,51,48,3,0.09,2.09,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Attila Szalai,HUN,"DF,MF",25,1998,3,103,34,3.4,1.1,0,,0,3,34,12,1.0,0,3,-3,-2.62,-2.32,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Christian Günter,GER,"MF,DF",30,1993,15,1060,71,34.6,11.8,13,79,4,2,15,1,1.07,17,17,0,0.0,0.59,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Fabian Rüdlin,GER,MF,26,1997,1,7,7,0.2,0.1,0,,0,1,7,7,0.0,0,1,-1,-12.86,-12.5,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Florent Muslija,KVX,"FW,MF",25,1998,10,105,11,3.4,1.2,0,,0,10,11,6,1.1,3,2,1,0.86,1.28,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Florian Müller,GER,GK,25,1997,0,,,,,0,,0,0,,34,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Jordy Makengo,FRA,"DF,MF",21,2001,20,1026,51,33.5,11.4,10,82,5,10,21,7,1.25,13,17,-4,-0.35,0.05,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Junior Adamu,AUT,FW,22,2001,15,105,7,3.4,1.2,0,,0,15,7,13,1.47,0,4,-4,-3.43,-3.15,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Kenneth Schmidt,GER,DF,21,2002,5,68,14,2.2,0.8,0,,0,5,14,7,0.8,1,4,-3,-3.97,-3.67,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Keven Schlotterbeck,GER,DF,26,1997,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Kiliann Sildillia,FRA,DF,21,2002,27,1806,67,59.0,20.1,20,86,17,7,13,4,1.33,26,33,-7,-0.35,0.08,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Lucas Höler,GER,"FW,MF",29,1994,33,2305,70,75.3,25.6,26,83,10,7,21,0,1.18,31,50,-19,-0.74,-1.46,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Lukas Kübler,GER,DF,30,1992,26,1847,71,60.4,20.5,22,81,14,4,14,3,1.27,25,37,-12,-0.58,-0.51,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Manuel Gulde,GER,DF,32,1991,27,2047,76,66.9,22.7,23,85,18,4,25,5,1.26,33,40,-7,-0.31,0.23,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Matthias Ginter,GER,DF,29,1994,23,1913,83,62.5,21.3,22,85,18,1,54,0,1.39,30,39,-9,-0.42,-0.11,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Max Rosenfelder,GER,DF,20,2003,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Maximilian Breunig,GER,FW,22,2000,2,9,5,0.3,0.1,0,,0,2,5,6,1.5,0,1,-1,-10.0,-9.65,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Maximilian Eggestein,GER,MF,26,1996,33,2914,88,95.2,32.4,33,88,28,0,,0,1.27,41,53,-12,-0.37,0.25,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Maximilian Philipp,GER,FW,29,1994,17,323,19,10.6,3.6,1,72,0,16,16,7,0.88,7,7,0,0.0,0.43,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Merlin Röhl,GER,"MF,FW",21,2002,24,1477,62,48.3,16.4,17,74,3,7,31,3,1.29,21,29,-8,-0.49,-0.2,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Michael Gregoritsch,AUT,FW,29,1994,32,1682,53,55.0,18.7,19,75,6,13,20,0,1.28,29,25,4,0.21,1.32,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Mika Baur,GER,MF,19,2004,0,,,,,0,,0,0,,4,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Nicolas Höfler,GER,MF,33,1990,28,2330,83,76.1,25.9,26,89,22,2,13,0,1.18,37,46,-9,-0.35,0.15,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Noah Atubolu,GER,GK,21,2002,34,3060,90,100.0,34.0,34,90,34,0,,0,1.24,45,58,-13,-0.38,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Noah Weißhaupt,GER,MF,21,2001,24,759,32,24.8,8.4,6,82,3,18,15,3,1.04,13,15,-2,-0.24,0.19,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Philipp Lienhart,AUT,DF,27,1996,15,1265,84,41.3,14.1,14,88,13,1,29,1,1.4,17,23,-6,-0.43,-0.08,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Ritsu Doan,JPN,MF,25,1998,30,2246,75,73.4,25.0,26,83,13,4,24,0,1.27,32,39,-7,-0.28,0.38,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Roland Sallai,HUN,"MF,FW",26,1997,27,1840,68,60.1,20.4,22,79,5,5,21,0,1.33,26,35,-9,-0.44,-0.15,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Ryan Johansson,IRL,MF,22,2001,0,,,,,0,,0,0,,2,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Vincenzo Grifo,ITA,MF,30,1993,32,2325,73,76.0,25.8,29,76,6,3,41,2,1.22,32,42,-10,-0.39,-0.02,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Freiburg,Yannik Keitel,GER,"DF,MF",23,2000,15,920,61,30.1,10.2,11,80,7,4,9,10,1.53,13,13,0,0.0,0.55,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Alassane Pléa,FRA,"FW,MF",30,1993,27,1913,71,62.5,21.3,24,75,5,3,34,0,1.0,37,41,-4,-0.19,0.36,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Christoph Kramer,GER,MF,32,1991,14,249,18,8.1,2.8,1,58,0,13,15,6,1.47,3,10,-7,-2.53,-2.4,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Fabio Chiarodia,ITA,DF,18,2005,7,152,22,5.0,1.7,1,79,0,6,12,17,1.57,2,5,-3,-1.78,-1.53,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
