country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Turkey,Trendyol Süper Lig,52,53190,Başakşehir FK,3086,4,19,8,4,7,27,24,28,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Kasımpaşa,6063,5,19,7,4,8,28,32,25,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Sivasspor,3076,6,19,7,4,8,23,34,25,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Alanyaspor,6362,7,19,5,8,6,21,24,23,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Beşiktaş JK,3050,8,19,6,4,9,23,28,22,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Gaziantep FK,5138,9,19,6,2,11,28,32,20,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Kayserispor,3072,10,19,5,4,10,19,34,19,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Konyaspor,3085,11,19,3,9,7,17,30,18,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Antalyaspor,3056,12,19,4,5,10,22,31,17,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Pendikspor,7032,13,19,3,7,9,20,40,16,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Hatayspor,3091,14,19,2,7,10,15,26,13,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Adana Demirspor,3101,15,19,1,10,8,21,31,13,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,MKE Ankaragücü,3103,16,19,2,7,10,25,34,13,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Çaykur Rizespor,3064,17,19,3,3,13,20,43,12,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Fatih Karagümrük,4954,18,19,2,4,13,15,33,10,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,İstanbulspor,3066,19,19,2,4,13,13,41,10,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
Turkey,Trendyol Süper Lig,52,53190,Samsunspor,3053,20,19,1,5,13,14,35,8,Away,TUR,2023-2024,datafc_sofascore,2026-08-09T08:58:44.983313
