league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2425,Como,Máximo Perrone,ARG,MF,21,2003,26,20,1857,20.6,0,3,3,0,0,0,6,0,0.0,0.15,0.15,0.0,0.15,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Mërgim Vojvoda,KVX,DF,29,1995,11,8,717,8.0,1,2,3,1,0,0,2,0,0.13,0.25,0.38,0.13,0.38,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Nicolás Paz,ARG,"MF,FW",19,2004,35,30,2687,29.9,6,8,14,6,0,1,6,0,0.2,0.27,0.47,0.2,0.47,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Oliver Abildgaard,DEN,"DF,MF",28,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Patrick Cutrone,ITA,FW,26,1998,33,23,2047,22.7,7,4,11,7,0,1,1,0,0.31,0.18,0.48,0.31,0.48,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Pepe Reina,ESP,GK,41,1982,12,12,1034,11.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Sergi Roberto,ESP,MF,32,1992,13,8,696,7.7,0,1,1,0,0,0,4,0,0.0,0.13,0.13,0.0,0.13,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Simone Verdi,ITA,"FW,MF",32,1992,9,0,115,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Yannik Engelhardt,GER,"MF,DF",23,2001,26,11,1164,12.9,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Como,Álex Valle,ESP,DF,20,2004,15,12,1030,11.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Alberto Grassi,ITA,MF,29,1995,28,27,2203,24.5,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Ardian Ismajli,ALB,DF,27,1996,29,29,2508,27.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Christian Kouamé,CIV,"FW,MF",26,1997,8,5,507,5.6,1,0,1,1,0,0,0,0,0.18,0.0,0.18,0.18,0.18,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Devis Vásquez,COL,GK,26,1998,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Emmanuel Ekong,SWE,FW,22,2002,15,0,186,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Emmanuel Gyasi,GHA,MF,30,1994,37,37,3217,35.7,2,1,3,2,0,0,5,0,0.06,0.03,0.08,0.06,0.08,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Faustino Anjorin,ENG,MF,22,2001,22,14,1114,12.4,2,3,5,2,0,0,3,0,0.16,0.24,0.4,0.16,0.4,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Francesco Caputo,ITA,FW,36,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Giuseppe Pezzella,ITA,MF,26,1997,35,34,2878,32.0,0,3,3,0,0,0,7,0,0.0,0.09,0.09,0.0,0.09,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Ismael Konate,ITA,FW,18,2006,12,0,116,1.3,0,1,1,0,0,0,0,0,0.0,0.78,0.78,0.0,0.78,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Jacopo Bacci,ITA,MF,19,2005,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Jacopo Fazzini,ITA,MF,21,2003,20,16,1383,15.4,4,1,5,4,0,0,1,1,0.26,0.07,0.33,0.26,0.33,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Jacopo Seghetti,ITA,GK,19,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Junior Sambia,CTA,MF,27,1996,17,2,387,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Liam Henderson,SCO,MF,28,1996,36,27,2337,26.0,0,4,4,0,0,0,10,0,0.0,0.15,0.15,0.0,0.15,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Liberato Cacace,NZL,"MF,DF",23,2000,33,24,2230,24.8,2,4,6,2,0,0,6,0,0.08,0.16,0.24,0.08,0.24,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Lorenzo Colombo,ITA,"FW,MF",22,2002,37,26,2233,24.8,6,2,8,5,1,1,5,1,0.24,0.08,0.32,0.2,0.28,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Lorenzo Tosto,ITA,DF,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Luca Marianucci,ITA,DF,20,2004,18,12,1069,11.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Marco Silvestri,ITA,GK,33,1991,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Mattia De Sciglio,ITA,DF,31,1992,16,7,769,8.5,1,0,1,1,0,0,0,0,0.12,0.0,0.12,0.12,0.12,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Mattia Viti,ITA,DF,22,2002,30,30,2572,28.6,1,0,1,1,0,0,3,0,0.03,0.0,0.03,0.03,0.03,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Nicolas Haas,SUI,MF,28,1996,10,2,287,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Ola Solbakken,NOR,"MF,FW",25,1998,21,8,760,8.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Petar Stojanović,SVN,"DF,MF",28,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Pietro Pellegri,ITA,FW,23,2001,11,5,414,4.6,3,0,3,3,0,0,2,0,0.65,0.0,0.65,0.65,0.65,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Saba Goglichidze,GEO,DF,20,2004,33,29,2539,28.2,0,1,1,0,0,0,3,1,0.0,0.04,0.04,0.0,0.04,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Sebastian Walukiewicz,POL,DF,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Sebastiano Esposito,ITA,"FW,MF",22,2002,33,27,2331,25.9,8,0,8,7,1,2,1,0,0.31,0.0,0.31,0.27,0.27,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Szymon Żurkowski,POL,MF,26,1997,5,0,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Thomas Campaniello,ITA,FW,16,2008,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Tyronne Ebuehi,NGA,DF,28,1995,4,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Viktor Kovalenko,UKR,MF,28,1996,6,0,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Empoli,Youssef Maleh,MAR,MF,25,1998,22,17,1510,16.8,0,1,1,0,0,0,5,1,0.0,0.06,0.06,0.0,0.06,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",27,1997,24,16,1273,14.1,6,1,7,4,2,2,2,0,0.42,0.07,0.49,0.28,0.35,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Alessandro Bianco,ITA,MF,21,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Amir Richardson,MAR,MF,22,2002,27,10,1099,12.2,1,1,2,1,0,0,6,0,0.08,0.08,0.16,0.08,0.16,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Andrea Colpani,ITA,MF,25,1999,25,18,1450,16.1,2,1,3,2,0,0,1,0,0.12,0.06,0.19,0.12,0.19,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Antonín Barák,CZE,MF,29,1994,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Cher Ndour,ITA,MF,20,2004,9,4,406,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Christian Kouamé,CIV,"MF,FW",26,1997,18,5,622,6.9,0,1,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Cristiano Biraghi,ITA,"DF,MF",31,1992,8,5,433,4.8,1,0,1,1,0,0,1,0,0.21,0.0,0.21,0.21,0.21,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Danilo Cataldi,ITA,MF,29,1994,25,23,1728,19.2,3,0,3,3,0,0,1,0,0.16,0.0,0.16,0.16,0.16,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,David de Gea,ESP,GK,33,1990,35,35,3150,35.0,0,1,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Dodô,BRA,"DF,MF",25,1998,35,35,3115,34.6,0,5,5,0,0,0,8,0,0.0,0.14,0.14,0.0,0.14,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Edoardo Bove,ITA,MF,22,2002,12,11,851,9.5,1,2,3,1,0,0,3,0,0.11,0.21,0.32,0.11,0.32,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Fabiano Parisi,ITA,"MF,DF",23,2000,26,11,1124,12.5,2,0,2,2,0,0,3,0,0.16,0.0,0.16,0.16,0.16,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Jonathan Ikone,FRA,MF,26,1998,14,1,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Luca Ranieri,ITA,DF,25,1999,36,35,3071,34.1,1,3,4,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Lucas Beltrán,ARG,"MF,FW",23,2001,33,21,1953,21.7,5,4,9,3,2,3,6,0,0.23,0.18,0.41,0.14,0.32,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Lucas Martínez Quarta,ARG,DF,28,1996,8,4,351,3.9,1,0,1,1,0,0,1,0,0.26,0.0,0.26,0.26,0.26,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Maat Daniel Caprini,ITA,FW,18,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Marin Pongračić,CRO,DF,26,1997,20,14,1367,15.2,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Matias Moreno,ARG,DF,20,2003,4,2,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Michael Folorunsho,ITA,MF,26,1998,14,6,650,7.2,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Michael Kayode,ITA,DF,20,2004,5,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Moise Kean,ITA,FW,24,2000,32,31,2704,30.0,19,3,22,18,1,2,6,0,0.63,0.1,0.73,0.6,0.7,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Nicolò Fagioli,ITA,MF,23,2001,15,10,962,10.7,1,2,3,1,0,0,0,0,0.09,0.19,0.28,0.09,0.28,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Nicolò Zaniolo,ITA,"FW,MF",25,1999,9,4,343,3.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Pablo Marí,ESP,DF,30,1993,13,12,1098,12.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Pietro Comuzzo,ITA,DF,19,2005,33,24,2200,24.4,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Pietro Terracciano,ITA,GK,34,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Riccardo Sottil,ITA,MF,25,1999,18,8,833,9.3,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Robin Gosens,GER,"DF,MF",30,1994,32,29,2521,28.0,5,5,10,5,0,0,6,0,0.18,0.18,0.36,0.18,0.36,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Rolando Mandragora,ITA,MF,27,1997,29,22,1931,21.5,4,3,7,3,1,1,7,0,0.19,0.14,0.33,0.14,0.28,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Sofyan Amrabat,MAR,MF,27,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Tommaso Rubino,ITA,FW,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Fiorentina,Yacine Adli,FRA,MF,24,2000,26,15,1234,13.7,4,6,10,4,0,0,3,1,0.29,0.44,0.73,0.29,0.73,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Aarón Martín,ESP,"DF,MF",27,1997,36,35,3085,34.3,0,8,8,0,0,0,5,0,0.0,0.23,0.23,0.0,0.23,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Alan Matturro,URU,DF,19,2004,13,9,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Alessandro Marcandalli,ITA,DF,21,2002,2,1,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Alessandro Vogliacco,ITA,DF,25,1998,12,8,715,7.9,2,0,2,2,0,0,3,0,0.25,0.0,0.25,0.25,0.25,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Alessandro Zanoli,ITA,MF,23,2000,31,19,1711,19.0,1,0,1,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Andrea Pinamonti,ITA,FW,25,1999,36,33,2850,31.7,10,1,11,10,0,1,4,0,0.32,0.03,0.35,0.32,0.35,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Benjamin Siegrist,SUI,GK,32,1992,2,2,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Brooke Norton-Cuffy,ENG,"MF,DF",20,2004,14,8,719,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Caleb Ekuban,GHA,FW,30,1994,18,3,555,6.2,1,3,4,1,0,0,1,0,0.16,0.49,0.65,0.16,0.65,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Daniele Sommariva,ITA,GK,27,1997,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,David Akpan Ankeye,NGA,FW,22,2002,4,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Emil Bohinen,NOR,MF,25,1999,3,1,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Fabio Miretti,ITA,MF,20,2003,25,22,1677,18.6,3,3,6,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Federico Accornero,ITA,MF,20,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Filippo Melegoni,ITA,MF,25,1999,3,1,89,1.0,0,1,1,0,0,0,0,0,0.0,1.01,1.01,0.0,1.01,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Gastón Pereiro,URU,"FW,MF",29,1995,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Honest Ahanor,ITA,"MF,DF",16,2008,6,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Jean Onana,CMR,MF,24,2000,9,2,304,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Jeff Ekhator,ITA,"FW,MF",17,2006,24,6,769,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Johan Vásquez,MEX,DF,25,1998,36,34,3041,33.8,3,0,3,3,0,0,9,0,0.09,0.0,0.09,0.09,0.09,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Junior Messias,BRA,"MF,FW",33,1991,17,8,847,9.4,1,1,2,1,0,1,1,0,0.11,0.11,0.21,0.11,0.21,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Koni De Winter,BEL,DF,22,2002,25,23,2135,23.7,3,0,3,3,0,0,6,0,0.13,0.0,0.13,0.13,0.13,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Lior Kasa,ISR,MF,18,2005,8,2,230,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Lorenzo Venturino,ITA,MF,18,2006,6,1,167,1.9,2,0,2,2,0,0,0,0,1.08,0.0,1.08,1.08,1.08,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Mario Balotelli,ITA,FW,33,1990,6,0,62,0.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Mattia Bani,ITA,DF,30,1993,20,19,1507,16.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Maxwel Cornet,CIV,MF,27,1996,7,2,246,2.7,2,1,3,2,0,0,0,0,0.73,0.37,1.1,0.73,1.1,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Milan Badelj,CRO,MF,35,1989,23,21,1472,16.4,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Morten Frendrup,DEN,MF,23,2001,35,35,3103,34.5,2,0,2,2,0,0,5,0,0.06,0.0,0.06,0.06,0.06,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Morten Thorsby,NOR,MF,28,1996,30,22,1898,21.1,0,1,1,0,0,0,6,0,0.0,0.05,0.05,0.0,0.05,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Nicola Leali,ITA,GK,31,1993,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Patrizio Masini,ITA,MF,23,2001,26,16,1538,17.1,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Pierluigi Gollini,ITA,GK,29,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Ruslan Malinovskyi,UKR,MF,31,1993,9,4,383,4.3,0,2,2,0,0,0,2,0,0.0,0.47,0.47,0.0,0.47,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Sebastian Otoa,DEN,DF,20,2004,3,3,179,2.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Stefano Sabelli,ITA,"DF,MF",31,1993,34,23,2058,22.9,0,2,2,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Genoa,Vitinha,POR,"FW,MF",24,2000,25,16,1328,14.8,2,3,5,2,0,0,2,0,0.14,0.2,0.34,0.14,0.34,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Hellas Verona,Abdou Harroui,NED,"MF,FW",26,1998,10,5,463,5.1,1,2,3,1,0,0,1,0,0.19,0.39,0.58,0.19,0.58,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Hellas Verona,Alphadjo Cissè,ITA,MF,17,2006,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Hellas Verona,Amin Sarr,SWE,FW,23,2001,32,25,1907,21.2,4,1,5,4,0,0,1,0,0.19,0.05,0.24,0.19,0.24,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
ITA-Serie A,2425,Hellas Verona,Antoine Bernede,FRA,MF,25,1999,14,7,594,6.6,1,0,1,1,0,0,2,0,0.15,0.0,0.15,0.15,0.15,ITA,2024-2025,standard,2026-08-06T23:08:50.039947
