country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Italy,Serie A,23,76457,Genoa,2713,13,19,6,4,9,22,26,22,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Bologna,2685,14,19,6,4,9,19,23,22,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Parma,2690,15,19,5,6,8,16,25,21,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Fiorentina,2693,16,19,4,9,6,21,21,21,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Lecce,2689,17,19,5,5,9,13,24,20,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Cremonese,2761,18,19,3,7,9,18,29,16,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Pisa,2737,19,19,2,4,13,9,26,10,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Hellas Verona,2701,20,19,1,5,13,12,28,8,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Inter,2697,1,19,13,3,3,39,19,42,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,AC Milan,2692,2,19,11,5,3,28,14,38,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Como,2704,3,19,10,5,4,30,14,35,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Bologna,2685,4,19,10,4,5,30,23,34,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,SSC Napoli,2714,5,19,10,3,6,25,18,33,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Juventus,2687,6,19,9,5,5,26,18,32,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,AS Roma,2702,7,19,10,1,8,26,21,31,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Udinese,2695,8,19,8,3,8,27,27,27,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Atalanta,2686,9,19,6,8,5,26,21,26,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Lazio,2699,10,19,6,6,7,14,15,24,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Parma,2690,11,19,6,6,7,12,21,24,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Fiorentina,2693,12,19,5,6,8,20,29,21,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Sassuolo,2793,13,19,5,5,9,21,24,20,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Genoa,2713,14,19,4,7,8,19,25,19,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Cagliari,2719,15,19,4,6,9,18,30,18,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Lecce,2689,16,19,5,3,11,15,26,18,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Cremonese,2761,17,19,5,3,11,14,28,18,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Torino,2696,18,19,4,5,10,17,34,17,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Hellas Verona,2701,19,19,2,7,10,13,33,13,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Pisa,2737,20,19,0,8,11,17,45,8,Away,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
