league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Lazio,Daniel Maldini,ITA,FW,23,2001,12,9,687,7.6,2,1,3,2,0,0,0,0,0.26,0.13,0.39,0.26,0.39,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Danilo Cataldi,ITA,MF,30,1994,27,24,1985,22.1,3,3,6,1,2,2,6,0,0.14,0.14,0.27,0.05,0.18,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Edoardo Motta,ITA,GK,20,2005,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Elseid Hysaj,ALB,DF,31,1994,5,1,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Fisayo Dele-Bashiru,NGA,MF,24,2001,24,11,1187,13.2,1,0,1,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Gustav Isaksen,DEN,FW,24,2001,30,18,1593,17.7,5,1,6,5,0,0,0,0,0.28,0.06,0.34,0.28,0.34,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Ivan Provedel,ITA,GK,31,1994,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Kenneth Taylor,NED,MF,23,2002,17,17,1394,15.5,3,2,5,3,0,0,5,0,0.19,0.13,0.32,0.19,0.32,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Luca Pellegrini,ITA,DF,26,1999,24,17,1469,16.3,1,0,1,1,0,0,8,0,0.06,0.0,0.06,0.06,0.06,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Manuel Lazzari,ITA,DF,31,1993,23,9,938,10.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Mario Gila,ESP,DF,24,2000,31,31,2472,27.5,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Matteo Cancellieri,ITA,FW,23,2002,30,21,1725,19.2,4,2,6,4,0,0,6,0,0.21,0.1,0.31,0.21,0.31,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Mattia Zaccagni,ITA,FW,30,1995,26,26,2104,23.4,3,0,3,3,0,1,6,1,0.13,0.0,0.13,0.13,0.13,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Mattéo Guendouzi,FRA,MF,26,1999,16,16,1428,15.9,2,1,3,2,0,0,5,1,0.13,0.06,0.19,0.13,0.19,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Matías Vecino,URU,MF,33,1991,13,5,603,6.7,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Nicolò Rovella,ITA,MF,23,2001,11,6,512,5.7,0,1,1,0,0,0,2,1,0.0,0.18,0.18,0.0,0.18,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Nuno Tavares,POR,DF,25,2000,23,17,1473,16.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Oliver Nielsen,DEN,DF,22,2003,26,13,1536,17.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Patric,ESP,"MF,DF",32,1993,14,6,667,7.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Pedro,ESP,"FW,MF",38,1987,29,9,982,10.9,5,2,7,3,2,2,4,0,0.46,0.18,0.64,0.27,0.46,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Petar Ratkov,SRB,FW,21,2003,8,2,233,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Reda Belahyane,MAR,MF,21,2004,13,5,609,6.8,0,2,2,0,0,0,1,1,0.0,0.3,0.3,0.0,0.3,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Tijjani Noslin,NED,FW,26,1999,29,9,1148,12.8,4,2,6,4,0,0,6,1,0.31,0.16,0.47,0.31,0.47,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Toma Bašić,CRO,MF,28,1996,23,23,1735,19.3,2,3,5,2,0,0,0,1,0.1,0.16,0.26,0.1,0.26,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lazio,Valentín Castellanos,ARG,FW,26,1998,11,8,692,7.7,2,3,5,2,0,0,2,0,0.26,0.39,0.65,0.26,0.65,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Antonino Gallo,ITA,DF,25,2000,37,34,3056,34.0,0,4,4,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Balthazar Pierret,FRA,MF,25,2000,3,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Christ-Owen Kouassi,FRA,DF,22,2003,4,3,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Corrie Ndaba,IRL,DF,25,1999,14,6,543,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Danilo Veiga,POR,DF,22,2002,36,33,3020,33.6,0,1,1,0,0,0,9,0,0.0,0.03,0.03,0.0,0.03,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Francesco Camarda,ITA,FW,17,2008,21,7,687,7.6,1,0,1,1,0,1,1,0,0.13,0.0,0.13,0.13,0.13,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Gaby Jean,FRA,DF,25,2000,7,1,197,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Jamil Siebert,GER,DF,23,2002,21,18,1701,18.9,1,0,1,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Kialonda,ANG,DF,27,1997,23,21,1830,20.3,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Konan N'dri,NIG,MF,24,2000,27,1,544,6.0,2,0,2,2,0,0,3,0,0.33,0.0,0.33,0.33,0.33,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Lameck Banda,ZAM,"MF,FW",24,2001,32,21,1752,19.5,5,4,9,5,0,0,6,1,0.26,0.21,0.46,0.26,0.46,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Lassana Coulibaly,MLI,MF,29,1996,33,31,2689,29.9,3,1,4,3,0,0,4,0,0.1,0.03,0.13,0.1,0.13,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Matías Pérez,CHI,DF,20,2005,1,1,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Medon Berisha,ALB,MF,21,2003,13,12,871,9.7,2,3,5,2,0,0,0,0,0.21,0.31,0.52,0.21,0.52,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Mohamed Kaba,GUI,MF,23,2001,15,5,633,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Nikola Štulić,SRB,FW,23,2001,34,20,1709,19.0,4,0,4,3,1,1,1,0,0.21,0.0,0.21,0.16,0.16,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Olaf Gorter,NED,MF,20,2005,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Omri Gandelman,ISR,"MF,FW",25,2000,19,10,975,10.8,2,1,3,2,0,0,0,0,0.18,0.09,0.28,0.18,0.28,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Oumar Ngom,MTN,MF,21,2004,15,10,842,9.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Riccardo Sottil,ITA,"FW,MF",26,1999,21,13,1066,11.8,1,2,3,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Sadik Fofana,TOG,MF,22,2003,5,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Santiago Pierotti,ARG,"MF,FW",24,2001,37,31,2597,28.9,1,2,3,1,0,0,4,0,0.03,0.07,0.1,0.03,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Tete Morente,ESP,"FW,MF",28,1996,16,9,859,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Tiago Gabriel,POR,DF,20,2004,37,36,3219,35.8,2,0,2,2,0,0,7,0,0.06,0.0,0.06,0.06,0.06,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Walid Cheddira,MAR,FW,27,1998,17,11,1000,11.1,3,1,4,3,0,0,2,0,0.27,0.09,0.36,0.27,0.36,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Wladimiro Falcone,ITA,GK,30,1995,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Ylber Ramadani,ALB,MF,29,1996,37,37,3203,35.6,1,0,1,1,0,0,10,0,0.03,0.0,0.03,0.03,0.03,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Youssef Maleh,MAR,MF,26,1998,9,5,460,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Álex Sala,ESP,MF,24,2001,9,2,167,1.9,0,1,1,0,0,0,0,0,0.0,0.54,0.54,0.0,0.54,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Lecce,Þórir Jóhann Helgason,ISL,MF,24,2000,8,1,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Adrien Rabiot,FRA,MF,30,1995,29,28,2550,28.3,6,4,10,6,0,0,6,1,0.21,0.14,0.35,0.21,0.35,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Alexis Saelemaekers,BEL,MF,26,1999,35,33,2788,31.0,3,3,6,3,0,0,5,0,0.1,0.1,0.19,0.1,0.19,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Ardon Jashari,SUI,MF,23,2002,14,7,701,7.8,0,1,1,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Cheveyo Muy,NED,FW,18,2006,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Christian Pulisic,USA,FW,26,1998,30,18,1609,17.9,8,4,12,8,0,1,0,0,0.45,0.22,0.67,0.45,0.67,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Christopher Nkunku,FRA,FW,27,1997,32,15,1356,15.1,7,3,10,2,5,5,0,0,0.46,0.2,0.66,0.13,0.33,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,David Odogu,GER,DF,19,2006,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Davide Bartesaghi,ITA,"MF,DF",19,2005,31,27,2441,27.1,2,0,2,2,0,0,3,0,0.07,0.0,0.07,0.07,0.07,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Fikayo Tomori,ENG,DF,27,1997,33,31,2554,28.4,0,2,2,0,0,0,8,1,0.0,0.07,0.07,0.0,0.07,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Koni De Winter,BEL,DF,23,2002,26,19,1800,20.0,1,1,2,1,0,0,1,0,0.05,0.05,0.1,0.05,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Luka Modrić,CRO,MF,39,1985,34,32,2811,31.2,2,3,5,2,0,0,4,0,0.06,0.1,0.16,0.06,0.16,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Matteo Gabbia,ITA,DF,25,1999,30,28,2530,28.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Mike Maignan,FRA,GK,30,1995,37,37,3295,36.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Niclas Füllkrug,GER,FW,32,1993,20,3,659,7.3,1,0,1,1,0,1,0,0,0.14,0.0,0.14,0.14,0.14,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Pervis Estupiñán,ECU,MF,27,1998,19,13,1034,11.5,1,1,2,1,0,0,5,1,0.09,0.09,0.17,0.09,0.17,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Pietro Terracciano,ITA,GK,35,1990,2,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Rafael Leão,POR,FW,26,1999,29,23,1851,20.6,9,3,12,7,2,2,5,0,0.44,0.15,0.58,0.34,0.49,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Ruben Loftus-Cheek,ENG,"MF,FW",29,1996,28,12,1133,12.6,3,1,4,3,0,0,2,0,0.24,0.08,0.32,0.24,0.32,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Samuel Chukwueze,NGA,"FW,MF",26,1999,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Samuele Ricci,ITA,MF,23,2001,31,11,1312,14.6,1,4,5,1,0,0,3,0,0.07,0.27,0.34,0.07,0.34,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Santiago Giménez,MEX,FW,24,2001,16,11,892,9.9,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Strahinja Pavlović,SRB,DF,24,2001,34,33,2869,31.9,5,1,6,5,0,0,4,0,0.16,0.03,0.19,0.16,0.19,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Youssouf Fofana,FRA,MF,26,1999,33,28,2203,24.5,2,3,5,2,0,0,4,0,0.08,0.12,0.2,0.08,0.2,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Yunus Musah,USA,MF,22,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Zachary Athekame,SUI,"MF,DF",20,2004,27,7,833,9.3,2,2,4,2,0,0,3,0,0.22,0.22,0.43,0.22,0.43,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Milan,Álex Jiménez,ESP,DF,20,2005,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Alessandro Buongiorno,ITA,DF,26,1999,33,28,2521,28.0,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Alex Meret,ITA,GK,28,1997,11,11,979,10.9,0,1,1,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Alisson Santos,BRA,"MF,FW",22,2002,14,9,834,9.3,4,0,4,4,0,0,1,0,0.43,0.0,0.43,0.43,0.43,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Amir Rrahmani,KVX,DF,31,1994,21,21,1795,19.9,2,1,3,2,0,0,2,0,0.1,0.05,0.15,0.1,0.15,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Antonio Vergara,ITA,MF,22,2003,12,8,612,6.8,1,2,3,1,0,0,2,0,0.15,0.29,0.44,0.15,0.44,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Billy Gilmour,SCO,MF,24,2001,17,8,805,8.9,1,0,1,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,David Neres,BRA,"FW,MF",28,1997,16,10,922,10.2,3,3,6,3,0,0,3,0,0.29,0.29,0.59,0.29,0.59,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Elif Elmas,MKD,"MF,FW",25,1999,33,20,1783,19.8,1,3,4,1,0,0,3,0,0.05,0.15,0.2,0.05,0.2,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Frank Anguissa,CMR,MF,29,1995,18,14,1258,14.0,4,1,5,4,0,0,1,0,0.29,0.07,0.36,0.29,0.36,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Giovane,BRA,"MF,FW",21,2003,12,2,338,3.8,0,1,1,0,0,0,0,0,0.0,0.27,0.27,0.0,0.27,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Giovanni Di Lorenzo,ITA,"DF,MF",31,1993,26,26,2276,25.3,2,1,3,2,0,0,1,0,0.08,0.04,0.12,0.08,0.12,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Giuseppe Ambrosino,ITA,FW,21,2003,3,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Juan Jesus,BRA,DF,34,1991,24,19,1675,18.6,0,0,0,0,0,0,10,1,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Kevin De Bruyne,BEL,MF,34,1991,18,13,1165,12.9,5,2,7,2,3,3,1,0,0.39,0.15,0.54,0.15,0.31,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Leonardo Spinazzola,ITA,"MF,DF",32,1993,32,22,1901,21.1,3,3,6,3,0,0,2,0,0.14,0.14,0.28,0.14,0.28,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Lorenzo Lucca,ITA,FW,24,2000,16,4,408,4.5,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Luca Marianucci,ITA,DF,21,2004,2,1,119,1.3,0,1,1,0,0,0,0,0,0.0,0.76,0.76,0.0,0.76,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Mathías Olivera,URU,"DF,MF",27,1997,25,15,1370,15.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Matteo Politano,ITA,"MF,FW",31,1993,34,26,2200,24.4,2,5,7,2,0,0,4,0,0.08,0.2,0.29,0.08,0.29,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Miguel Gutiérrez,ESP,"MF,DF",24,2001,28,15,1488,16.5,1,1,2,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Nikita Contini,ITA,GK,29,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Noa Lang,NED,"FW,MF",26,1999,18,7,666,7.4,1,2,3,1,0,0,2,0,0.14,0.27,0.41,0.14,0.41,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Pasquale Mazzocchi,ITA,MF,30,1995,16,2,310,3.4,0,1,1,0,0,0,0,1,0.0,0.29,0.29,0.0,0.29,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Rasmus Højlund,DEN,FW,22,2003,33,32,2750,30.6,12,5,17,11,1,1,1,0,0.39,0.16,0.56,0.36,0.52,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Romelu Lukaku,BEL,FW,32,1993,5,0,44,0.5,1,0,1,1,0,0,1,0,2.05,0.0,2.05,2.05,2.05,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Sam Beukema,NED,DF,26,1998,24,18,1681,18.7,2,0,2,2,0,0,2,0,0.11,0.0,0.11,0.11,0.11,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Scott McTominay,SCO,MF,28,1996,33,31,2791,31.0,10,3,13,10,0,1,1,0,0.32,0.1,0.42,0.32,0.42,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Stanislav Lobotka,SVK,MF,30,1994,32,29,2431,27.0,1,1,2,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Napoli,Vanja Milinković-Savić,SRB,GK,28,1997,27,27,2430,27.0,0,1,1,0,0,0,0,0,0.0,0.04,0.04,0.0,0.04,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Abdoulaye Ndiaye,SEN,DF,23,2002,11,9,780,8.7,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Adrian Benedyczak,POL,FW,24,2000,14,5,490,5.4,1,1,2,0,1,1,1,0,0.18,0.18,0.37,0.0,0.18,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Adrian Bernabe,ESP,MF,24,2001,32,31,2470,27.4,3,1,4,3,0,0,0,0,0.11,0.04,0.15,0.11,0.15,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Alessandro Cardinali,ITA,FW,19,2006,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Alessandro Circati,AUS,DF,21,2003,31,31,2664,29.6,1,0,1,1,0,0,6,0,0.03,0.0,0.03,0.03,0.03,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Ben Cremaschi,USA,MF,20,2005,8,2,132,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Christian Ordoñez,ARG,MF,21,2004,28,12,1091,12.1,1,0,1,1,0,0,5,1,0.08,0.0,0.08,0.08,0.08,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Daniel Mikołajewski,POL,FW,19,2006,3,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Edoardo Corvi,ITA,GK,24,2001,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Emanuele Valeri,ITA,"MF,DF",26,1998,34,29,2643,29.4,0,2,2,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
