league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2425,Empoli,Ismael Konate,ITA,FW,18,2006,1.3,0,3,2,66.7,2.33,1.55,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Jacopo Bacci,ITA,MF,19,2005,0.3,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Jacopo Fazzini,ITA,MF,21,2003,15.4,4,26,9,34.6,1.69,0.59,0.15,0.44,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Jacopo Seghetti,ITA,GK,19,2005,1.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Junior Sambia,CTA,MF,27,1996,4.3,0,10,1,10.0,2.33,0.23,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Liam Henderson,SCO,MF,28,1996,26.0,0,22,3,13.6,0.85,0.12,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Liberato Cacace,NZL,"MF,DF",23,2000,24.8,2,29,9,31.0,1.17,0.36,0.07,0.22,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Lorenzo Colombo,ITA,"FW,MF",22,2002,24.8,6,56,20,35.7,2.26,0.81,0.09,0.25,1,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Lorenzo Tosto,ITA,DF,18,2006,0.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Luca Marianucci,ITA,DF,20,2004,11.9,0,8,2,25.0,0.67,0.17,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Marco Silvestri,ITA,GK,33,1991,5.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Mattia De Sciglio,ITA,DF,31,1992,8.5,1,5,3,60.0,0.59,0.35,0.2,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Mattia Viti,ITA,DF,22,2002,28.6,1,11,2,18.2,0.38,0.07,0.09,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Nicolas Haas,SUI,MF,28,1996,3.2,0,1,0,0.0,0.31,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Ola Solbakken,NOR,"MF,FW",25,1998,8.4,0,4,3,75.0,0.47,0.36,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Petar Stojanović,SVN,"DF,MF",28,1995,0.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Pietro Pellegri,ITA,FW,23,2001,4.6,3,8,4,50.0,1.74,0.87,0.38,0.75,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Saba Goglichidze,GEO,DF,20,2004,28.2,0,6,0,0.0,0.21,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Sebastian Walukiewicz,POL,DF,24,2000,2.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Sebastiano Esposito,ITA,"FW,MF",22,2002,25.9,8,61,21,34.4,2.36,0.81,0.11,0.33,1,2,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Szymon Żurkowski,POL,MF,26,1997,1.2,0,2,0,0.0,1.7,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Thomas Campaniello,ITA,FW,16,2008,0.3,0,1,0,0.0,3.6,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Tyronne Ebuehi,NGA,DF,28,1995,0.8,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Viktor Kovalenko,UKR,MF,28,1996,0.9,0,3,1,33.3,3.51,1.17,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Youssef Maleh,MAR,MF,25,1998,16.8,0,17,3,17.6,1.01,0.18,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",27,1997,14.1,6,27,15,55.6,1.91,1.06,0.15,0.27,2,2,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Fiorentina,Alessandro Bianco,ITA,MF,21,2002,0.2,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
