league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
GER-Bundesliga,2425,Hoffenheim,Arthur Chaves,BRA,DF,23,2001,24.3,8,0,0,38,19,1,8,38,35,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Bazoumana Touré,CIV,"MF,FW",18,2006,6.8,1,0,0,13,3,7,25,3,10,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,David Jurásek,CZE,"DF,MF",23,2000,6.9,0,0,0,1,2,1,55,7,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,David Mokwa,FRA,FW,20,2004,0.2,0,0,0,1,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Dennis Geiger,GER,MF,26,1998,8.2,4,0,0,26,10,0,5,7,14,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Diadie Samassékou,MLI,MF,28,1996,3.2,0,0,0,5,4,0,0,5,6,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Erencan Yardimci,TUR,FW,22,2002,3.5,2,0,0,8,5,5,1,1,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Finn Ole Becker,GER,MF,24,2000,7.4,1,0,0,5,7,0,8,9,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Florian Grillitsch,AUT,"MF,DF",28,1995,6.7,1,0,0,4,11,0,5,9,9,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Florian Micheler,AUT,MF,19,2005,0.4,1,0,0,1,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Gift Orban,NGA,FW,22,2002,7.6,2,0,0,15,7,8,6,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Grischa Prömel,GER,MF,29,1995,1.9,0,0,0,0,3,0,2,1,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Hannes Behrens,GER,DF,19,2005,0.3,0,0,0,0,1,0,0,2,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Haris Tabaković,BIH,FW,30,1994,9.1,0,0,0,15,8,11,4,1,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",30,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Jacob Bruun Larsen,DEN,"MF,FW",25,1998,4.4,0,0,0,2,2,3,19,1,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Kevin Akpoguma,NGA,DF,29,1995,24.7,3,0,0,24,23,1,12,25,26,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Leo Østigård,NOR,DF,24,1999,10.3,0,1,0,18,5,1,2,10,7,,,1,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Luca Philipp,GER,GK,23,2000,6.0,0,0,0,0,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Marius Bülter,GER,"MF,FW",31,1993,19.2,4,0,0,11,36,6,86,4,10,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Max Moerstedt,GER,"FW,MF",18,2006,5.0,2,0,0,6,10,1,0,0,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Mergim Berisha,GER,FW,26,1998,3.7,1,0,0,5,5,3,3,0,2,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Oliver Baumann,GER,GK,34,1990,28.0,1,0,0,0,6,0,0,0,2,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Paul Hennrich,GER,MF,19,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Pavel Kadeřábek,CZE,"MF,DF",32,1992,17.5,6,0,0,21,8,4,73,21,14,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Robin Hranáč,CZE,DF,24,2000,2.4,0,0,0,5,0,0,0,5,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Stanley N'Soki,FRA,DF,25,1999,14.5,3,1,0,12,6,0,1,28,18,,,2,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Tim Drexler,GER,DF,19,2005,4.0,2,0,0,8,2,0,1,0,8,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Tom Bischof,GER,MF,19,2005,28.4,5,0,0,46,33,1,145,32,54,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Umut Tohumcu,GER,MF,19,2004,4.2,3,0,0,6,6,0,8,3,6,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Hoffenheim,Valentin Gendrey,FRA,"DF,MF",24,2000,15.7,1,0,0,12,27,2,51,15,13,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Alexander Bernhardsson,SWE,"FW,MF",25,1998,14.0,3,0,0,21,15,2,34,5,14,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Andu Kelati,GER,MF,21,2002,3.2,2,1,1,4,5,0,6,3,4,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Armin Gigovic,BIH,MF,22,2002,21.1,5,0,0,22,28,2,14,22,14,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Benedikt Pichler,AUT,FW,27,1997,8.7,1,0,0,14,16,13,10,2,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Carl Johansson,SWE,DF,30,1994,6.3,0,1,0,5,4,0,0,11,2,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,David Zec,SVN,DF,24,2000,17.1,5,0,0,21,8,3,1,14,10,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Dominik Javorček,SVK,"MF,DF",21,2002,4.3,2,0,0,7,6,1,21,5,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Finn Porath,GER,MF,27,1997,21.9,3,0,0,31,37,0,84,19,27,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Ivan Nekić,CRO,DF,23,2000,0.8,0,0,0,1,0,0,0,3,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Jann-Fiete Arp,GER,FW,24,2000,7.9,8,1,1,20,18,2,24,3,10,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,John Tolkin,USA,"MF,DF",22,2002,8.2,0,0,0,2,9,0,37,8,11,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Lasse Rosenboom,GER,MF,22,2002,19.3,3,0,0,19,12,0,18,19,35,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Lewis Holtby,GER,MF,33,1990,13.8,1,1,0,13,23,0,46,19,19,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Magnus Knudsen,NOR,MF,23,2001,20.6,7,0,0,27,10,0,7,10,30,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Marco Komenda,CRO,DF,27,1996,14.5,3,0,0,16,13,0,15,7,17,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Marko Ivezić,SRB,DF,22,2001,18.4,5,0,0,27,5,1,2,26,18,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Marvin Schulz,GER,"DF,MF",29,1995,3.4,3,0,0,6,1,0,12,0,4,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Max Geschwill,GER,DF,23,2001,14.2,2,0,0,13,9,1,10,31,22,,,1,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Nicolai Remberg,GER,MF,24,2000,26.9,11,0,0,43,45,2,8,29,24,,,2,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Patrick Erras,GER,DF,29,1995,9.2,2,0,0,10,0,0,0,9,6,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Phil Harres,GER,FW,22,2002,17.2,3,0,0,35,20,5,6,4,9,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Shuto Machino,JPN,"FW,MF",24,1999,21.7,2,0,0,20,25,9,33,7,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Steven Skrzybski,GER,"FW,MF",31,1992,14.7,0,0,0,16,22,2,30,13,8,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Thomas Dähne,GER,GK,30,1994,9.0,0,0,0,1,1,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Timo Becker,GER,"DF,MF",27,1997,27.2,2,0,0,9,9,0,22,17,35,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Timon Weiner,GER,GK,25,1999,25.0,4,0,0,2,3,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Holstein Kiel,Tymoteusz Puchacz,POL,MF,25,1999,4.4,0,0,0,2,7,1,38,3,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Aleix García,ESP,MF,27,1997,16.2,3,0,0,8,9,1,93,14,9,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Amine Adli,MAR,"MF,FW",24,2000,8.5,3,0,0,15,9,7,33,1,9,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Arthur,BRA,"MF,DF",21,2003,8.4,1,0,0,20,6,0,16,9,12,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Edmond Tapsoba,BFA,DF,25,1999,27.9,4,0,0,34,6,1,8,24,21,,,1,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Emi Buendía,ARG,MF,27,1996,2.9,0,0,0,6,7,0,3,1,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Exequiel Palacios,ARG,MF,25,1998,12.8,2,0,0,9,18,1,4,12,15,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Florian Wirtz,GER,MF,21,2003,26.1,3,0,0,22,39,11,102,9,22,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Granit Xhaka,SUI,MF,31,1992,32.1,3,0,0,34,34,0,30,11,27,,,1,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Jeanuël Belocian,FRA,DF,19,2005,0.8,1,0,0,1,4,0,0,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Jeremie Frimpong,NED,MF,23,2000,25.7,4,0,0,20,31,9,113,8,24,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Jonas Hofmann,GER,MF,32,1992,4.0,1,0,0,1,9,0,5,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Jonathan Tah,GER,DF,28,1996,33.0,3,0,0,16,5,0,7,37,14,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Lukáš Hrádecký,FIN,GK,34,1989,29.0,1,0,0,0,2,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Mario Hermoso,ESP,DF,29,1995,3.3,0,0,0,2,1,0,4,9,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Martin Terrier,FRA,"MF,FW",27,1997,6.5,1,0,0,2,9,2,5,1,2,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Matej Kovar,CZE,GK,24,2000,5.0,0,0,0,0,1,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Nathan Tella,NGA,"MF,FW",25,1999,15.1,1,0,0,22,32,10,25,5,11,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Nordi Mukiele,FRA,"DF,MF",26,1997,10.0,4,0,0,6,14,1,13,16,17,,,1,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Patrik Schick,CZE,FW,28,1996,18.7,4,0,0,23,23,7,1,4,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Piero Hincapié,ECU,DF,22,2002,29.7,8,0,0,26,43,0,36,32,40,,,1,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Robert Andrich,GER,"MF,DF",29,1994,17.8,7,0,0,29,17,0,12,27,12,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Victor Boniface,NGA,FW,23,2000,11.2,2,0,0,14,8,6,6,0,4,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Leverkusen,Álex Grimaldo,ESP,MF,28,1995,29.3,6,1,1,15,25,8,217,17,15,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Andreas Hanche-Olsen,NOR,DF,27,1997,14.3,4,1,1,20,8,0,1,11,14,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Anthony Caci,FRA,MF,27,1997,29.8,6,0,0,37,11,15,134,27,37,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Armindo Sieb,GER,"MF,FW",21,2003,8.5,2,0,0,13,13,10,6,1,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Arnaud Nordin,FRA,"FW,MF",26,1998,0.9,0,0,0,1,3,0,9,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Aymen Barkok,MAR,MF,26,1998,0.8,0,0,0,2,1,0,5,2,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Danny da Costa,GER,DF,31,1993,22.3,0,0,0,19,4,0,22,29,24,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Dominik Kohr,GER,"DF,MF",30,1994,25.5,11,1,0,46,36,1,14,42,46,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Gabriel Vidovic,CRO,MF,20,2003,0.0,0,0,0,0,1,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Hong Hyunseok,KOR,MF,25,1999,5.9,0,0,0,3,8,1,4,7,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Jonathan Burkardt,GER,FW,24,2000,23.4,0,0,0,23,24,11,27,1,7,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Kaishū Sano,JPN,MF,23,2000,33.8,3,0,0,16,33,2,11,63,33,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Karim Onisiwo,AUT,MF,32,1992,1.2,0,0,0,3,2,1,2,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Lasse Rieß,GER,GK,23,2001,2.0,0,0,0,0,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Lee Jae-sung,KOR,MF,31,1992,29.4,4,0,0,23,40,9,31,37,24,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Lennard Maloney,USA,"DF,MF",24,1999,0.3,1,0,0,2,0,0,0,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Maxim Leitsch,GER,DF,26,1998,7.5,2,0,0,10,4,0,3,8,4,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Moritz Jenz,GER,DF,25,1999,17.8,4,0,0,27,6,1,0,29,23,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Nadiem Amiri,GER,MF,27,1996,27.5,9,2,1,44,51,2,165,19,28,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Nelson Weiper,GER,FW,19,2005,7.8,2,0,0,19,0,7,6,2,4,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Nikolas Veratschnig,AUT,MF,21,2003,4.0,1,0,0,9,6,4,7,4,7,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Paul Nebel,GER,MF,21,2002,26.1,5,1,1,37,38,5,111,14,27,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Phillipp Mwene,AUT,MF,30,1994,29.0,7,0,0,24,24,3,86,24,30,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Robin Zentner,GER,GK,29,1994,32.0,3,0,0,1,2,0,0,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Silvan Widmer,SUI,MF,31,1993,5.6,3,0,0,5,4,2,12,5,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,Mainz 05,Stefan Bell,GER,DF,32,1991,16.0,4,0,0,24,10,3,0,28,11,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Amadou Haidara,MLI,MF,26,1998,14.7,7,0,0,23,8,0,12,18,17,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,André Silva,POR,FW,28,1995,1.5,0,0,0,0,2,0,0,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Antonio Nusa,NOR,"MF,DF",19,2005,17.3,0,0,0,14,28,9,35,8,17,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Arthur Vermeeren,BEL,MF,19,2005,17.5,7,0,0,22,1,0,3,23,20,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Assan Ouédraogo,GER,MF,18,2006,0.6,0,0,0,1,3,0,1,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Benjamin Henrichs,GER,"DF,MF",27,1997,10.4,3,0,0,13,9,0,19,15,16,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Benjamin Šeško,SVN,"FW,MF",21,2003,26.4,2,1,1,26,20,18,7,4,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Castello Lukeba,FRA,DF,21,2002,17.5,2,0,0,12,15,0,11,18,18,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",24,1999,17.9,5,0,0,44,29,4,14,12,25,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,David Raum,GER,"MF,DF",26,1998,19.8,5,0,0,23,10,6,188,10,28,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,El Chadaille Bitshiabu,FRA,DF,19,2005,12.6,2,1,0,8,2,0,4,13,19,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Elif Elmas,MKD,"FW,MF",24,1999,0.5,1,0,0,2,0,1,0,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Faik Sakar,GER,MF,16,2008,0.0,0,0,0,0,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Kevin Kampl,SVN,MF,33,1990,17.7,5,0,0,20,7,1,29,22,20,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Kosta Nedeljković,SRB,"DF,MF",18,2005,5.3,1,0,0,7,1,1,17,2,8,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Loïs Openda,BEL,FW,24,2000,27.3,5,1,1,29,77,27,27,5,4,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Lukas Klostermann,GER,DF,28,1996,20.4,5,0,0,13,7,0,12,25,14,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Lutsharel Geertruida,NED,DF,24,2000,17.3,2,0,0,17,6,1,13,16,24,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Maarten Vandevoordt,BEL,GK,22,2002,4.8,0,0,0,0,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Mohamed Simakan,FRA,DF,24,2000,0.6,0,0,0,0,1,0,1,2,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Nicolas Seiwald,AUT,"MF,DF",23,2001,23.2,2,0,0,27,2,0,46,31,32,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Péter Gulácsi,HUN,GK,34,1990,29.2,0,0,0,0,1,0,0,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Ridle Baku,GER,MF,26,1998,14.2,1,0,0,13,14,3,33,11,19,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Tidiam Gomis,FRA,FW,17,2006,1.7,2,0,0,3,2,2,4,1,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Viggo Gebel,GER,MF,16,2007,0.2,0,0,0,0,1,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Willi Orban,HUN,DF,31,1992,24.7,4,2,0,23,14,4,5,20,24,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Xaver Schlager,AUT,MF,26,1997,2.0,1,0,0,4,3,0,1,0,1,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Xavi Simons,NED,MF,21,2003,23.9,5,0,0,24,56,5,80,13,22,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,RB Leipzig,Yussuf Poulsen,DEN,"MF,FW",30,1994,4.2,1,0,0,8,14,1,2,0,5,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Abdoulie Ceesay,GAM,FW,20,2004,0.7,1,0,0,2,3,0,0,0,3,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Adam Dźwigała,POL,DF,28,1995,4.1,2,1,0,5,3,0,3,3,10,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Andreas Albers,DEN,"FW,MF",34,1990,0.7,0,0,0,3,2,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Ben Alexander Voll,GER,GK,23,2000,1.0,1,0,0,0,0,0,0,0,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Carlo Boukhalfa,MAR,MF,25,1999,18.3,1,0,0,18,17,2,11,10,11,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Connor Metcalfe,AUS,"MF,FW",24,1999,4.0,2,1,1,5,4,0,7,3,0,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Danel Sinani,LUX,"FW,MF",27,1997,13.9,3,0,0,25,14,4,70,2,11,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
GER-Bundesliga,2425,St Pauli,Dapo Afolayan,ENG,"FW,MF",26,1997,18.2,3,0,0,21,42,9,50,8,8,,,0,GER,2024-2025,misc,2026-08-06T23:04:16.356689
