league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Genoa,Amorim,BRA,MF,20,2005,11,552,50,16.1,6.1,6,75,0,5,20,4,1.09,5,8,-3,-0.49,-0.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Benjamin Siegrist,SUI,GK,33,1992,0,,,,,0,,0,0,,13,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Brooke Norton-Cuffy,ENG,"MF,DF",21,2004,27,2212,82,64.7,24.6,25,86,19,2,32,1,0.96,28,38,-10,-0.41,-0.41,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Caleb Ekuban,GHA,"FW,MF",31,1994,31,994,32,29.1,11.0,6,64,0,25,24,1,1.1,13,15,-2,-0.18,0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Daniel Ndulue,ITA,FW,18,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Daniele Sommariva,ITA,GK,28,1997,2,176,88,5.1,2.0,1,90,1,1,86,35,0.0,1,4,-3,-1.53,-1.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Elia Spicuglia,ITA,FW,18,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Ernestas Lysionok,LTU,GK,18,2007,0,,,,,0,,0,0,,9,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Filippo Carbone,ITA,MF,18,2006,1,8,8,0.2,0.1,0,,0,1,8,0,0.0,0,0,0,0.0,0.26,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Gael Lafont,FRA,FW,19,2006,1,8,8,0.2,0.1,0,,0,1,8,3,0.0,0,0,0,0.0,0.26,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Hugo Cuenca,PAR,MF,20,2005,0,,,,,0,,0,0,,19,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Jacopo Grossi,ITA,MF,18,2006,1,22,22,0.6,0.2,0,,0,1,22,6,0.0,0,0,0,0.0,0.26,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Jean Onana,CMR,MF,25,2000,3,45,15,1.3,0.5,0,,0,3,15,18,2.0,0,1,-1,-2.0,-1.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Jeff Ekhator,ITA,"FW,MF",18,2006,30,956,32,28.0,10.6,9,62,0,21,19,7,1.03,13,15,-2,-0.19,0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Johan Vásquez,MEX,DF,26,1998,36,3215,89,94.0,35.7,36,89,34,0,,2,1.11,39,49,-10,-0.28,-0.28,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Joi Nuredini,ALB,FW,17,2007,1,2,2,0.1,0.0,0,,0,1,2,4,1.0,0,0,0,0.0,0.26,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Junior Messias,BRA,MF,34,1991,20,685,34,20.0,7.6,5,64,0,15,24,5,1.6,11,7,4,0.53,0.99,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Justin Bijlow,NED,GK,27,1998,16,1395,87,40.8,15.5,16,87,15,0,,1,1.31,19,20,-1,-0.06,0.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Kris Gecaj,ALB,DF,16,2008,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Latif Ouedraogo,BFA,DF,17,2007,2,51,26,1.5,0.6,0,,0,2,26,6,0.5,0,0,0,0.0,0.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Leo Østigård,NOR,DF,25,1999,30,2622,87,76.7,29.1,30,87,28,0,,2,1.13,31,38,-7,-0.24,0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Lorenzo Colombo,ITA,FW,23,2002,38,2326,61,68.0,25.8,30,72,2,8,22,0,1.08,27,32,-5,-0.19,0.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Lorenzo Venturino,ITA,FW,19,2006,2,40,20,1.2,0.4,0,,0,2,20,19,0.5,0,0,0,0.0,0.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Lukas Klisys,LTU,DF,18,2007,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Mamedi Doucouré,FRA,DF,18,2007,1,9,9,0.3,0.1,0,,0,1,9,5,1.0,0,0,0,0.0,0.26,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Marco Romano,ITA,MF,19,2006,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Maxwel Cornet,CIV,MF,28,1996,8,118,15,3.5,1.3,1,52,0,7,9,11,0.5,2,5,-3,-2.29,-2.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Mikael Ellertsson,ISL,MF,23,2002,36,2767,77,80.9,30.7,31,86,24,5,17,1,0.97,28,43,-15,-0.49,-1.18,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Morten Frendrup,DEN,MF,24,2001,36,3081,86,90.1,34.2,35,87,26,1,28,0,0.97,36,45,-9,-0.26,0.0,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Morten Thorsby,NOR,MF,29,1996,13,731,56,21.4,8.1,8,79,3,5,20,10,1.31,14,13,1,0.12,0.49,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Nicola Leali,ITA,GK,32,1993,22,1847,84,54.0,20.5,21,86,20,1,45,15,0.91,21,27,-6,-0.29,-0.06,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Nicolae Stanciu,ROU,MF,32,1993,4,180,45,5.3,2.0,2,75,0,2,15,12,0.5,0,1,-1,-0.5,-0.25,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Nils Zätterström,SWE,DF,20,2005,3,181,60,5.3,2.0,2,90,2,1,1,14,1.33,0,1,-1,-0.5,-0.25,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Patrizio Masini,ITA,MF,24,2001,28,1413,50,41.3,15.7,13,88,11,15,18,9,1.07,15,22,-7,-0.45,-0.31,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Rendijs Mihelsons,LVA,GK,17,2008,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Ruslan Malinovskyi,UKR,MF,32,1993,34,2235,66,65.4,24.8,28,74,6,6,25,1,1.06,28,32,-4,-0.16,0.29,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Sebastian Otoa,DEN,DF,21,2004,13,829,64,24.2,9.2,9,85,6,4,16,17,1.08,9,17,-8,-0.87,-0.8,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Seydou Fini,ITA,FW,19,2006,1,32,32,0.9,0.4,0,,0,1,32,20,0.0,1,0,1,2.81,3.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Stefano Sabelli,ITA,"MF,DF",32,1993,16,913,57,26.7,10.1,12,73,1,4,10,22,1.56,9,10,-1,-0.1,0.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Tommaso Baldanzi,ITA,MF,22,2003,8,399,50,11.7,4.4,5,62,0,3,30,1,1.25,5,5,0,0.0,0.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Valentin Carboni,ARG,MF,20,2005,12,359,30,10.5,4.0,3,66,0,9,18,6,0.67,2,4,-2,-0.5,-0.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Genoa,Vitinha,POR,"FW,MF",25,2000,35,2226,64,65.1,24.7,28,75,5,7,17,2,1.06,26,34,-8,-0.32,-0.17,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Abdou Harroui,NED,MF,27,1998,23,907,39,26.5,10.1,11,66,0,12,15,11,0.57,7,21,-14,-1.39,-0.6,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Adi Kurti,ALB,DF,19,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Al-Musrati,LBY,MF,29,1996,18,844,47,24.7,9.4,8,76,3,10,24,11,0.61,7,19,-12,-1.28,-0.44,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Amin Sarr,SWE,"FW,MF",24,2001,34,1102,32,32.2,12.2,9,66,0,25,20,2,0.56,8,33,-25,-2.04,-1.61,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Andrej Popović,SRB,DF,19,2006,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Andrias Edmundsson,FRO,DF,24,2000,15,1319,88,38.6,14.7,15,88,14,0,,0,0.47,7,20,-13,-0.89,0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Antoine Bernede,FRA,MF,26,1999,32,2301,72,67.3,25.6,29,76,10,3,29,1,0.56,18,38,-20,-0.78,0.5,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Armel Bella Kotchap,GER,DF,23,2001,19,1347,71,39.4,15.0,14,83,10,5,36,5,0.58,13,27,-14,-0.94,0.02,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Charlys,BRA,MF,21,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Cheikh Niasse,SEN,MF,25,2000,19,970,51,28.4,10.8,11,77,2,8,15,15,0.63,10,20,-10,-0.93,0.03,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Dailon Livramento,CPV,FW,24,2001,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Daniel Mosquera,COL,FW,25,1999,22,597,27,17.5,6.6,5,64,0,17,16,6,0.45,8,12,-4,-0.6,0.42,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Daniel Oyegoke,ENG,"MF,DF",22,2003,15,594,40,17.4,6.6,8,62,1,7,14,10,0.53,4,8,-4,-0.61,0.41,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Davide De Battisti,ITA,MF,19,2006,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Domagoj Bradarić,CRO,MF,25,1999,29,1966,68,57.5,21.8,23,80,12,6,23,5,0.45,17,39,-22,-1.01,-0.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Enzo Ebosse,CMR,DF,26,1999,4,214,54,6.3,2.4,3,68,1,1,9,19,0.5,1,6,-5,-2.1,-1.23,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Fallou Cham,GAM,MF,19,2006,6,228,38,6.7,2.5,3,62,0,3,14,30,0.5,1,6,-5,-1.97,-1.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Giacomo Toniolo,ITA,GK,21,2004,0,,,,,0,,0,0,,34,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Gift Orban,NGA,FW,23,2002,28,2027,72,59.3,22.5,23,79,9,5,40,1,0.5,14,33,-19,-0.84,0.25,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Giovane,BRA,"FW,MF",21,2003,21,1533,73,44.8,17.0,19,77,8,2,33,0,0.67,12,23,-11,-0.65,0.55,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Grigoris Kastanos,CYP,MF,27,1998,6,44,7,1.3,0.5,0,,0,6,7,11,0.67,0,2,-2,-4.09,-3.18,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Ioan Vermeșan,ROU,FW,18,2006,6,80,13,2.3,0.9,0,,0,6,13,7,0.33,1,1,0,0.0,0.97,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Isaac,BRA,FW,21,2004,3,40,13,1.2,0.4,0,,0,3,13,16,0.0,0,0,0,0.0,0.96,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Jean-Daniel Akpa-Akpro,CIV,MF,32,1992,22,1504,68,44.0,16.7,17,76,7,5,41,1,0.5,10,19,-9,-0.54,0.73,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Junior Ajayi,CIV,FW,20,2004,1,1,1,0.0,0.0,0,,0,1,1,22,1.0,0,0,0,0.0,0.95,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Jurgen Peci,ALB,MF,18,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Kieron Bowie,SCO,FW,22,2002,14,1200,86,35.1,13.3,14,86,10,0,,0,0.5,7,18,-11,-0.82,0.19,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Lorenzo Montipò,ITA,GK,29,1996,35,3150,90,92.1,35.0,35,90,35,0,,3,0.57,24,54,-30,-0.86,1.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Luca Monticelli,BEL,MF,20,2005,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Luca Szimionas,ROU,MF,18,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Martin Frese,DEN,"MF,DF",27,1998,31,2408,78,70.4,26.8,27,83,17,4,40,3,0.61,16,40,-24,-0.9,0.17,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Mathis Lambourde,FRA,FW,19,2006,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Mirko Castagnini,ITA,GK,18,2007,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Nicolás Valentini,ARG,DF,24,2001,21,1409,67,41.2,15.7,15,86,13,6,21,6,0.71,10,22,-12,-0.77,0.31,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Pol Lirola,ESP,MF,27,1997,6,305,51,8.9,3.4,3,70,0,3,32,8,0.5,1,6,-5,-1.48,-0.58,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Rafik Belghali,ALG,MF,23,2002,26,1920,74,56.1,21.3,22,82,12,4,29,1,0.58,15,28,-13,-0.61,0.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Roberto Gagliardini,ITA,MF,31,1994,29,2272,78,66.4,25.2,25,84,19,4,43,1,0.52,17,36,-19,-0.75,0.58,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Sandi Lovrić,SVN,MF,27,1998,7,309,44,9.0,3.4,3,75,0,4,21,0,0.57,0,3,-3,-0.87,0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Simone Perilli,ITA,GK,30,1995,3,270,90,7.9,3.0,3,90,3,0,,35,0.33,1,7,-6,-2.0,-1.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Stefan Mitrović,SRB,MF,22,2002,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Suat Serdar,GER,MF,28,1997,20,1108,55,32.4,12.3,12,78,4,8,21,0,0.55,8,24,-16,-1.3,-0.52,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Tobias Slotsager,DEN,DF,19,2006,8,446,56,13.0,5.0,4,90,4,4,22,28,0.38,2,9,-7,-1.41,-0.53,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Tomáš Suslov,SVK,FW,23,2002,11,446,41,13.0,5.0,5,68,1,6,18,0,0.55,1,7,-6,-1.21,-0.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Unai Núñez,ESP,DF,28,1997,17,1265,74,37.0,14.1,15,82,12,2,21,1,0.71,12,26,-14,-1.0,-0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Victor Nelsson,DEN,DF,26,1998,38,3315,87,96.9,36.8,37,89,35,1,13,0,0.55,22,59,-37,-1.0,-1.86,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Hellas Verona,Yellu Santiago,ESP,MF,21,2004,2,6,3,0.2,0.1,0,,0,2,3,12,1.0,0,0,0,0.0,0.95,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Alain Taho,ALB,GK,18,2007,0,,,,,0,,0,0,,11,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Alessandro Bastoni,ITA,DF,26,1999,28,2239,80,65.5,24.9,28,80,16,0,,7,2.39,62,21,41,1.65,0.66,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Alessandro Calligaris,ITA,GK,20,2005,0,,,,,0,,0,0,,8,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Andy Diouf,FRA,MF,22,2003,19,493,26,14.4,5.5,4,75,2,15,13,17,2.37,16,5,11,2.01,0.69,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Ange-Yoan Bonny,CIV,FW,21,2003,33,1142,35,33.4,12.7,10,67,1,23,21,2,2.18,35,11,24,1.89,0.71,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Benjamin Pavard,FRA,DF,29,1996,1,90,90,2.6,1.0,1,90,1,0,,1,3.0,5,0,5,5.0,3.68,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Carlos Augusto,BRA,"MF,DF",26,1999,34,1763,52,51.5,19.6,18,81,12,16,19,2,2.29,41,19,22,1.12,-0.61,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Christos Alexiou,GRE,DF,20,2005,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Davide Frattesi,ITA,MF,25,1999,22,569,26,16.6,6.3,3,80,2,19,17,14,2.45,15,4,11,1.74,0.38,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Denzel Dumfries,NED,MF,29,1996,20,1325,66,38.7,14.7,15,80,8,5,25,2,2.1,36,14,22,1.49,0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Federico Dimarco,ITA,MF,27,1997,35,2698,77,78.9,30.0,30,84,20,5,36,3,2.23,73,27,46,1.53,0.54,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Francesco Acerbi,ITA,DF,37,1988,18,1378,77,40.3,15.3,15,88,12,3,22,18,2.11,34,18,16,1.04,-0.63,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Francesco Esposito,ITA,FW,20,2005,35,1571,45,45.9,17.5,15,74,5,20,23,1,2.31,37,18,19,1.09,-0.62,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Hakan Çalhanoğlu,TUR,MF,31,1994,22,1639,75,47.9,18.2,20,79,7,2,35,5,2.27,43,16,27,1.48,0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Henrikh Mkhitaryan,ARM,MF,36,1989,30,1560,52,45.6,17.3,16,76,7,14,24,3,2.27,44,12,32,1.85,0.78,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Issiaka Kamate,FRA,MF,20,2004,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Ivo Kaczmarski,POL,MF,21,2004,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Josep Martinez,ESP,GK,27,1998,5,450,90,13.2,5.0,5,90,5,0,,29,2.6,13,4,9,1.8,0.44,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Lautaro Martínez,ARG,FW,27,1997,30,2159,72,63.1,24.0,27,77,4,3,24,3,2.4,60,21,39,1.63,0.56,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Leonardo Bovo,ITA,MF,20,2005,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Luis Henrique,BRA,MF,23,2001,30,1624,54,47.5,18.0,18,75,8,12,23,7,2.47,35,14,21,1.16,-0.49,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Luka Topalović,SVN,MF,19,2006,1,10,10,0.3,0.1,0,,0,1,10,1,1.0,1,0,1,9.0,7.6,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Manuel Akanji,SUI,DF,30,1995,33,2821,85,82.5,31.3,31,90,30,2,21,2,2.39,73,26,47,1.5,0.45,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Marcus Thuram,FRA,FW,27,1997,29,1900,66,55.6,21.1,24,75,6,5,22,2,2.41,47,19,28,1.33,-0.21,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Matteo Cocchi,ITA,DF,18,2007,1,17,17,0.5,0.2,0,,0,1,17,20,1.0,1,0,1,5.29,3.89,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Matteo Darmian,ITA,"MF,DF",35,1989,6,248,41,7.3,2.8,2,71,0,4,27,19,1.83,5,5,0,0.0,-1.53,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Matteo Lavelli,ITA,FW,18,2006,1,8,8,0.2,0.1,0,,0,1,8,5,3.0,0,0,0,0.0,-1.42,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Matteo Spinaccè,ITA,FW,19,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Mattia Mosconi,ITA,FW,18,2007,2,27,14,0.8,0.3,0,,0,2,14,6,2.0,0,1,-1,-3.33,-4.79,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Nicolò Barella,ITA,MF,28,1997,34,2517,74,73.6,28.0,31,78,11,3,29,1,2.26,61,25,36,1.29,-0.51,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Petar Sučić,CRO,MF,21,2003,34,1765,52,51.6,19.6,21,74,7,13,16,3,2.21,42,21,21,1.07,-0.72,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Piotr Zieliński,POL,MF,31,1994,34,2045,60,59.8,22.7,22,80,11,12,23,4,2.21,55,26,29,1.28,-0.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Raffaele Di Gennaro,ITA,GK,31,1993,1,10,10,0.3,0.1,0,,0,1,10,22,1.0,0,1,-1,-9.0,-10.45,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Simone Cinquegrano,ITA,FW,21,2004,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Stefan de Vrij,NED,DF,33,1992,11,670,61,19.6,7.4,8,82,5,3,5,27,2.45,19,8,11,1.48,0.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Thomas Berenbruch,ITA,MF,20,2005,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
