league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
GER-Bundesliga,2526,Hamburger SV,Yussuf Poulsen,DEN,FW,31,1994,15,334,22,10.9,3.7,1,61,0,14,20,1,1.27,4,6,-2,-0.54,-0.14,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Adam Kölle,GER,DF,19,2006,6,93,16,3.0,1.0,0,,0,6,16,9,0.83,2,3,-1,-0.97,-0.06,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Adrian Beck,GER,MF,28,1997,24,868,36,28.4,9.6,9,66,1,15,18,7,0.71,7,21,-14,-1.45,-0.75,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Arijon Ibrahimović,GER,"MF,FW",19,2005,32,2169,68,70.9,24.1,25,78,10,7,30,0,0.78,29,49,-20,-0.83,0.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Benedikt Gimber,GER,DF,28,1997,21,1436,68,46.9,16.0,18,75,10,3,28,6,0.62,8,40,-32,-2.01,-2.06,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Budu Zivzivadze,GEO,FW,31,1994,20,1142,57,37.3,12.7,14,70,3,6,28,0,0.7,19,30,-11,-0.87,0.07,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Christian Conteh,GER,"MF,FW",25,1999,9,404,45,13.2,4.5,4,70,1,5,25,1,0.89,5,9,-4,-0.89,0.02,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Diant Ramaj,GER,GK,23,2001,31,2790,90,91.2,31.0,31,90,31,0,,2,0.74,38,67,-29,-0.94,-0.27,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Eren Dinkçi,GER,"MF,FW",23,2001,14,1131,81,37.0,12.6,13,85,7,1,28,0,0.93,22,24,-2,-0.16,1.19,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Frank Feller,GER,GK,21,2004,3,270,90,8.8,3.0,3,90,3,0,,16,1.0,3,5,-2,-0.67,0.27,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Hannes Behrens,GER,"DF,MF",20,2005,16,1318,82,43.1,14.6,15,87,13,1,14,0,0.81,23,29,-6,-0.41,0.88,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Jan Schöppner,GER,MF,26,1999,31,2252,73,73.6,25.0,29,76,15,2,28,2,0.81,26,51,-25,-1.0,-0.33,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Jonas Föhrenbach,GER,"DF,MF",29,1996,27,2325,86,76.0,25.8,25,88,22,2,65,4,0.93,34,51,-17,-0.66,1.06,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Julian Niehues,GER,MF,24,2001,24,1383,58,45.2,15.4,17,71,4,7,25,10,0.88,24,30,-6,-0.39,0.95,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Kevin Müller,GER,GK,34,1991,0,,,,,0,,0,0,,15,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Leart Paqarada,KVX,DF,30,1994,1,6,6,0.2,0.1,1,6,0,0,,1,0.0,0,0,0,0.0,0.91,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Leonidas Stergiou,SUI,DF,23,2002,5,206,41,6.7,2.3,1,90,1,4,29,4,1.0,1,7,-6,-2.62,-1.83,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Luca Kerber,GER,MF,23,2002,18,682,38,22.3,7.6,8,71,2,10,12,14,1.0,5,18,-13,-1.72,-1.03,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Léo Scienza,BRA,MF,26,1998,2,180,90,5.9,2.0,2,90,2,0,,0,0.0,1,5,-4,-2.0,-1.16,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Marnon Busch,GER,"DF,MF",30,1994,29,1915,66,62.6,21.3,20,85,13,9,25,2,0.76,26,43,-17,-0.8,0.3,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Marvin Pieringer,GER,"FW,MF",25,1999,27,1650,61,53.9,18.3,20,75,5,7,21,0,0.85,28,38,-10,-0.55,0.79,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Mathias Honsak,AUT,"MF,FW",28,1996,27,1249,46,40.8,13.9,15,67,1,12,20,2,0.63,11,30,-19,-1.37,-0.77,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Mikkel Kaufmann,DEN,FW,24,2001,16,537,34,17.5,6.0,6,63,0,10,16,1,0.5,3,10,-7,-1.17,-0.32,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Nick Rothweiler,GER,DF,19,2006,0,,,,,0,,0,0,,3,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Niklas Dorsch,GER,MF,27,1998,32,2258,71,73.8,25.1,27,79,10,5,24,1,0.81,28,51,-23,-0.92,-0.02,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Omar Traoré,GER,"DF,MF",27,1998,26,1501,58,49.1,16.7,16,78,8,10,26,7,0.65,21,41,-20,-1.2,-0.56,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Patrick Mainka,GER,DF,30,1994,34,3060,90,100.0,34.0,34,90,34,0,,0,0.76,41,72,-31,-0.91,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Paul Tschernuth,AUT,GK,23,2002,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Sirlord Conteh,GER,"MF,FW",29,1996,15,625,42,20.4,6.9,3,80,1,12,32,1,0.4,11,16,-5,-0.72,0.24,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Stefan Schimmer,GER,FW,31,1994,27,820,30,26.8,9.1,3,67,0,24,26,4,0.78,14,18,-4,-0.44,0.65,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Thomas Keller,GER,DF,25,1999,4,188,47,6.1,2.1,3,60,1,1,8,4,1.5,2,3,-1,-0.48,0.46,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Tim Siersleben,GER,DF,25,2000,15,1081,72,35.3,12.0,12,85,9,3,19,16,0.73,16,29,-13,-1.08,-0.26,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Tobias Weigel,GER,FW,18,2007,1,2,2,0.1,0.0,0,,0,1,2,1,0.0,0,0,0,0.0,0.91,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Heidenheim,Yannik Wagner,GER,FW,18,2007,4,49,12,1.6,0.5,0,,0,4,12,5,0.75,3,0,3,5.51,6.53,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Adam Hložek,CZE,"FW,MF",23,2002,5,41,8,1.3,0.5,0,,0,5,8,1,1.4,0,3,-3,-6.59,-7.06,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Albian Hajdari,KVX,DF,22,2003,30,2434,81,79.5,27.0,28,85,20,2,32,1,1.77,52,37,15,0.55,0.84,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Alexander Prass,AUT,MF,24,2001,32,1308,41,42.7,14.5,12,80,4,20,18,2,1.88,25,25,0,0.0,-0.67,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",34,1991,34,2207,65,72.1,24.5,26,75,4,8,32,0,1.79,53,33,20,0.82,1.55,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Arthur Chaves,BRA,DF,24,2001,4,240,60,7.8,2.7,2,90,2,2,30,7,1.75,4,4,0,0.0,-0.41,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Bazoumana Touré,CIV,"MF,FW",19,2006,30,2308,77,75.4,25.6,29,79,10,1,27,3,1.7,49,44,5,0.19,-0.76,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Bernardo,BRA,DF,30,1995,29,2312,80,75.6,25.7,26,86,17,3,28,1,1.76,45,35,10,0.39,0.03,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Cole Campbell,USA,FW,19,2006,5,79,16,2.6,0.9,0,,0,5,16,6,1.2,0,3,-3,-3.42,-3.9,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,David Mokwa,FRA,FW,21,2004,0,,,,,0,,0,0,,3,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Fisnik Asllani,KVX,"FW,MF",22,2002,33,2335,71,76.3,25.9,31,74,4,2,24,1,1.76,50,41,9,0.35,-0.15,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Grischa Prömel,GER,MF,30,1995,33,1758,53,57.5,19.5,16,86,11,17,22,0,1.82,36,33,3,0.15,-0.54,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",31,1994,16,190,12,6.2,2.1,0,,0,16,12,10,1.69,4,3,1,0.47,0.1,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Kelven Frees,GER,DF,20,2005,0,,,,,0,,0,0,,2,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Kevin Akpoguma,NGA,DF,30,1995,8,61,8,2.0,0.7,1,16,0,7,6,19,1.38,0,4,-4,-5.9,-6.41,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Koki Machida,JPN,DF,27,1997,1,44,44,1.4,0.5,1,44,0,0,,0,3.0,1,1,0,0.0,-0.39,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Leon Avdullahu,KVX,MF,21,2004,33,2834,86,92.6,31.5,32,88,27,1,30,0,1.85,63,44,19,0.6,2.99,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Luca Philipp,GER,GK,24,2000,0,,,,,0,,0,0,,34,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Luka Đurić,SRB,MF,22,2003,1,10,10,0.3,0.1,0,,0,1,10,5,0.0,0,1,-1,-9.0,-9.41,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Max Moerstedt,GER,FW,19,2006,22,420,19,13.7,4.7,1,75,0,21,16,9,1.91,9,7,2,0.43,0.05,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Muhammed Damar,GER,"MF,FW",21,2004,15,277,18,9.1,3.1,2,67,0,13,11,17,1.6,1,6,-5,-1.62,-2.21,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Oliver Baumann,GER,GK,35,1990,34,3060,90,100.0,34.0,34,90,34,0,,0,1.79,65,52,13,0.38,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Ozan Kabak,TUR,DF,25,2000,25,1751,70,57.2,19.5,18,90,18,7,19,3,2.0,39,34,5,0.26,-0.29,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Precious Benjamin,NGA,FW,18,2006,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Robin Hranáč,CZE,DF,25,2000,29,2251,78,73.6,25.0,26,85,21,3,18,3,1.97,51,35,16,0.64,0.97,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Tim Lemperle,GER,FW,23,2002,29,1944,67,63.5,21.6,24,76,1,5,22,0,1.86,47,30,17,0.79,1.11,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Umut Tohumcu,GER,MF,20,2004,5,136,27,4.4,1.5,1,58,0,4,20,10,0.8,1,4,-3,-1.99,-2.48,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Valentin Gendrey,FRA,DF,25,2000,8,59,7,1.9,0.7,0,,0,8,7,6,2.13,2,1,1,1.53,1.17,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Valentin Lässig,GER,DF,22,2003,0,,,,,0,,0,0,,5,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Vladimír Coufal,CZE,"DF,MF",32,1992,34,3012,89,98.4,33.5,34,89,28,0,,0,1.79,64,50,14,0.42,2.29,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Wouter Burger,NED,MF,24,2001,30,2430,81,79.4,27.0,30,81,18,0,,0,1.9,52,35,17,0.63,1.2,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Hoffenheim,Yannick Eduardo,CZE,FW,19,2006,1,1,1,0.0,0.0,0,,0,1,1,1,1.0,0,0,0,0.0,-0.38,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Alessio Castro-Montes,BEL,"MF,DF",28,1997,14,672,48,22.0,7.5,7,74,2,7,22,9,1.0,15,15,0,0.0,0.53,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Cenk Özkacar,TUR,DF,24,2000,25,1791,72,58.5,19.9,20,83,14,5,28,9,1.0,26,40,-14,-0.7,-0.7,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Cenny Neumann,GER,DF,18,2007,2,74,37,2.4,0.8,1,69,0,1,5,3,0.5,3,3,0,0.0,0.42,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,David Fürst,GER,DF,18,2007,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Denis Huseinbasic,BIH,MF,24,2001,15,726,48,23.7,8.1,9,68,2,6,19,11,0.87,12,14,-2,-0.25,0.21,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Dominique Heintz,GER,DF,31,1993,9,382,42,12.5,4.2,5,63,1,4,17,8,0.89,7,6,1,0.24,0.74,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Eric Martel,GER,"MF,DF",23,2002,31,2559,83,83.6,28.4,30,85,22,1,14,0,1.0,41,50,-9,-0.32,0.58,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Felipe Chávez,PER,MF,18,2007,7,102,15,3.3,1.1,0,,0,7,15,6,0.57,3,3,0,0.0,0.43,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Florian Kainz,AUT,MF,32,1992,15,279,19,9.1,3.1,2,56,0,13,13,9,0.8,10,7,3,0.97,1.52,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Fynn Schenten,GER,FW,17,2007,7,100,14,3.3,1.1,1,61,0,6,7,3,0.29,2,6,-4,-3.6,-3.3,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Jahmai Simpson-Pusey,ENG,DF,19,2005,11,863,78,28.2,9.6,10,84,8,1,22,0,0.91,13,19,-6,-0.63,-0.3,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Jakub Kamiński,POL,"MF,FW",23,2002,34,3016,89,98.6,33.5,34,89,28,0,,0,0.94,49,60,-11,-0.33,5.81,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Jan Thielmann,GER,"MF,FW",23,2002,26,1540,59,50.3,17.1,20,72,4,6,18,1,1.04,22,31,-9,-0.53,-0.23,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Joël Schmied,SUI,DF,26,1998,16,1078,67,35.2,12.0,13,77,7,3,25,3,1.0,18,27,-9,-0.75,-0.52,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Jusuf Gazibegović,BIH,DF,25,2000,1,23,23,0.8,0.3,0,,0,1,23,5,3.0,1,1,0,0.0,0.41,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Kristoffer Lund,USA,"DF,MF",23,2002,33,2276,69,74.4,25.3,26,81,12,7,24,1,0.97,35,47,-12,-0.47,-0.24,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Linton Maina,GER,"MF,FW",26,1999,24,1023,43,33.4,11.4,9,70,0,15,26,4,0.92,15,24,-9,-0.79,-0.57,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Luca Waldschmidt,GER,"FW,MF",29,1996,24,677,28,22.1,7.5,7,60,0,17,15,8,0.75,17,10,7,0.93,1.72,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Marius Bülter,GER,"FW,MF",32,1993,32,1597,50,52.2,17.7,18,74,7,14,19,0,0.91,30,29,1,0.06,0.98,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Marvin Schwäbe,GER,GK,30,1995,34,3060,90,100.0,34.0,34,90,34,0,,0,0.94,49,63,-14,-0.41,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Matthias Köbbing,GER,GK,28,1997,0,,,,,0,,0,0,,3,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Ragnar Ache,GER,FW,27,1998,29,1718,59,56.1,19.1,18,78,3,11,29,0,1.03,27,38,-11,-0.58,-0.38,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Rav van den Berg,NED,DF,21,2004,14,1131,81,37.0,12.6,12,87,9,2,42,9,0.93,17,21,-4,-0.32,0.15,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Ron-Robert Zieler,GER,GK,36,1989,0,,,0.0,0.0,0,,0,0,,33,1.0,3,3,0,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Said El Mala,GER,"FW,MF",18,2006,34,1956,58,63.9,21.7,20,79,6,14,28,0,0.94,32,37,-5,-0.23,0.5,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Sebastian Sebulonsen,NOR,"DF,MF",25,2000,31,2498,81,81.6,27.8,28,85,20,3,36,0,1.0,35,52,-17,-0.61,-1.09,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Timo Hübers,GER,DF,29,1996,8,675,84,22.1,7.5,8,84,7,0,,0,1.38,9,10,-1,-0.13,0.36,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Tom Krauß,GER,"MF,DF",24,2001,26,1780,68,58.2,19.8,19,83,8,7,29,6,1.08,24,32,-8,-0.4,0.02,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Youssoupha Niang,GER,MF,19,2006,10,194,19,6.3,2.2,2,60,0,8,9,3,0.6,1,7,-6,-2.78,-2.53,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Köln,Ísak Jóhannesson,ISL,MF,22,2003,31,1809,58,59.1,20.1,21,76,8,10,22,1,0.97,25,39,-14,-0.7,-0.7,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Aleix García,ESP,MF,28,1997,33,2667,81,87.2,29.6,31,83,19,2,43,0,1.7,59,39,20,0.67,0.45,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Alejo Sarco,ARG,FW,19,2006,3,74,25,2.4,0.8,0,,0,3,25,8,2.0,0,0,0,0.0,-0.63,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Andrea Natali,ITA,DF,17,2008,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Arthur,BRA,MF,22,2003,20,1136,57,37.1,12.6,13,73,7,7,26,3,1.8,25,18,7,0.55,-0.1,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Axel Tapé,FRA,"MF,DF",17,2007,6,222,37,7.3,2.5,2,63,0,4,24,10,2.0,8,4,4,1.62,1.08,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Christian Kofane,CMR,FW,19,2006,29,1239,43,40.5,13.8,12,76,2,17,19,2,1.69,30,18,12,0.87,0.43,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Claudio Echeverri,ARG,MF,19,2006,6,134,22,4.4,1.5,1,55,0,5,16,7,0.33,2,6,-4,-2.69,-3.46,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Edmond Tapsoba,BFA,DF,26,1999,29,2575,89,84.2,28.6,29,89,28,0,,0,1.79,60,38,22,0.77,0.95,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Eliesse Ben Seghir,MAR,MF,20,2005,10,252,25,8.2,2.8,2,65,0,8,15,9,1.7,4,3,1,0.36,-0.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Emmanuel Owen,GER,FW,18,2007,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Ernest Poku,NED,MF,21,2004,29,1482,51,48.4,16.5,16,73,2,13,25,4,1.69,33,19,14,0.85,0.45,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Exequiel Palacios,ARG,MF,26,1998,18,1099,61,35.9,12.2,12,81,8,6,21,1,1.89,27,17,10,0.82,0.31,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Ezequiél Fernández,ARG,MF,23,2002,20,984,49,32.2,10.9,12,67,2,8,22,5,2.05,21,20,1,0.09,-0.78,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Ibrahim Maza,ALG,MF,19,2005,28,1849,66,60.4,20.5,20,79,9,8,33,2,1.64,42,27,15,0.73,0.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Janis Blaswich,GER,GK,34,1991,11,931,85,30.4,10.3,10,90,10,1,31,21,1.73,17,9,8,0.77,0.22,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Jarell Quansah,ENG,DF,22,2003,28,2299,82,75.1,25.5,25,88,21,3,31,2,1.57,44,34,10,0.39,-0.91,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Jeanuël Belocian,FRA,DF,20,2005,8,292,37,9.5,3.2,3,73,1,5,14,8,2.25,3,8,-5,-1.54,-2.39,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Jeremiah Mensah,GER,MF,17,2008,0,,,,,0,,0,0,,5,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Jonas Hofmann,GER,MF,33,1992,23,1013,44,33.1,11.3,11,72,3,12,19,8,1.65,21,10,11,0.98,0.54,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Jonas Omlin,SUI,GK,31,1994,0,,,,,0,,0,0,,11,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Ken Izekor,GER,FW,18,2007,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Loïc Bade,FRA,DF,25,2000,23,1653,72,54.0,18.4,19,83,15,4,21,4,1.83,37,24,13,0.71,0.2,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Lucas Vázquez,ESP,MF,34,1991,12,481,40,15.7,5.3,6,63,1,6,18,4,1.92,11,2,9,1.68,1.27,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Malik Tillman,USA,MF,23,2002,29,1674,58,54.7,18.6,18,79,7,11,22,0,1.79,31,25,6,0.32,-0.65,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Mark Flekken,NED,GK,32,1993,24,2129,89,69.6,23.7,24,89,23,0,,0,1.67,51,38,13,0.55,-0.22,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Martin Terrier,FRA,"MF,FW",28,1997,18,675,38,22.1,7.5,7,63,0,11,22,3,1.61,15,12,3,0.4,-0.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
