country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
France,Ligue 1,34,61736,Montpellier,1642,18,34,4,4,26,23,79,16,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Paris Saint-Germain,1644,1,17,14,2,1,45,16,44,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,AS Monaco,1653,2,17,12,3,2,38,16,39,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Nice,1661,3,17,11,4,2,38,15,37,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Lille,1643,4,17,11,4,2,31,18,37,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Olympique Lyonnais,1649,5,17,11,2,4,37,21,35,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,RC Strasbourg,1659,6,17,10,5,2,33,20,35,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Olympique de Marseille,1641,7,17,10,4,3,41,23,34,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade Brestois,1715,8,17,10,3,4,31,21,33,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade Rennais,1658,9,17,9,1,7,25,17,28,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Auxerre,1646,10,17,7,6,4,24,17,27,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,RC Lens,1648,11,17,7,2,8,19,22,23,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Nantes,1647,12,17,5,6,6,19,18,21,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Saint-Étienne,1678,13,17,6,3,8,24,33,21,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Toulouse,1681,14,17,5,5,7,20,22,20,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Angers,1684,15,17,5,2,10,18,33,17,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade de Reims,1682,16,17,4,4,9,17,25,16,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Montpellier,1642,17,17,3,4,10,17,41,13,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Le Havre,1662,18,17,3,2,12,15,41,11,Home,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Paris Saint-Germain,1644,1,17,12,4,1,47,19,40,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Olympique de Marseille,1641,2,17,10,1,6,33,24,31,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,RC Lens,1648,3,17,8,5,4,23,17,29,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Lille,1643,4,17,6,5,6,21,18,23,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Nice,1661,5,17,6,5,6,28,26,23,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Le Havre,1662,6,17,7,2,8,25,30,23,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Olympique Lyonnais,1649,7,17,6,4,7,28,25,22,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Toulouse,1681,8,17,6,4,7,24,21,22,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,AS Monaco,1653,9,17,6,4,7,25,25,22,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,RC Strasbourg,1659,10,17,6,4,7,23,24,22,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Angers,1684,11,17,5,4,8,14,20,19,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade de Reims,1682,12,17,4,5,8,16,22,17,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade Brestois,1715,13,17,5,2,10,21,38,17,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Auxerre,1646,14,17,4,3,10,24,34,15,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Nantes,1647,15,17,3,6,8,20,34,15,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade Rennais,1658,16,17,4,1,12,26,33,13,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Saint-Étienne,1678,17,17,2,3,12,15,44,9,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Montpellier,1642,18,17,1,0,16,6,38,3,Away,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
