country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Germany,Bundesliga,35,52608,Darmstadt 98,2576,18,34,3,8,23,30,86,17,Total,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Bayer 04 Leverkusen,2681,1,17,14,3,0,47,11,45,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,FC Bayern München,2672,2,17,14,1,2,53,12,43,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,VfB Stuttgart,2677,3,17,13,3,1,50,15,42,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,RB Leipzig,36360,4,17,11,4,2,40,12,37,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Borussia Dortmund,2673,5,17,10,3,4,37,22,33,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Eintracht Frankfurt,2674,6,17,7,8,2,29,21,29,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FC Heidenheim,5885,7,17,7,5,5,30,26,26,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,SV Werder Bremen,2534,8,17,7,4,6,29,26,25,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,FC Augsburg,2600,9,17,6,6,5,26,26,24,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FSV Mainz 05,2556,10,17,6,5,6,23,18,23,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,TSG Hoffenheim,2569,11,17,6,5,6,31,31,23,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,VfL Bochum 1848,2542,12,17,5,8,4,26,29,23,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FC Union Berlin,2547,13,17,7,2,8,22,30,23,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,VfL Wolfsburg,2524,14,17,6,4,7,25,25,22,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,SC Freiburg,2538,15,17,5,7,5,28,30,22,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Borussia M'gladbach,2527,16,17,5,6,6,27,26,21,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FC Köln,2671,17,17,4,4,9,15,28,16,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Darmstadt 98,2576,18,17,1,3,13,15,44,6,Home,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Bayer 04 Leverkusen,2681,1,17,14,3,0,42,13,45,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,VfB Stuttgart,2677,2,17,10,1,6,28,24,31,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Borussia Dortmund,2673,3,17,8,6,3,31,21,30,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,FC Bayern München,2672,4,17,9,2,6,41,33,29,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,RB Leipzig,36360,5,17,8,4,5,37,27,28,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,TSG Hoffenheim,2569,6,17,7,2,8,35,35,23,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,SC Freiburg,2538,7,17,6,2,9,17,28,20,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Eintracht Frankfurt,2674,8,17,4,6,7,22,29,18,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,SV Werder Bremen,2534,9,17,4,5,8,19,28,17,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FC Heidenheim,5885,10,17,3,7,7,20,29,16,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,FC Augsburg,2600,11,17,4,3,10,24,34,15,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,VfL Wolfsburg,2524,12,17,4,3,10,16,31,15,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Borussia M'gladbach,2527,13,17,2,7,8,29,41,13,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FSV Mainz 05,2556,14,17,1,9,7,16,33,12,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FC Köln,2671,15,17,1,8,8,13,32,11,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,Darmstadt 98,2576,16,17,2,5,10,15,42,11,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,1. FC Union Berlin,2547,17,17,2,4,11,11,28,10,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
Germany,Bundesliga,35,52608,VfL Bochum 1848,2542,18,17,2,4,11,16,45,10,Away,GER,2023-2024,datafc_sofascore,2026-08-09T07:44:00.162519
