league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_scraped_at
FRA-Ligue 1,2425,Le Havre,Daler Kuzyaev,RUS,MF,31,1993,12,6,567,6.3,1,0,1,1,0,0,1,0,0.16,0.0,0.16,0.16,0.16,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Elysée Logbo,FRA,FW,20,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Emmanuel Sabbi,USA,"MF,FW",26,1997,15,7,653,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Etienne Youte Kinkoue,FRA,DF,22,2002,28,26,2320,25.8,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Fodé Ballo-Touré,SEN,"DF,MF",27,1997,10,9,589,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Gautier Lloris,FRA,DF,29,1995,31,31,2768,30.8,2,1,3,2,0,0,5,0,0.07,0.03,0.1,0.07,0.1,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Ilyes Housni,FRA,FW,19,2005,12,3,230,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Issa Soumaré,SEN,"MF,FW",23,2000,29,21,1902,21.1,5,4,9,5,0,0,0,0,0.24,0.19,0.43,0.24,0.43,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Josué Casimir,HAI,"MF,FW",22,2001,27,23,1997,22.2,4,4,8,4,0,0,5,0,0.18,0.18,0.36,0.18,0.36,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Junior Mwanga,FRA,MF,21,2003,11,11,952,10.6,1,2,3,1,0,0,1,1,0.09,0.19,0.28,0.09,0.28,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Kandet Diawara,GUI,MF,24,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Koka,EGY,FW,31,1993,16,10,851,9.5,3,1,4,2,1,1,2,0,0.32,0.11,0.42,0.21,0.32,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
