league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
ENG-Premier League,2526,Brentford,Hákon Valdimarsson,ISL,GK,23,2001,1,90,90,2.6,1.0,1,90,1,0,,37,3.0,4,3,1,1.0,0.95,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Igor Thiago,BRA,FW,24,2001,38,3282,86,96.0,36.5,37,88,30,1,31,0,1.39,52,49,3,0.08,0.08,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Jordan Henderson,ENG,MF,35,1990,32,1919,60,56.1,21.3,22,79,10,10,18,1,1.41,28,28,0,0.0,-0.18,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Josh Dasilva,ENG,MF,26,1998,2,3,2,0.1,0.0,0,,0,2,2,3,2.0,0,0,0,0.0,-0.08,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Joshua Stephenson,,MF,,,0,,,,,0,,0,0,,3,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Kaye Furo,BEL,FW,18,2007,1,1,1,0.0,0.0,0,,0,1,1,12,3.0,0,0,0,0.0,-0.08,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Keane Lewis-Potter,ENG,"DF,MF",24,2001,36,1972,55,57.7,21.9,22,81,10,14,14,2,1.39,28,32,-4,-0.18,-0.62,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Kevin Schade,GER,"MF,FW",23,2001,35,2745,78,80.3,30.5,32,82,18,3,39,0,1.37,41,34,7,0.23,0.76,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Kristoffer Ajer,NOR,DF,27,1998,27,1810,67,52.9,20.1,20,83,13,7,20,9,1.37,29,32,-3,-0.15,-0.48,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Luka Bentt,BEL,MF,17,2007,0,,,,,0,,0,0,,8,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Mads Roerslev,DEN,"DF,MF",26,1999,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Mathias Jensen,DEN,MF,29,1996,36,2247,62,65.7,25.0,26,81,13,10,13,2,1.47,35,33,2,0.08,0.0,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Michael Kayode,ITA,DF,21,2004,37,3258,88,95.3,36.2,37,88,31,0,,0,1.43,54,49,5,0.14,1.25,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Mikkel Damsgaard,DEN,MF,25,2000,33,2054,62,60.1,22.8,24,78,9,9,21,2,1.42,37,32,5,0.22,0.35,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Myles Peart-Harris,ENG,MF,22,2002,1,1,1,0.0,0.0,0,,0,1,1,4,3.0,0,0,0,0.0,-0.08,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Nathan Collins,IRL,DF,24,2001,35,2975,85,87.0,33.1,32,90,32,3,32,3,1.31,46,44,2,0.06,-0.14,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Ollie Shield,ENG,MF,18,2006,0,,,,,0,,0,0,,7,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Reiss Nelson,ENG,"FW,MF",25,1999,10,126,13,3.7,1.4,0,,0,10,13,14,1.6,7,2,5,3.57,3.63,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Rico Henry,JAM,DF,28,1997,25,1328,53,38.8,14.8,14,80,6,11,19,4,1.64,28,22,6,0.41,0.54,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Riley Owen,ENG,MF,19,2005,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Romelle Donovan,ENG,FW,18,2006,4,41,10,1.2,0.5,0,,0,4,10,19,1.5,2,0,2,4.39,4.36,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Sepp van den Berg,NED,DF,23,2001,32,2763,86,80.8,30.7,30,90,30,2,32,5,1.34,43,41,2,0.07,-0.07,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Vitaly Janelt,GER,MF,27,1998,25,1443,58,42.2,16.0,15,82,11,10,21,3,1.4,26,21,5,0.31,0.4,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Yehor Yarmoliuk,UKR,MF,21,2004,37,2659,72,77.7,29.5,30,83,15,7,26,0,1.41,42,42,0,0.0,-0.35,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brentford,Yunus Emre Konak,TUR,MF,19,2006,0,,,,,0,,0,0,,3,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Bart Verbruggen,NED,GK,22,2002,38,3420,90,100.0,38.0,38,90,38,0,,0,1.39,52,46,6,0.16,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Brajan Gruda,GER,MF,21,2004,18,719,40,21.0,8.0,8,69,0,10,17,1,1.28,14,11,3,0.38,0.28,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Carlos Baleba,CMR,MF,21,2004,31,1652,53,48.3,18.4,23,66,3,8,16,1,1.39,20,20,0,0.0,-0.31,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Charalampos Kostoulas,GRE,FW,18,2007,21,369,18,10.8,4.1,2,76,0,19,11,8,0.9,8,9,-1,-0.24,-0.45,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Charlie Tasker,ENG,DF,19,2006,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Danny Welbeck,ENG,FW,34,1990,37,2258,61,66.0,25.1,26,79,7,11,18,0,1.41,33,28,5,0.2,0.12,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Diego Coppola,ITA,DF,21,2003,5,194,39,5.7,2.2,2,88,1,3,6,17,1.6,1,3,-2,-0.93,-1.15,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Diego Gómez,PAR,"MF,FW",22,2003,32,2120,66,62.0,23.6,26,75,2,6,28,0,1.41,26,29,-3,-0.13,-0.75,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Ferdi Kadioglu,TUR,"DF,MF",25,1999,37,3133,85,91.6,34.8,34,89,30,3,38,1,1.35,46,41,5,0.14,-0.17,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Freddie Simmonds,ENG,DF,17,2008,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Georginio Rutter,FRA,"MF,FW",23,2002,32,1786,56,52.2,19.8,20,78,4,12,19,4,1.38,27,20,7,0.35,0.41,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Harry Howell,ENG,MF,17,2008,3,94,31,2.7,1.0,1,70,0,2,12,4,0.0,0,2,-2,-1.91,-2.13,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Igor,BRA,DF,27,1998,0,,,,,0,,0,0,,6,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Jack Hinshelwood,ENG,MF,20,2005,27,1741,64,50.9,19.3,20,76,4,7,32,2,1.33,23,23,0,0.0,-0.32,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,James Milner,ENG,MF,39,1986,20,784,39,22.9,8.7,7,76,1,13,19,8,1.4,16,17,-1,-0.11,-0.35,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Jan Paul van Hecke,NED,DF,25,2000,36,3210,89,93.9,35.7,36,89,35,0,,0,1.44,52,44,8,0.22,1.08,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Jason Steele,ENG,GK,34,1990,0,,,,,0,,0,0,,38,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Joe Knight,ENG,MF,19,2005,1,1,1,0.0,0.0,0,,0,1,1,4,3.0,0,0,0,0.0,-0.16,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Joël Veltman,NED,DF,33,1992,24,1058,44,30.9,11.8,9,83,7,15,21,9,1.75,18,12,6,0.51,0.51,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Kaoru Mitoma,JPN,"MF,FW",28,1997,25,1721,69,50.3,19.1,19,82,10,6,28,0,1.4,24,20,4,0.21,0.1,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Lewis Dunk,ENG,DF,33,1991,33,2838,86,83.0,31.5,31,90,31,2,24,1,1.36,44,40,4,0.13,-0.18,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Mats Wieffer,NED,DF,25,1999,26,1903,73,55.6,21.1,23,79,14,3,29,0,1.54,31,26,5,0.24,0.18,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Matt O'Riley,DEN,MF,24,2000,6,204,34,6.0,2.3,2,89,1,4,7,7,1.33,2,3,-1,-0.44,-0.64,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Maxim De Cuyper,BEL,"DF,MF",24,2000,30,1414,47,41.3,15.7,17,70,5,13,17,6,1.4,21,23,-2,-0.13,-0.49,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Nehemiah Oriola,ENG,MF,18,2007,1,1,1,0.0,0.0,0,,0,1,1,6,3.0,0,0,0,0.0,-0.16,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Olivier Boscagli,FRA,DF,27,1997,12,802,67,23.5,8.9,9,85,7,3,13,26,1.08,11,10,1,0.11,-0.06,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Pascal Groß,GER,MF,34,1991,19,1636,86,47.8,18.2,18,90,16,1,20,0,1.47,22,17,5,0.28,0.22,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Solly March,ENG,MF,31,1994,4,41,10,1.2,0.5,0,,0,4,10,2,1.5,0,1,-1,-2.2,-2.38,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Stefanos Tzimas,GRE,FW,19,2006,9,139,15,4.1,1.5,1,23,0,8,15,2,1.56,7,2,5,3.24,3.21,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Tom Watson,ENG,MF,19,2006,6,62,10,1.8,0.7,0,,0,6,10,5,1.33,2,2,0,0.0,-0.16,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Yankuba Minteh,GAM,MF,21,2004,34,2391,70,69.9,26.6,26,83,11,8,29,2,1.26,39,33,6,0.23,0.23,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Brighton,Yasin Ayari,SWE,MF,21,2003,29,1929,67,56.4,21.4,20,86,15,9,22,2,1.55,32,24,8,0.37,0.49,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Aaron Ramsey,ENG,MF,22,2003,0,,,,,0,,0,0,,3,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Armando Broja,ALB,FW,23,2001,24,860,36,25.1,9.6,8,79,2,16,14,5,0.25,11,27,-16,-1.67,-0.94,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Ashley Barnes,ENG,"FW,MF",35,1989,7,46,7,1.3,0.5,0,,0,7,7,10,0.75,2,4,-2,-3.91,-2.98,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Axel Tuanzebe,COD,DF,27,1997,14,1201,86,35.1,13.3,14,86,12,0,,0,0.71,16,26,-10,-0.75,0.35,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Bashir Humphreys,ENG,"DF,MF",22,2003,20,1578,79,46.1,17.5,17,88,13,3,29,6,0.5,15,33,-18,-1.03,-0.1,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Connor Roberts,WAL,"DF,MF",29,1995,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Enock Agyei,BEL,FW,20,2005,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Florentino Luís,POR,MF,25,1999,31,2105,68,61.5,23.4,25,79,9,6,20,4,0.52,20,45,-25,-1.07,-0.25,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,George Brierley,ENG,MF,17,2007,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Hannibal Mejbri,TUN,MF,22,2003,27,1229,46,35.9,13.7,15,70,3,12,15,2,0.74,16,27,-11,-0.81,0.26,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Hjalmar Ekdal,SWE,DF,26,1998,19,1539,81,45.0,17.1,17,89,15,2,9,14,0.53,13,34,-21,-1.23,-0.46,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Jacob Bruun Larsen,DEN,"MF,FW",26,1998,28,1030,37,30.1,11.4,10,67,0,18,20,4,0.61,12,29,-17,-1.49,-0.73,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Jaidon Anthony,ENG,MF,25,1999,37,2722,74,79.6,30.2,32,82,13,5,17,1,0.59,30,59,-29,-0.96,0.07,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,James Ward-Prowse,ENG,MF,30,1994,13,684,53,20.0,7.6,7,82,4,6,18,1,0.54,6,16,-10,-1.32,-0.43,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Jaydon Amauri Banel,NED,"FW,MF",20,2004,1,10,10,0.3,0.1,0,,0,1,10,1,0.0,0,0,0,0.0,0.98,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Joe Worrall,ENG,DF,28,1997,11,500,45,14.6,5.6,5,83,4,6,14,13,0.82,10,11,-1,-0.18,0.93,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Josh Cullen,IRL,MF,29,1996,18,1514,84,44.3,16.8,18,84,12,0,,0,0.67,18,29,-11,-0.65,0.57,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Josh Laurent,ENG,"DF,MF",30,1995,33,1764,53,51.6,19.6,18,81,9,15,20,4,0.64,17,40,-23,-1.17,-0.41,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Kian McMahon-Brown,IRL,MF,16,2008,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Kyle Walker,ENG,"DF,MF",35,1990,36,3096,86,90.5,34.4,35,88,32,1,9,1,0.61,31,66,-35,-1.02,-0.46,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Lesley Ugochukwu,FRA,MF,21,2004,35,2336,67,68.3,26.0,27,78,5,8,29,2,0.6,28,50,-22,-0.85,0.4,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Loum Tchaouna,FRA,"MF,FW",21,2003,29,1272,44,37.2,14.1,14,71,2,15,18,9,0.41,13,24,-11,-0.78,0.31,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Lucas,BRA,"MF,DF",24,2001,20,1409,70,41.2,15.7,15,87,14,5,21,13,0.45,16,29,-13,-0.83,0.24,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Lyle Foster,RSA,"FW,MF",24,2000,26,1371,53,40.1,15.2,15,75,3,11,22,2,0.58,11,30,-19,-1.25,-0.46,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Marcus Edwards,ENG,"MF,FW",26,1998,23,1067,46,31.2,11.9,11,79,2,12,16,12,0.48,14,18,-4,-0.34,0.92,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Martin Dúbravka,SVK,GK,36,1989,35,3150,90,92.1,35.0,35,90,35,0,,3,0.57,35,71,-36,-1.03,-0.7,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Max Weiß,GER,GK,21,2004,3,270,90,7.9,3.0,3,90,3,0,,35,0.67,3,4,-1,-0.33,0.7,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Maxime Estève,FRA,DF,23,2002,34,2932,86,85.7,32.6,34,86,28,0,,0,0.56,34,70,-36,-1.11,-0.92,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Mike Trésor,BEL,"FW,MF",26,1999,6,43,7,1.3,0.5,0,,0,6,7,2,0.33,2,2,0,0.0,0.99,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Oliver Pimlott,ENG,MF,18,2007,0,,,,,0,,0,0,,2,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Oliver Sonne,PER,DF,24,2000,7,169,24,4.9,1.9,1,73,0,6,16,3,0.71,3,4,-1,-0.53,0.46,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Quilindschy Hartman,NED,DF,23,2001,21,1825,87,53.4,20.3,21,87,16,0,,9,0.52,18,40,-22,-1.08,-0.24,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Zeki Amdouni,SUI,"FW,MF",24,2000,4,73,18,2.1,0.8,0,,0,4,18,0,0.5,0,0,0,0.0,0.99,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Burnley,Zian Flemming,NED,FW,26,1998,29,1769,61,51.7,19.7,21,79,6,8,13,3,0.66,23,35,-12,-0.61,0.75,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Alejandro Garnacho,ARG,MF,21,2004,24,1268,53,37.1,14.1,14,68,4,10,31,9,1.46,20,20,0,0.0,-0.25,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Andrey Santos,BRA,MF,21,2004,27,1260,47,36.8,14.0,13,71,4,14,24,10,1.48,21,18,3,0.21,0.09,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Benoît Badiashile,FRA,DF,24,2001,8,471,59,13.8,5.2,6,69,3,2,29,11,1.63,7,10,-3,-0.57,-0.85,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Cole Palmer,ENG,MF,23,2002,26,1955,75,57.2,21.7,24,79,12,2,33,1,1.04,32,33,-1,-0.05,-0.48,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Dario Essugo,POR,MF,20,2005,3,30,10,0.9,0.3,0,,0,3,10,7,1.0,0,1,-1,-3.0,-3.19,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Enzo Fernández,ARG,MF,24,2001,36,3115,87,91.1,34.6,35,88,28,1,37,0,1.36,53,46,7,0.2,0.5,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Estêvão Willian,BRA,MF,18,2007,22,848,39,24.8,9.4,12,54,0,10,20,3,1.36,19,11,8,0.85,0.92,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Facundo Buonanotte,ARG,MF,20,2004,1,45,45,1.3,0.5,1,45,0,0,,4,1.0,0,1,-1,-2.0,-2.19,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Filip Jørgensen,DEN,GK,23,2002,5,379,76,11.1,4.2,3,90,3,2,55,23,1.0,8,5,3,0.71,0.62,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Gaga Slonina,USA,GK,21,2004,0,,,,,0,,0,0,,5,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Jamie Gittens,ENG,MF,20,2004,16,495,31,14.5,5.5,5,57,1,11,19,6,2.06,7,7,0,0.0,-0.18,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Jesse Derry,ENG,MF,18,2007,1,44,44,1.3,0.5,1,44,0,0,,3,0.0,0,2,-2,-4.09,-4.3,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Jorrel Hato,NED,DF,19,2006,22,1148,52,33.6,12.8,12,77,7,10,23,13,1.32,13,27,-14,-1.1,-1.89,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Joshua Acheampong,ENG,DF,19,2006,17,666,39,19.5,7.4,8,71,1,9,11,18,1.18,10,13,-3,-0.41,-0.7,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,João Pedro,BRA,"FW,MF",23,2001,35,2661,76,77.8,29.6,31,82,14,4,31,0,1.4,48,36,12,0.41,1.12,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Landon Emenalo,ENG,DF,17,2008,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Levi Colwill,ENG,DF,22,2003,3,225,75,6.6,2.5,2,90,2,1,45,0,0.33,3,4,-1,-0.4,-0.6,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Liam Delap,ENG,FW,22,2003,28,1107,40,32.4,12.3,12,67,3,16,19,1,1.32,19,18,1,0.08,-0.11,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Malo Gusto,FRA,"DF,MF",22,2003,34,2261,67,66.1,25.1,26,80,10,8,24,1,1.32,42,35,7,0.28,0.36,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Mamadou Sarr,SEN,DF,19,2005,3,102,34,3.0,1.1,1,89,0,2,7,7,1.33,1,3,-2,-1.76,-1.98,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Marc Cucurella,ESP,DF,27,1998,34,2707,80,79.2,30.1,31,84,26,3,34,0,1.44,46,37,9,0.3,0.68,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Marc Guiu,ESP,FW,19,2006,8,257,32,7.5,2.9,1,75,0,7,26,17,1.63,6,2,4,1.4,1.34,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Mathis Eboue,ENG,FW,16,2009,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Max Merrick,ENG,GK,19,2005,0,,,,,0,,0,0,,1,,,,,,,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
ENG-Premier League,2526,Chelsea,Moisés Caicedo,ECU,MF,23,2001,33,2795,85,81.7,31.1,32,86,26,1,45,1,1.33,51,46,5,0.16,0.02,ENG,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:43:51
