league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_source,_scraped_at
GER-Bundesliga,2324,Darmstadt 98,Mathias Honsak,AUT,"MF,FW",26,1996,23,10,1021,11.3,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Matthias Bader,GER,"MF,DF",26,1997,24,21,1802,20.0,1,2,3,1,0,0,1,0,0.05,0.1,0.15,0.05,0.15,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Oscar Vilhelmsson,SWE,FW,19,2003,26,16,1374,15.3,4,1,5,4,0,0,2,0,0.26,0.07,0.33,0.26,0.33,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Sebastian Polter,GER,FW,32,1991,9,4,446,5.0,0,1,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Thomas Isherwood,SWE,DF,25,1998,12,8,636,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Tim Skarke,GER,"FW,MF",26,1996,30,29,2404,26.7,8,0,8,8,0,0,7,0,0.3,0.0,0.3,0.3,0.3,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Tobias Kempe,GER,MF,34,1989,24,15,1350,15.0,3,2,5,0,3,3,1,0,0.2,0.13,0.33,0.0,0.13,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Alexander Meyer,GER,GK,32,1991,8,7,695,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Antonios Papadopoulos,GER,DF,23,1999,2,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Donyell Malen,NED,"MF,FW",24,1999,27,21,1781,19.8,13,1,14,13,0,0,5,0,0.66,0.05,0.71,0.66,0.71,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Emre Can,GER,MF,29,1994,25,22,1953,21.7,2,2,4,0,2,2,5,0,0.09,0.09,0.18,0.0,0.09,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Felix Nmecha,GER,MF,22,2000,20,10,1021,11.3,1,2,3,1,0,0,3,0,0.09,0.18,0.26,0.09,0.26,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Gio Reyna,USA,MF,20,2002,11,1,280,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Gregor Kobel,SUI,GK,25,1997,27,27,2365,26.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Hendry Blank,GER,DF,18,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Ian Maatsen,NED,DF,21,2002,16,15,1264,14.0,2,2,4,2,0,0,5,0,0.14,0.14,0.28,0.14,0.28,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Jadon Sancho,ENG,"MF,FW",23,2000,14,11,947,10.5,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Jamie Gittens,ENG,"MF,FW",18,2004,25,14,1058,11.8,1,4,5,1,0,0,1,0,0.09,0.34,0.43,0.09,0.43,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Julian Brandt,GER,MF,27,1996,32,26,2223,24.7,7,11,18,7,0,0,2,0,0.28,0.45,0.73,0.28,0.73,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Julian Ryerson,NOR,DF,25,1997,21,20,1767,19.6,4,1,5,4,0,0,3,0,0.2,0.05,0.25,0.2,0.25,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Julien Duranville,BEL,FW,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Karim Adeyemi,GER,"FW,MF",21,2002,21,10,913,10.1,3,1,4,3,0,0,6,1,0.3,0.1,0.39,0.3,0.39,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Kjell-Arik Wätjen,GER,MF,17,2006,2,1,105,1.2,0,1,1,0,0,0,0,0,0.0,0.86,0.86,0.0,0.86,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Marcel Sabitzer,AUT,MF,29,1994,25,23,1961,21.8,4,3,7,3,1,1,3,1,0.18,0.14,0.32,0.14,0.28,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Marco Reus,GER,MF,34,1989,26,18,1601,17.8,6,8,14,6,0,0,2,0,0.34,0.45,0.79,0.34,0.79,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Marius Wolf,GER,DF,28,1995,22,12,1166,13.0,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Mateu Morey,ESP,DF,23,2000,3,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Mats Hummels,GER,DF,34,1988,25,20,1581,17.6,3,0,3,3,0,0,4,1,0.17,0.0,0.17,0.17,0.17,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Niclas Füllkrug,GER,FW,30,1993,29,27,2212,24.6,12,8,20,9,3,3,1,0,0.49,0.33,0.81,0.37,0.69,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Nico Schlotterbeck,GER,DF,23,1999,33,32,2859,31.8,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Niklas Süle,GER,DF,27,1995,23,14,1514,16.8,1,0,1,1,0,0,0,0,0.06,0.0,0.06,0.06,0.06,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Ole Pohlmann,GER,"FW,MF",22,2001,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Ramy Bensebaini,ALG,DF,28,1995,17,11,1033,11.5,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Salih Özcan,TUR,MF,25,1998,23,13,1184,13.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Samuel Bamba,GER,FW,19,2004,2,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Sébastien Haller,CIV,FW,29,1994,14,5,396,4.4,0,1,1,0,0,0,2,0,0.0,0.23,0.23,0.0,0.23,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Thomas Meunier,BEL,DF,31,1991,8,7,586,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Thorgan Hazard,BEL,"FW,MF",30,1993,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Dortmund,Youssoufa Moukoko,GER,FW,18,2004,20,4,625,6.9,5,0,5,5,0,0,1,0,0.72,0.0,0.72,0.72,0.72,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Ansgar Knauff,GER,"MF,FW",21,2002,31,24,2109,23.4,7,2,9,7,0,0,7,1,0.3,0.09,0.38,0.3,0.38,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Aurélio Buta,POR,"MF,DF",26,1997,30,20,1744,19.4,1,1,2,1,0,0,5,0,0.05,0.05,0.1,0.05,0.1,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Christopher Lenz,GER,"DF,MF",28,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Donny van de Beek,NED,"MF,FW",26,1997,8,4,357,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Elias Baum,GER,DF,17,2005,4,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Ellyes Skhiri,TUN,MF,28,1995,27,24,2168,24.1,2,2,4,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Fares Chaïbi,ALG,"MF,FW",20,2002,28,21,1912,21.2,2,4,6,2,0,0,2,0,0.09,0.19,0.28,0.09,0.28,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Hrvoje Smolčić,CRO,DF,22,2000,11,3,347,3.9,1,0,1,1,0,0,0,0,0.26,0.0,0.26,0.26,0.26,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Hugo Ekitike,FRA,FW,21,2002,14,7,716,8.0,4,2,6,4,0,0,3,0,0.5,0.25,0.75,0.5,0.75,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Hugo Larsson,SWE,MF,19,2004,29,21,1886,21.0,2,1,3,2,0,0,1,0,0.1,0.05,0.14,0.1,0.14,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Jean Mattéo Bahoya,FRA,MF,18,2005,8,1,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Jens Grahl,GER,GK,34,1988,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.5,0.5,0.0,0.5,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Jens Petter Hauge,NOR,"DF,FW",23,1999,10,0,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Jesper Lindstrøm,DEN,FW,23,2000,1,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Jessic Ngankam,GER,FW,23,2000,15,2,280,3.1,0,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Junior Dina Ebimbe,CMR,MF,22,2000,31,25,1956,21.7,5,3,8,5,0,0,5,0,0.23,0.14,0.37,0.23,0.37,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Kevin Trapp,GER,GK,33,1990,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Kristijan Jakić,CRO,MF,26,1997,4,1,200,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Makoto Hasebe,JPN,"MF,DF",39,1984,8,2,218,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Mario Götze,GER,MF,31,1992,30,23,2068,23.0,3,2,5,3,0,0,5,1,0.13,0.09,0.22,0.13,0.22,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Marko Mladenović,SRB,MF,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Nacho Ferri,ESP,FW,18,2004,8,0,74,0.8,1,0,1,1,0,0,0,0,1.22,0.0,1.22,1.22,1.22,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Niels Nkounkou,FRA,"MF,DF",22,2000,29,13,1309,14.5,3,2,5,3,0,0,5,1,0.21,0.14,0.34,0.21,0.34,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Nnamdi Collins,GER,DF,19,2004,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Omar Marmoush,EGY,"FW,MF",24,1999,29,27,2301,25.6,12,6,18,10,2,2,7,0,0.47,0.23,0.7,0.39,0.63,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Paxten Aaronson,USA,MF,19,2003,7,1,101,1.1,0,1,1,0,0,0,0,0,0.0,0.89,0.89,0.0,0.89,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Philipp Max,GER,"MF,DF",29,1993,23,17,1350,15.0,1,2,3,1,0,0,2,0,0.07,0.13,0.2,0.07,0.2,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Randal Kolo Muani,FRA,FW,24,1998,2,2,153,1.7,1,0,1,1,0,0,0,0,0.59,0.0,0.59,0.59,0.59,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Robin Koch,GER,DF,27,1996,31,31,2738,30.4,2,0,2,2,0,0,10,0,0.07,0.0,0.07,0.07,0.07,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Saša Kalajdžić,AUT,FW,26,1997,5,5,325,3.6,0,1,1,0,0,0,0,0,0.0,0.28,0.28,0.0,0.28,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Sebastian Rode,GER,MF,32,1990,8,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Timothy Chandler,USA,"DF,MF",33,1990,6,0,18,0.2,0,1,1,0,0,0,0,0,0.0,5.0,5.0,0.0,5.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Tuta,BRA,"DF,MF",24,1999,30,30,2600,28.9,1,2,3,1,0,0,3,2,0.03,0.07,0.1,0.03,0.1,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Frankfurt,Willian Pacho,ECU,DF,21,2001,33,33,2970,33.0,0,3,3,0,0,0,7,0,0.0,0.09,0.09,0.0,0.09,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Attila Szalai,HUN,"DF,MF",25,1998,3,0,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Christian Günter,GER,"MF,DF",30,1993,15,13,1060,11.8,1,2,3,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Fabian Rüdlin,GER,MF,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Florent Muslija,KVX,"FW,MF",25,1998,10,0,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Jordy Makengo,FRA,"DF,MF",21,2001,20,10,1026,11.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Junior Adamu,AUT,FW,22,2001,15,0,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Kenneth Schmidt,GER,DF,21,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Kiliann Sildillia,FRA,DF,21,2002,27,20,1806,20.1,0,1,1,0,0,0,2,1,0.0,0.05,0.05,0.0,0.05,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Lucas Höler,GER,"FW,MF",29,1994,33,26,2305,25.6,7,2,9,6,1,2,7,0,0.27,0.08,0.35,0.23,0.31,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Lukas Kübler,GER,DF,30,1992,26,22,1847,20.5,1,0,1,1,0,0,7,0,0.05,0.0,0.05,0.05,0.05,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Manuel Gulde,GER,DF,32,1991,27,23,2047,22.7,1,0,1,1,0,0,5,1,0.04,0.0,0.04,0.04,0.04,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Matthias Ginter,GER,DF,29,1994,23,22,1913,21.3,0,2,2,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Maximilian Breunig,GER,FW,22,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Maximilian Eggestein,GER,MF,26,1996,33,33,2914,32.4,1,2,3,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Maximilian Philipp,GER,FW,29,1994,17,1,323,3.6,1,0,1,1,0,0,2,0,0.28,0.0,0.28,0.28,0.28,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Merlin Röhl,GER,"MF,FW",21,2002,24,17,1477,16.4,2,4,6,2,0,0,3,1,0.12,0.24,0.37,0.12,0.37,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Michael Gregoritsch,AUT,FW,29,1994,32,19,1682,18.7,7,4,11,7,0,0,2,0,0.37,0.21,0.59,0.37,0.59,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Nicolas Höfler,GER,MF,33,1990,28,26,2330,25.9,1,1,2,1,0,0,10,1,0.04,0.04,0.08,0.04,0.08,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Noah Atubolu,GER,GK,21,2002,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Noah Weißhaupt,GER,MF,21,2001,24,6,759,8.4,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Philipp Lienhart,AUT,DF,27,1996,15,14,1265,14.1,1,0,1,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Ritsu Doan,JPN,MF,25,1998,30,26,2246,25.0,7,2,9,7,0,0,2,0,0.28,0.08,0.36,0.28,0.36,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Roland Sallai,HUN,"MF,FW",26,1997,27,22,1840,20.4,3,2,5,3,0,1,6,0,0.15,0.1,0.24,0.15,0.24,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Vincenzo Grifo,ITA,MF,30,1993,32,29,2325,25.8,8,8,16,2,6,6,3,0,0.31,0.31,0.62,0.08,0.39,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Freiburg,Yannik Keitel,GER,"DF,MF",23,2000,15,11,920,10.2,1,0,1,1,0,0,0,0,0.1,0.0,0.1,0.1,0.1,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Alassane Pléa,FRA,"FW,MF",30,1993,27,24,1913,21.3,7,4,11,6,1,1,1,0,0.33,0.19,0.52,0.28,0.47,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Christoph Kramer,GER,MF,32,1991,14,1,249,2.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Fabio Chiarodia,ITA,DF,18,2005,7,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Florian Neuhaus,GER,MF,26,1997,25,15,1224,13.6,4,2,6,3,1,1,4,0,0.29,0.15,0.44,0.22,0.37,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Franck Honorat,FRA,"MF,FW",26,1996,32,28,2345,26.1,3,9,12,3,0,0,1,0,0.12,0.35,0.46,0.12,0.46,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Grant Ranos,ARM,FW,20,2003,9,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Joe Scally,USA,"DF,MF",20,2002,31,25,2236,24.8,1,4,5,1,0,0,4,0,0.04,0.16,0.2,0.04,0.2,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Jonas Omlin,SUI,GK,29,1994,7,7,630,7.0,0,1,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Jordan Pefok,USA,FW,27,1996,25,18,1420,15.8,5,3,8,5,0,0,2,0,0.32,0.19,0.51,0.32,0.51,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Julian Weigl,GER,MF,27,1995,31,31,2764,30.7,2,3,5,0,2,2,10,0,0.07,0.1,0.16,0.0,0.1,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Ko Itakura,JPN,"DF,MF",26,1997,20,18,1596,17.7,3,0,3,3,0,0,9,0,0.17,0.0,0.17,0.17,0.17,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Luca Netz,GER,"MF,DF",20,2003,30,25,2225,24.7,0,4,4,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Lukas Ullrich,GER,DF,19,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Gladbach,Manu Koné,FRA,MF,22,2001,22,18,1561,17.3,1,0,1,1,0,0,4,1,0.06,0.0,0.06,0.06,0.06,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
