league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
ESP-La Liga,2526,Atlético Madrid,Taufik Seidu,ESP,MF,17,2008,1,23,23,0.7,0.3,0,,0,1,23,4,0.0,0,1,-1,-3.91,-4.42,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Atlético Madrid,Thiago Almada,ARG,"MF,FW",24,2001,27,1311,49,38.3,14.6,16,65,3,11,25,4,1.78,18,17,1,0.07,-0.66,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Atlético Madrid,Álex Baena,ESP,"MF,FW",24,2001,27,1560,58,45.6,17.3,21,68,4,6,24,3,1.67,27,20,7,0.4,-0.13,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Alejandro Balde,ESP,DF,21,2003,28,1869,67,54.6,20.8,21,78,8,7,33,3,2.29,49,24,25,1.2,-0.77,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Alvaro Cortes,ESP,DF,20,2005,1,90,90,2.6,1.0,1,90,1,0,,6,0.0,0,1,-1,-1.0,-2.62,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Andreas Christensen,DEN,DF,29,1996,13,409,31,12.0,4.5,3,90,3,10,14,5,2.38,11,9,2,0.44,-1.26,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Dani Olmo,ESP,MF,27,1998,33,2067,63,60.4,23.0,24,75,8,9,30,0,2.48,56,17,39,1.7,0.37,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Diego Kochen,USA,GK,19,2006,0,,,,,0,,0,0,,25,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Dro Fernández,ESP,MF,17,2008,4,92,23,2.7,1.0,1,45,0,3,16,13,3.0,3,1,2,1.96,0.42,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Eder Aller,ESP,GK,18,2007,0,,,,,0,,0,0,,16,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Eric García,ESP,"DF,MF",24,2001,34,2721,80,79.6,30.2,32,83,21,2,29,3,2.5,78,22,56,1.85,1.47,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Fermin López,ESP,MF,22,2003,30,1797,60,52.5,20.0,19,75,7,11,33,1,2.63,54,18,36,1.8,0.53,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Ferran Torres,ESP,FW,25,2000,33,1965,60,57.5,21.8,23,74,5,10,27,2,2.39,50,20,30,1.37,-0.42,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Frenkie de Jong,NED,MF,28,1997,25,1636,65,47.8,18.2,16,88,13,9,26,1,2.32,43,21,22,1.21,-0.66,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Gavi,ESP,MF,20,2004,11,573,52,16.8,6.4,7,69,2,4,22,2,2.73,15,6,9,1.41,-0.17,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Gerard Martín,ESP,DF,23,2002,32,2119,66,62.0,23.5,26,79,15,6,9,3,2.47,58,16,42,1.78,0.61,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Guillermo Fernandez,ESP,MF,17,2008,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Iñaki Peña,ESP,GK,26,1999,0,,,,,0,,0,0,,2,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Joan García,ESP,GK,24,2001,30,2700,90,78.9,30.0,30,90,30,0,,2,2.73,81,21,60,2.0,2.12,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Jofre Torrents,ESP,DF,18,2007,3,50,17,1.5,0.6,0,,0,3,17,11,3.0,3,2,1,1.8,0.25,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,João Cancelo,POR,DF,31,1994,16,954,60,27.9,10.6,11,79,7,5,18,3,2.44,27,6,21,1.98,0.59,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Juan Hernández,ESP,FW,18,2007,0,,,,,0,,0,0,,2,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Jules Koundé,FRA,DF,26,1998,30,2261,75,66.1,25.1,24,88,20,6,26,3,2.43,65,22,43,1.71,0.47,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Lamine Yamal,ESP,"MF,FW",18,2007,28,2262,81,66.1,25.1,26,85,16,2,29,0,2.61,62,23,39,1.55,0.0,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Marc Bernal,ESP,MF,18,2007,22,790,36,23.1,8.8,9,65,0,13,15,10,2.59,21,10,11,1.25,-0.39,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Marc Casado,ESP,MF,21,2003,24,989,41,28.9,11.0,10,76,5,14,16,14,2.63,25,10,15,1.37,-0.26,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Marc-André ter Stegen,GER,GK,33,1992,0,,,,,0,,0,0,,4,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Marcus Rashford,ENG,"MF,FW",27,1997,32,1763,55,51.5,19.6,18,76,6,14,29,4,2.47,44,25,19,0.97,-1.2,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Pau Cubarsí,ESP,DF,18,2007,31,2703,87,79.0,30.0,31,87,25,0,,7,2.52,76,29,47,1.56,0.06,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Pedri,ESP,MF,22,2002,29,2104,73,61.5,23.4,23,83,11,6,32,1,2.52,60,21,39,1.67,0.3,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Raphinha,BRA,"MF,FW",28,1996,22,1380,63,40.4,15.3,18,71,4,4,28,2,2.77,43,9,34,2.22,1.11,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Robert Lewandowski,POL,FW,36,1988,31,1664,54,48.7,18.5,17,80,10,14,22,4,2.45,52,19,33,1.78,0.45,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Ronald Araújo,URU,DF,26,1999,24,1071,45,31.3,11.9,11,76,7,13,18,8,2.5,31,15,16,1.34,-0.3,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Roony Bardghji,SWE,"MF,FW",19,2005,21,648,31,18.9,7.2,7,59,0,14,17,14,2.29,17,8,9,1.25,-0.37,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Tomas Marques,ESP,MF,18,2006,2,11,6,0.3,0.1,0,,0,2,6,17,1.5,0,0,0,0.0,-1.56,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Toni Fernández,ESP,FW,17,2008,1,45,45,1.3,0.5,1,45,0,0,,10,3.0,1,1,0,0.0,-1.57,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Wojciech Szczęsny,POL,GK,35,1990,8,720,90,21.1,8.0,8,90,8,0,,27,1.5,14,15,-1,-0.12,-2.12,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Barcelona,Xavi Espart,ESP,DF,18,2007,4,165,41,4.8,1.8,1,90,1,3,25,12,1.5,6,5,1,0.55,-1.06,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Andrés Antañón,ESP,FW,18,2007,2,63,32,1.8,0.7,1,45,0,1,18,7,1.5,0,2,-2,-2.86,-3.04,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Borja Iglesias,ESP,FW,32,1993,35,1900,54,55.6,21.1,21,75,4,14,24,1,1.34,32,26,6,0.28,0.34,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Bryan Zaragoza,ESP,"FW,MF",23,2001,19,1131,60,33.1,12.6,13,76,4,6,24,2,1.47,16,12,4,0.32,0.28,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Carl Starfelt,SWE,DF,30,1995,19,1491,78,43.6,16.6,17,86,14,2,17,1,1.37,22,17,5,0.3,0.3,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Carlos Dominguez,ESP,DF,24,2001,8,610,76,17.8,6.8,6,89,5,2,38,20,1.25,10,12,-2,-0.3,-0.52,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Damián Rodríguez,ESP,MF,22,2003,2,150,75,4.4,1.7,2,75,1,0,,12,2.0,2,3,-1,-0.6,-0.77,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Fer López,ESP,"MF,FW",21,2004,17,1170,69,34.2,13.0,13,81,5,4,30,0,1.29,17,19,-2,-0.15,-0.43,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Ferran Jutglà,ESP,FW,26,1999,30,1652,55,48.3,18.4,21,69,2,9,22,5,1.33,25,24,1,0.05,-0.15,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Fran Beltrán,ESP,MF,26,1999,10,528,53,15.4,5.9,7,71,2,3,10,9,1.4,4,6,-2,-0.34,-0.56,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Franco Cervi,ARG,"FW,MF",31,1994,0,,,,,0,,0,0,,10,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Hugo García,ESP,MF,18,2006,1,8,8,0.2,0.1,0,,0,1,8,1,3.0,0,0,0,0.0,-0.13,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Hugo González,ESP,FW,22,2003,1,8,8,0.2,0.1,0,,0,1,8,1,0.0,0,0,0,0.0,-0.13,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Hugo Sotelo,ESP,MF,21,2003,20,1338,67,39.1,14.9,16,78,7,4,24,14,1.1,27,25,2,0.13,0.0,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Hugo Álvarez,ESP,"FW,MF",22,2003,28,1340,48,39.2,14.9,15,70,4,13,22,6,1.43,25,23,2,0.13,0.0,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Iago Aspas,ESP,"FW,MF",37,1987,32,1140,36,33.3,12.7,11,69,1,21,18,4,1.36,22,12,10,0.79,0.99,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Ilaix Moriba,GUI,MF,22,2003,36,2495,69,73.0,27.7,26,86,22,10,25,0,1.5,40,30,10,0.36,0.85,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Ionuț Radu,ROU,GK,28,1997,38,3420,90,100.0,38.0,38,90,38,0,,0,1.42,53,48,5,0.13,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Iván Villar,ESP,GK,28,1997,0,,,,,0,,0,0,,38,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Javi Rodríguez,ESP,DF,22,2003,33,2558,78,74.8,28.4,28,85,21,5,33,3,1.42,31,33,-2,-0.07,-0.8,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Javi Rueda,ESP,MF,23,2002,26,1404,54,41.1,15.6,16,73,5,10,24,8,1.42,19,15,4,0.26,0.21,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Jones El-Abdellaoui,MAR,"MF,FW",19,2006,22,681,31,19.9,7.6,4,75,1,18,21,16,1.55,17,12,5,0.66,0.66,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Joseph Aidoo,GHA,DF,29,1995,8,639,80,18.7,7.1,7,89,6,1,18,18,2.25,17,13,4,0.56,0.53,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Manu Fernández,ESP,DF,24,2001,14,758,54,22.2,8.4,9,74,3,5,18,20,1.64,12,11,1,0.12,-0.02,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Marcos Alonso,ESP,DF,34,1990,32,2768,87,80.9,30.8,31,88,28,1,33,0,1.41,40,37,3,0.1,-0.18,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Matías Vecino,URU,MF,33,1991,6,135,23,3.9,1.5,2,57,0,4,6,4,1.33,1,3,-2,-1.33,-1.53,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Miguel Román,ESP,MF,22,2002,19,1311,69,38.3,14.6,14,88,10,5,17,7,1.63,18,13,5,0.34,0.34,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Mihailo Ristić,SRB,"MF,DF",29,1995,5,253,51,7.4,2.8,4,63,0,1,2,20,1.6,3,5,-2,-0.71,-0.91,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Pablo Durán,ESP,"FW,MF",24,2001,30,1425,48,41.7,15.8,17,66,2,13,23,4,1.37,16,23,-7,-0.44,-0.98,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Sergio Carreira,ESP,MF,24,2000,34,2694,79,78.8,29.9,29,89,26,5,23,3,1.47,42,40,2,0.07,-0.31,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Williot Swedberg,SWE,"FW,MF",21,2004,29,1270,44,37.1,14.1,13,63,0,16,28,2,1.45,19,16,3,0.21,0.13,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Yoel Lago,ESP,DF,21,2004,12,938,78,27.4,10.4,11,85,8,1,3,17,1.25,12,15,-3,-0.29,-0.58,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Álvaro Núñez,ESP,"DF,MF",25,2000,6,328,55,9.6,3.6,5,63,0,1,15,7,1.17,7,6,1,0.27,0.16,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Ángel Arcos,ESP,FW,19,2006,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Celta Vigo,Óscar Mingueza,ESP,MF,26,1999,34,1968,58,57.5,21.9,21,78,9,13,25,4,1.44,37,26,11,0.5,0.87,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Adam Boayar,MAR,MF,19,2005,7,104,15,3.0,1.2,0,,0,7,15,16,0.57,4,5,-1,-0.87,-0.68,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Adrià Pedrosa,ESP,"DF,MF",27,1998,26,1090,42,31.9,12.1,8,82,3,18,24,7,1.04,17,27,-10,-0.83,-0.9,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Albert Niculaesei,ROU,DF,17,2008,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Aleix Febas,ESP,MF,29,1996,36,3160,88,92.4,35.1,36,88,30,0,,0,1.11,45,52,-7,-0.2,0.15,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Alejandro Iturbe,ESP,GK,21,2003,0,,,,,0,,0,0,,27,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Alex Herráiz,,MF,,,0,,,,,0,,0,0,,2,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Ali Houary,MAR,MF,19,2005,2,123,62,3.6,1.4,2,62,0,0,,8,1.0,1,2,-1,-0.73,-0.54,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,André Silva,POR,FW,29,1995,31,1849,60,54.1,20.5,22,78,10,9,15,2,1.0,23,35,-12,-0.58,-0.81,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Antonio Martínez,ESP,MF,19,2006,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Bambo Diaby,SEN,DF,27,1997,4,102,26,3.0,1.1,1,45,0,3,19,15,1.25,0,4,-4,-3.53,-3.42,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Bema Sina,GHA,DF,22,2003,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Buba Sangaré,ESP,"DF,MF",17,2007,12,538,45,15.7,6.0,8,62,0,4,10,3,1.42,6,9,-3,-0.5,-0.35,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Daniel Ballesteros,ESP,FW,22,2003,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,David Affengruber,AUT,DF,24,2001,36,2949,82,86.2,32.8,33,87,27,3,31,0,1.14,45,49,-4,-0.12,0.64,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,David Delgado,ESP,DF,17,2008,0,,,,,0,,0,0,,8,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Federico Redondo,ARG,MF,22,2003,11,179,16,5.2,2.0,1,63,0,10,12,23,1.17,3,6,-3,-1.51,-1.37,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Germán Valera,ESP,"MF,DF",23,2002,36,2857,79,83.5,31.7,33,85,17,3,20,0,1.17,41,48,-7,-0.22,-0.06,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Gonzalo Villar,ESP,MF,27,1998,12,718,60,21.0,8.0,8,80,4,4,19,4,1.42,11,10,1,0.13,0.43,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Grady Diangana,COD,"MF,FW",27,1998,20,926,46,27.1,10.3,13,62,0,7,18,6,1.05,14,14,0,0.0,0.29,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Héctor Fort,ESP,"DF,MF",18,2006,14,482,34,14.1,5.4,7,56,0,7,13,3,1.29,9,6,3,0.56,0.9,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Iñaki Peña,ESP,GK,26,1999,16,1440,90,42.1,16.0,16,90,16,0,,20,0.81,21,28,-7,-0.44,-0.39,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Jairo Izquierdo,ESP,"DF,FW",31,1993,1,24,24,0.7,0.3,0,,0,1,24,2,1.0,1,0,1,3.75,3.99,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,John Donald,ESP,"DF,MF",24,2000,21,665,32,19.4,7.4,6,77,4,15,14,11,1.24,12,17,-5,-0.68,-0.58,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Josan,ESP,"MF,DF",35,1989,19,565,30,16.5,6.3,4,74,0,15,18,13,1.26,15,8,7,1.12,1.59,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Juan Piera,ESP,FW,20,2004,0,,,,,0,,0,0,,3,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Lucas Cepeda,CHI,MF,22,2002,10,402,40,11.8,4.5,4,76,1,6,16,7,1.1,5,8,-3,-0.67,-0.52,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Léo Pétrot,FRA,DF,28,1997,32,1572,49,46.0,17.5,18,79,10,14,10,5,1.22,19,26,-7,-0.4,-0.35,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Marc Aguado,ESP,MF,25,2000,35,2500,71,73.1,27.8,30,80,9,5,21,0,1.03,32,38,-6,-0.22,-0.02,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Martim Neto,POR,MF,22,2003,25,1347,54,39.4,15.0,15,68,1,10,32,9,1.0,20,23,-3,-0.2,0.02,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Matías Dituro,ARG,GK,38,1987,22,1980,90,57.9,22.0,22,90,22,0,,16,1.36,28,29,-1,-0.05,0.39,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Mourad El Ghezouani,MAR,FW,27,1998,2,50,25,1.5,0.6,0,,0,2,25,1,2.0,1,0,1,1.8,2.04,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Nico Salvador,ESP,DF,19,2005,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Pablo Felipe,ESP,DF,20,2005,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Pedro Bigas,ESP,DF,34,1990,28,2063,74,60.3,22.9,25,81,15,3,15,6,1.29,30,30,0,0.0,0.53,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Rafa Mir,ESP,"FW,MF",28,1997,27,1803,67,52.7,20.0,21,80,7,6,21,3,1.22,30,24,6,0.3,1.08,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Rodrigo Mendoza,ESP,"MF,FW",20,2005,16,794,50,23.2,8.8,6,85,2,10,29,3,0.94,11,15,-4,-0.45,-0.32,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Tete Morente,ESP,MF,28,1996,13,929,71,27.2,10.3,11,79,5,2,28,3,1.46,9,13,-4,-0.39,-0.24,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Víctor Chust,ESP,DF,25,2000,31,2166,70,63.3,24.1,22,88,16,9,26,3,1.16,30,35,-5,-0.21,0.01,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Yago Santiago,ESP,MF,22,2003,9,281,31,8.2,3.1,3,64,0,6,15,10,0.67,3,5,-2,-0.64,-0.47,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Álex Sánchez,ESP,FW,19,2006,1,6,6,0.2,0.1,0,,0,1,6,2,0.0,1,1,0,0.0,0.21,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Álvaro Núñez,ESP,"DF,MF",25,2000,19,1647,87,48.2,18.3,19,87,14,0,,0,1.21,23,20,3,0.16,0.72,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Elche,Álvaro Rodríguez,URU,FW,21,2004,34,2201,65,64.4,24.5,24,83,12,10,21,3,1.06,30,36,-6,-0.25,-0.1,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Espanyol,Adama Timera,FRA,DF,20,2005,0,,,,,0,,0,0,,4,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
ESP-La Liga,2526,Espanyol,Alex Almansa,ESP,FW,21,2003,0,,,,,0,,0,0,,1,,,,,,,ESP,2025-2026,playing_time,fbref_soccerdata,2026-08-10 21:48:40
