league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
ESP-La Liga,2425,Real Sociedad,Luken Beitia,ESP,DF,20,2004,1,8,8,0.2,0.1,0,,0,1,8,5,3.0,0,0,0,0.0,0.29,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Martín Zubimendi,ESP,MF,25,1999,36,2962,82,86.6,32.9,33,87,30,3,32,0,1.25,31,38,-7,-0.21,0.57,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Mikel Goti,ESP,MF,22,2002,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Mikel Oyarzabal,ESP,FW,27,1997,35,2250,64,65.8,25.0,28,74,8,7,26,2,1.29,24,26,-2,-0.08,0.61,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Nayef Aguerd,MAR,DF,28,1996,21,1760,84,51.5,19.6,21,84,17,0,,3,1.48,18,15,3,0.15,0.91,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Olasagasti,ESP,MF,23,2000,22,857,39,25.1,9.5,7,66,0,15,26,16,1.41,12,8,4,0.42,0.95,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,19,2004,23,944,41,27.6,10.5,9,66,1,14,25,2,1.22,9,15,-6,-0.57,-0.39,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Pablo Marín,ESP,MF,21,2003,23,1239,54,36.2,13.8,14,79,8,9,15,11,1.17,12,22,-10,-0.73,-0.69,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Sergio Gómez,ESP,MF,23,2000,37,2738,74,80.1,30.4,31,82,18,6,34,1,1.24,26,33,-7,-0.23,0.3,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Sheraldo Becker,SUR,"MF,FW",29,1995,22,995,45,29.1,11.1,11,71,2,11,19,4,1.0,7,11,-4,-0.36,-0.1,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Takefusa Kubo,JPN,"MF,FW",23,2001,36,2372,66,69.4,26.4,27,79,10,9,28,1,1.28,26,28,-2,-0.08,0.7,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Umar Sadiq,NGA,FW,27,1997,7,227,32,6.6,2.5,2,64,0,5,20,11,1.14,1,2,-1,-0.4,-0.11,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Unai Marrero,ESP,GK,22,2001,2,180,90,5.3,2.0,2,90,2,0,,36,0.0,0,3,-3,-1.5,-1.28,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Urko González,ESP,MF,23,2001,1,45,45,1.3,0.5,1,45,0,0,,9,0.0,0,0,0,0.0,0.29,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Álex Remiro,ESP,GK,29,1995,36,3240,90,94.7,36.0,36,90,36,0,,2,1.28,35,43,-8,-0.22,1.28,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Real Sociedad,Álvaro Odriozola,ESP,DF,28,1995,2,43,22,1.3,0.5,0,,0,2,22,17,0.0,0,0,0,0.0,0.29,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Adrià Pedrosa,ESP,DF,26,1998,31,2298,74,67.2,25.5,27,82,16,4,19,3,1.0,27,33,-6,-0.23,0.33,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Akor Adams,NGA,FW,24,2000,4,134,34,3.9,1.5,1,90,1,3,15,0,0.25,1,3,-2,-1.34,-1.04,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Albert Sambi Lokonga,BEL,MF,24,1999,22,1471,67,43.0,16.3,16,82,8,6,28,2,1.18,14,21,-7,-0.43,-0.15,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Alberto López,ESP,GK,20,2003,0,,,,,0,,0,0,,22,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Alberto López,ESP,MF,19,2005,0,,,,,0,,0,0,,5,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Carmona,ESP,DF,22,2002,35,2942,84,86.0,32.7,35,84,22,0,,0,1.09,33,47,-14,-0.43,-0.62,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Castrin,ESP,DF,21,2003,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Chidera Ejuke,NGA,"MF,FW",26,1998,25,966,39,28.2,10.7,9,72,2,16,20,4,1.04,11,12,-1,-0.09,0.35,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Darío Fuentes,ESP,DF,21,2003,1,5,5,0.1,0.1,0,,0,1,5,0,3.0,0,0,0,0.0,0.34,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Diego Iturralde,ESP,MF,21,2003,1,37,37,1.1,0.4,1,37,0,0,,2,0.0,0,1,-1,-2.43,-2.11,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Djibril Sow,SUI,MF,27,1997,30,2062,69,60.3,22.9,24,81,9,6,18,1,1.0,22,28,-6,-0.26,0.2,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Dodi Lukebakio,BEL,"MF,FW",26,1997,38,3092,81,90.4,34.4,36,84,23,2,35,0,1.08,40,47,-7,-0.2,1.44,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Gonzalo Montiel,ARG,DF,27,1997,6,113,19,3.3,1.3,1,85,0,5,6,11,1.5,2,3,-1,-0.8,-0.47,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Isaac Romero,ESP,FW,24,2000,31,2156,70,63.0,24.0,26,78,8,5,27,1,0.97,27,37,-10,-0.42,-0.2,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Israel Domínguez,ESP,MF,21,2003,1,18,18,0.5,0.2,0,,0,1,18,2,0.0,0,0,0,0.0,0.34,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Jesús Navas,ESP,"MF,FW",38,1985,15,424,28,12.4,4.7,3,66,0,12,19,3,1.47,5,6,-1,-0.21,0.15,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Joaquín Martínez Gauna,ESP,FW,21,2003,0,,,,,0,,0,0,,4,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Juanlu Sánchez,ESP,"MF,DF",20,2003,32,1722,54,50.4,19.1,18,81,7,14,18,4,1.0,24,33,-9,-0.47,-0.26,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Kelechi Iheanacho,NGA,FW,27,1996,9,400,44,11.7,4.4,5,59,0,4,26,10,0.89,2,6,-4,-0.9,-0.63,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Kike Salas,ESP,DF,22,2002,31,2238,72,65.4,24.9,25,87,21,6,11,5,1.1,27,40,-13,-0.52,-0.52,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Leandro Antonetti,PUR,FW,21,2003,2,28,14,0.8,0.3,0,,0,2,14,6,2.0,0,0,0,0.0,0.34,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Loïc Bade,FRA,DF,24,2000,32,2686,84,78.5,29.8,31,86,29,1,21,1,1.06,31,40,-9,-0.3,0.19,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Lucas Ocampos,ARG,"MF,FW",30,1994,2,175,88,5.1,1.9,2,88,1,0,,0,0.5,3,3,0,0.0,0.36,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Lucien Agoume,FRA,MF,22,2002,35,2114,60,61.8,23.5,24,84,14,11,10,1,1.09,26,39,-13,-0.55,-0.55,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Lulo Dasilva,ESP,MF,21,2002,0,,,,,0,,0,0,,3,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Manu Bueno,ESP,MF,20,2004,9,140,16,4.1,1.6,1,69,0,8,9,9,1.0,3,3,0,0.0,0.36,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Marcão,BRA,DF,28,1996,12,552,46,16.1,6.1,6,85,3,6,7,22,1.08,6,17,-11,-1.79,-1.73,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Mateo Mejía,ESP,FW,21,2003,1,11,11,0.3,0.1,0,,0,1,11,3,1.0,1,0,1,8.18,8.55,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Matías Árbol,ESP,GK,21,2002,0,,,,,0,,0,0,,10,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Nemanja Gudelj,SRB,"MF,DF",32,1991,31,2493,80,72.9,27.7,27,87,21,4,33,4,1.16,35,42,-7,-0.25,0.33,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Pablo Cruz,ESP,MF,20,2004,0,,,,,0,,0,0,,2,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Pedro Ortiz,ESP,MF,23,2000,0,,,,,0,,0,0,,15,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Peque,ESP,"MF,FW",21,2002,26,1134,44,33.2,12.6,14,70,1,12,13,11,0.96,16,17,-1,-0.08,0.39,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Rafa,ESP,GK,20,2003,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Ramón Martínez,ESP,DF,21,2002,5,261,52,7.6,2.9,2,90,2,3,27,13,1.4,5,4,1,0.34,0.74,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Ruben Vargas,SUI,"MF,FW",25,1998,11,671,61,19.6,7.5,9,69,0,2,23,1,1.0,11,9,2,0.27,0.76,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Saúl Ñíguez,ESP,MF,29,1994,24,1553,65,45.4,17.3,17,80,8,7,27,2,1.0,14,20,-6,-0.35,-0.01,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Stanis Idumbo,BEL,MF,19,2005,14,284,20,8.3,3.2,3,50,0,11,12,22,1.0,7,7,0,0.0,0.37,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Suso,ESP,"MF,FW",30,1993,16,606,38,17.7,6.7,4,86,2,12,22,14,1.25,10,11,-1,-0.15,0.24,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Tanguy Nianzou,FRA,DF,22,2002,6,518,86,15.1,5.8,6,86,4,0,,4,1.83,7,5,2,0.35,0.81,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Valentín Barco,ARG,DF,20,2004,7,288,41,8.4,3.2,3,75,1,4,16,7,1.86,3,4,-1,-0.31,0.03,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Álvaro Fernández,ESP,GK,26,1998,9,747,83,21.8,8.3,8,90,8,1,27,29,1.11,10,16,-6,-0.72,-0.49,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Álvaro Pascual,ESP,FW,22,2002,8,408,51,11.9,4.5,4,67,0,4,35,2,0.88,7,7,0,0.0,0.39,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Sevilla,Ørjan Nyland,NOR,GK,33,1990,30,2673,89,78.2,29.7,30,89,29,0,,4,1.13,32,39,-7,-0.24,0.49,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Alberto Marí,ESP,FW,23,2001,1,7,7,0.2,0.1,0,,0,1,7,2,0.0,0,0,0,0.0,0.26,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,André Almeida,POR,"MF,FW",24,2000,34,1977,58,57.8,22.0,24,73,4,10,21,2,1.32,27,29,-2,-0.09,0.41,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Cenk Özkacar,TUR,DF,23,2000,0,,,,,0,,0,0,,2,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Cristhian Mosquera,ESP,DF,20,2004,37,3319,90,97.0,36.9,37,90,36,0,,0,1.24,43,47,-4,-0.11,5.24,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,César Tárrega,ESP,DF,22,2002,34,3026,89,88.5,33.6,34,89,33,0,,3,1.24,37,45,-8,-0.24,0.22,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Dani Gómez,ESP,FW,26,1998,14,532,38,15.6,5.9,5,81,1,9,14,7,0.71,5,9,-4,-0.68,-0.49,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,David Otorbi,ESP,FW,16,2007,1,14,14,0.4,0.2,0,,0,1,14,1,0.0,0,0,0,0.0,0.26,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Diego López,ESP,MF,22,2002,38,2737,72,80.0,30.4,35,76,9,3,25,0,1.21,40,40,0,0.0,1.32,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Dimitri Foulquier,FRA,DF,31,1993,32,2299,72,67.2,25.5,25,86,20,7,21,1,1.22,32,40,-8,-0.31,-0.15,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Enzo Barrenechea,ARG,MF,23,2001,30,2191,73,64.1,24.3,26,81,7,4,22,2,1.37,28,29,-1,-0.04,0.62,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Francisco Perez,ESP,MF,21,2002,26,570,22,16.7,6.3,4,53,0,22,16,5,1.54,5,9,-4,-0.63,-0.44,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Germán Valera,ESP,MF,22,2002,8,148,19,4.3,1.6,1,59,0,7,13,8,1.0,0,4,-4,-2.43,-2.27,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Giorgi Mamardashvili,GEO,GK,23,2000,34,3060,90,89.5,34.0,34,90,34,0,,0,1.29,40,48,-8,-0.24,0.26,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Hamza Bellari,ESP,FW,21,2003,0,,,,,0,,0,0,,3,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Hugo Duro,ESP,FW,24,1999,31,2166,70,63.3,24.1,25,80,14,6,27,2,1.1,28,37,-9,-0.37,-0.3,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Hugo Guillamón,ESP,MF,24,2000,12,364,30,10.6,4.0,4,70,1,8,11,26,1.25,2,7,-5,-1.24,-1.09,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Iker Córdoba,ESP,DF,18,2005,2,15,8,0.4,0.2,0,,0,2,8,10,0.5,0,0,0,0.0,0.26,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Ivan Jaime Pajuelo,ESP,MF,23,2000,9,297,33,8.7,3.3,2,60,0,7,25,1,1.33,4,7,-3,-0.91,-0.71,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Jaume Doménech,ESP,GK,33,1990,0,,,,,0,,0,0,,23,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Javier Guerra,ESP,MF,21,2003,36,2581,72,75.5,28.7,31,80,14,5,17,1,1.25,37,41,-4,-0.14,0.5,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Jesus Vazquez,ESP,DF,21,2003,19,919,48,26.9,10.2,10,76,5,9,17,16,1.05,10,16,-6,-0.59,-0.44,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,José Luis García Vayá,ESP,MF,25,1998,34,1742,51,50.9,19.4,18,83,12,16,15,1,1.24,19,31,-12,-0.62,-0.73,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,José Luis Gayà,ESP,DF,29,1995,23,1803,78,52.7,20.0,22,81,13,1,25,1,1.48,28,26,2,0.1,0.77,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Lucas Núñez,ESP,MF,18,2006,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Luis Rioja,ESP,MF,30,1993,36,2831,79,82.8,31.5,33,83,15,3,29,0,1.19,37,41,-4,-0.13,0.79,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Martín Tejón,ESP,MF,20,2004,4,49,12,1.4,0.5,0,,0,4,12,7,0.0,0,1,-1,-1.84,-1.6,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Max Aarons,ENG,DF,24,2000,4,120,30,3.5,1.3,1,73,0,3,16,14,0.75,1,3,-2,-1.5,-1.28,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Maximiliano Caufriez,BEL,DF,27,1997,1,90,90,2.6,1.0,1,90,1,0,,10,1.0,1,1,0,0.0,0.27,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Mouctar Diakhaby,GUI,DF,27,1996,13,653,50,19.1,7.3,7,83,4,6,12,5,2.0,9,7,2,0.28,0.67,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Pedro Alemañ,ESP,MF,22,2002,0,,,,,0,,0,0,,3,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Rafa Mir,ESP,"FW,MF",27,1997,20,753,38,22.0,8.4,5,74,0,15,25,3,1.1,10,9,1,0.12,0.49,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Raúl Jiménez,ESP,GK,18,2006,0,,,,,0,,0,0,,4,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Rodrigo Abajas,ESP,DF,21,2003,1,65,65,1.9,0.7,1,65,0,0,,8,0.0,1,2,-1,-1.38,-1.14,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Ruben Lendinez,ESP,DF,21,2003,0,,,,,0,,0,0,,9,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Sergi Canós,ESP,MF,27,1997,17,370,22,10.8,4.1,2,58,0,15,17,17,0.94,4,9,-5,-1.22,-1.07,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Stole Dimitrievski,MKD,GK,30,1993,4,360,90,10.5,4.0,4,90,4,0,,34,0.5,4,6,-2,-0.5,-0.26,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Thierry Correia,POR,DF,25,1999,11,768,70,22.5,8.5,9,79,4,2,28,0,0.64,7,13,-6,-0.7,-0.57,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Umar Sadiq,NGA,FW,27,1997,16,825,52,24.1,9.2,9,71,2,7,26,2,1.69,13,13,0,0.0,0.35,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Vicent Abril,ESP,GK,19,2005,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Warren Madrigal,CRC,FW,20,2004,0,,,,,0,,0,0,,6,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valencia,Yarek Gasiorowski,ESP,DF,19,2005,15,947,63,27.7,10.5,9,88,5,6,26,23,0.93,11,22,-11,-1.05,-1.08,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Abdulai Juma Bah,SLE,DF,18,2006,12,864,72,25.3,9.6,10,84,8,2,11,3,0.92,6,18,-12,-1.25,0.58,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Adam Aznou,MAR,"DF,MF",18,2006,13,876,67,25.6,9.7,10,79,7,3,29,2,0.08,7,23,-16,-1.64,0.05,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Adrian Baquerin,ESP,FW,17,2007,5,49,10,1.4,0.5,0,,0,5,10,9,0.0,1,0,1,1.84,3.57,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Adrián Rodriguez,ESP,DF,21,2002,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Amath,SEN,"FW,MF",28,1996,13,375,29,11.0,4.2,5,57,0,8,11,18,0.54,2,6,-4,-0.96,0.81,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,André Ferreira,POR,GK,28,1996,6,540,90,15.8,6.0,6,90,6,0,,27,0.0,7,20,-13,-2.17,-0.57,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Antonio Candela,ITA,DF,24,2000,12,906,76,26.5,10.1,12,76,5,0,,4,0.08,6,30,-24,-2.38,-0.95,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Anuar,MAR,"MF,FW",29,1995,26,1720,66,50.3,19.1,21,76,8,5,25,2,0.42,12,39,-27,-1.41,0.55,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Arnau Rafús,ESP,GK,21,2003,1,90,90,2.6,1.0,1,90,1,0,,9,0.0,1,2,-1,-1.0,0.7,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Cenk Özkacar,TUR,DF,23,2000,11,757,69,22.1,8.4,8,80,7,3,38,17,0.09,4,16,-12,-1.43,0.33,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Chuky san jose,ESP,"MF,FW",20,2004,18,728,40,21.3,8.1,9,60,1,9,21,13,0.22,6,30,-24,-2.97,-1.63,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,César de la Hoz,ESP,MF,32,1992,0,,,,,0,,0,0,,8,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Darwin Machís,VEN,"MF,FW",31,1993,18,639,36,18.7,7.1,7,55,0,11,23,12,0.22,5,17,-12,-1.69,-0.01,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,David Torres,ESP,DF,21,2003,18,1387,77,40.6,15.4,15,84,13,3,41,15,0.61,11,37,-26,-1.69,0.0,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
