league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_source,_scraped_at
GER-Bundesliga,2425,Holstein Kiel,Thomas Dähne,GER,GK,30,1994,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Holstein Kiel,Timo Becker,GER,"DF,MF",27,1997,30,28,2445,27.2,0,2,2,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Holstein Kiel,Timon Weiner,GER,GK,25,1999,25,25,2250,25.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Holstein Kiel,Tymoteusz Puchacz,POL,MF,25,1999,10,5,396,4.4,0,1,1,0,0,0,0,0,0.0,0.23,0.23,0.0,0.23,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Aleix García,ESP,MF,27,1997,28,17,1455,16.2,3,4,7,3,0,0,3,0,0.19,0.25,0.43,0.19,0.43,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Amine Adli,MAR,"MF,FW",24,2000,20,6,766,8.5,2,0,2,2,0,0,3,0,0.23,0.0,0.23,0.23,0.23,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Arthur,BRA,"MF,DF",21,2003,20,7,752,8.4,0,1,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Edmond Tapsoba,BFA,DF,25,1999,29,29,2507,27.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Emi Buendía,ARG,MF,27,1996,11,3,257,2.9,2,0,2,2,0,0,0,0,0.7,0.0,0.7,0.7,0.7,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Exequiel Palacios,ARG,MF,25,1998,24,11,1155,12.8,1,6,7,1,0,0,2,0,0.08,0.47,0.55,0.08,0.55,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Florian Wirtz,GER,MF,21,2003,31,25,2351,26.1,10,12,22,8,2,4,3,0,0.38,0.46,0.84,0.31,0.77,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Granit Xhaka,SUI,MF,31,1992,33,33,2888,32.1,2,7,9,2,0,0,3,0,0.06,0.22,0.28,0.06,0.28,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Jeanuël Belocian,FRA,DF,19,2005,5,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Jeremie Frimpong,NED,MF,23,2000,33,25,2314,25.7,5,5,10,5,0,0,4,0,0.19,0.19,0.39,0.19,0.39,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Jonas Hofmann,GER,MF,32,1992,11,4,356,4.0,2,1,3,2,0,0,1,0,0.51,0.25,0.76,0.51,0.76,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Jonathan Tah,GER,DF,28,1996,33,33,2970,33.0,3,0,3,3,0,0,3,0,0.09,0.0,0.09,0.09,0.09,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Lukáš Hrádecký,FIN,GK,34,1989,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Mario Hermoso,ESP,DF,29,1995,4,3,293,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Martin Terrier,FRA,"MF,FW",27,1997,15,7,584,6.5,2,1,3,2,0,0,1,0,0.31,0.15,0.46,0.31,0.46,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Matej Kovar,CZE,GK,24,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Nathan Tella,NGA,"MF,FW",25,1999,27,17,1359,15.1,2,4,6,2,0,0,1,0,0.13,0.26,0.4,0.13,0.4,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Nordi Mukiele,FRA,"DF,MF",26,1997,15,10,899,10.0,1,0,1,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Patrik Schick,CZE,FW,28,1996,31,19,1684,18.7,21,0,21,20,1,1,4,0,1.12,0.0,1.12,1.07,1.07,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Piero Hincapié,ECU,DF,22,2002,32,28,2670,29.7,2,2,4,2,0,0,8,0,0.07,0.07,0.13,0.07,0.13,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Robert Andrich,GER,"MF,DF",29,1994,23,19,1598,17.8,2,2,4,2,0,0,7,0,0.11,0.11,0.23,0.11,0.23,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Victor Boniface,NGA,FW,23,2000,19,12,1008,11.2,8,1,9,8,0,1,2,0,0.71,0.09,0.8,0.71,0.8,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Leverkusen,Álex Grimaldo,ESP,MF,28,1995,32,31,2636,29.3,2,7,9,2,0,0,6,1,0.07,0.24,0.31,0.07,0.31,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Andreas Hanche-Olsen,NOR,DF,27,1997,22,12,1284,14.3,1,1,2,1,0,0,4,1,0.07,0.07,0.14,0.07,0.14,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Anthony Caci,FRA,MF,27,1997,33,33,2684,29.8,1,7,8,1,0,0,6,0,0.03,0.23,0.27,0.03,0.27,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Armindo Sieb,GER,"MF,FW",21,2003,27,5,762,8.5,2,2,4,2,0,0,2,0,0.24,0.24,0.47,0.24,0.47,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Arnaud Nordin,FRA,"FW,MF",26,1998,6,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Aymen Barkok,MAR,MF,26,1998,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Danny da Costa,GER,DF,31,1993,25,25,2006,22.3,0,1,1,0,0,0,0,0,0.0,0.04,0.04,0.0,0.04,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Dominik Kohr,GER,"DF,MF",30,1994,28,28,2295,25.5,2,0,2,2,0,0,11,1,0.08,0.0,0.08,0.08,0.08,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Gabriel Vidovic,CRO,MF,20,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Hong Hyunseok,KOR,MF,25,1999,23,4,530,5.9,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Jonathan Burkardt,GER,FW,24,2000,29,28,2109,23.4,18,2,20,16,2,2,0,0,0.77,0.09,0.85,0.68,0.77,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Kaishū Sano,JPN,MF,23,2000,34,34,3043,33.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Karim Onisiwo,AUT,MF,32,1992,6,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Lasse Rieß,GER,GK,23,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Lee Jae-sung,KOR,MF,31,1992,33,31,2650,29.4,7,6,13,7,0,0,4,0,0.24,0.2,0.44,0.24,0.44,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Lennard Maloney,USA,"DF,MF",24,1999,5,0,26,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Maxim Leitsch,GER,DF,26,1998,14,6,674,7.5,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Moritz Jenz,GER,DF,25,1999,19,18,1600,17.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Nadiem Amiri,GER,MF,27,1996,30,30,2473,27.5,7,5,12,5,2,2,9,2,0.25,0.18,0.44,0.18,0.36,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Nelson Weiper,GER,FW,19,2005,23,7,704,7.8,3,2,5,3,0,0,2,0,0.38,0.26,0.64,0.38,0.64,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Nikolas Veratschnig,AUT,MF,21,2003,15,2,364,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Paul Nebel,GER,MF,21,2002,31,26,2345,26.1,10,4,14,10,0,0,5,1,0.38,0.15,0.54,0.38,0.54,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Phillipp Mwene,AUT,MF,30,1994,32,32,2607,29.0,1,4,5,1,0,0,7,0,0.03,0.14,0.17,0.03,0.17,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Robin Zentner,GER,GK,29,1994,32,32,2880,32.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Silvan Widmer,SUI,MF,31,1993,27,3,504,5.6,0,1,1,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Mainz 05,Stefan Bell,GER,DF,32,1991,18,15,1436,16.0,0,1,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Amadou Haidara,MLI,MF,26,1998,28,16,1320,14.7,0,1,1,0,0,0,7,0,0.0,0.07,0.07,0.0,0.07,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,André Silva,POR,FW,28,1995,8,0,132,1.5,1,2,3,0,1,1,0,0,0.68,1.36,2.05,0.0,1.36,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Antonio Nusa,NOR,"MF,DF",19,2005,25,16,1558,17.3,3,3,6,3,0,0,0,0,0.17,0.17,0.35,0.17,0.35,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Arthur Vermeeren,BEL,MF,19,2005,28,18,1572,17.5,0,2,2,0,0,0,7,0,0.0,0.11,0.11,0.0,0.11,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Assan Ouédraogo,GER,MF,18,2006,3,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Benjamin Henrichs,GER,"DF,MF",27,1997,15,10,935,10.4,0,2,2,0,0,0,3,0,0.0,0.19,0.19,0.0,0.19,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Benjamin Šeško,SVN,"FW,MF",21,2003,33,30,2380,26.4,13,5,18,11,2,2,2,1,0.49,0.19,0.68,0.42,0.61,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Castello Lukeba,FRA,DF,21,2002,23,18,1577,17.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",24,1999,31,18,1610,17.9,2,1,3,2,0,0,5,0,0.11,0.06,0.17,0.11,0.17,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,David Raum,GER,"MF,DF",26,1998,22,21,1783,19.8,1,5,6,1,0,0,5,0,0.05,0.25,0.3,0.05,0.3,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,El Chadaille Bitshiabu,FRA,DF,19,2005,21,13,1130,12.6,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Elif Elmas,MKD,"FW,MF",24,1999,2,0,44,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Faik Sakar,GER,MF,16,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Kevin Kampl,SVN,MF,33,1990,26,18,1593,17.7,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Kosta Nedeljković,SRB,"DF,MF",18,2005,10,6,479,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Loïs Openda,BEL,FW,24,2000,33,28,2453,27.3,9,5,14,9,0,1,5,1,0.33,0.18,0.51,0.33,0.51,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Lukas Klostermann,GER,DF,28,1996,28,20,1838,20.4,1,0,1,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Lutsharel Geertruida,NED,DF,24,2000,24,17,1557,17.3,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Maarten Vandevoordt,BEL,GK,22,2002,6,4,429,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Mohamed Simakan,FRA,DF,24,2000,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Nicolas Seiwald,AUT,"MF,DF",23,2001,30,20,2084,23.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Péter Gulácsi,HUN,GK,34,1990,30,30,2631,29.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Ridle Baku,GER,MF,26,1998,19,15,1275,14.2,2,3,5,2,0,0,1,0,0.14,0.21,0.35,0.14,0.35,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Tidiam Gomis,FRA,FW,17,2006,8,1,152,1.7,0,1,1,0,0,0,2,0,0.0,0.59,0.59,0.0,0.59,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Viggo Gebel,GER,MF,16,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Willi Orban,HUN,DF,31,1992,25,25,2222,24.7,5,0,5,5,0,0,4,2,0.2,0.0,0.2,0.2,0.2,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Xaver Schlager,AUT,MF,26,1997,4,2,181,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Xavi Simons,NED,MF,21,2003,25,25,2150,23.9,10,6,16,10,0,0,5,0,0.42,0.25,0.67,0.42,0.67,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,RB Leipzig,Yussuf Poulsen,DEN,"MF,FW",30,1994,22,2,378,4.2,2,0,2,2,0,0,1,0,0.48,0.0,0.48,0.48,0.48,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Abdoulie Ceesay,GAM,FW,20,2004,7,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Adam Dźwigała,POL,DF,28,1995,16,2,373,4.1,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Andreas Albers,DEN,"FW,MF",34,1990,14,0,62,0.7,1,0,1,1,0,0,0,0,1.45,0.0,1.45,1.45,1.45,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Ben Alexander Voll,GER,GK,23,2000,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Carlo Boukhalfa,MAR,MF,25,1999,25,19,1646,18.3,2,0,2,2,0,0,1,0,0.11,0.0,0.11,0.11,0.11,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Connor Metcalfe,AUS,"MF,FW",24,1999,10,3,358,4.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Danel Sinani,LUX,"FW,MF",27,1997,26,14,1250,13.9,2,2,4,2,0,0,3,0,0.14,0.14,0.29,0.14,0.29,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Dapo Afolayan,ENG,"FW,MF",26,1997,32,17,1639,18.2,3,1,4,3,0,0,3,0,0.16,0.05,0.22,0.16,0.22,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,David Nemeth,AUT,DF,23,2001,24,24,2137,23.7,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Elias Saad,TUN,"FW,MF",24,1999,18,10,900,10.0,3,2,5,3,0,0,1,0,0.3,0.2,0.5,0.3,0.5,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Eric Smith,SWE,"DF,MF",27,1997,32,32,2827,31.4,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Erik Ahlstrand,SWE,MF,22,2001,5,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Finley Stevens,WAL,DF,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Hauke Wahl,GER,DF,30,1994,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Jackson Irvine,AUS,MF,31,1993,29,29,2610,29.0,0,6,6,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,James Sands,USA,MF,24,2000,7,5,453,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Johannes Eggestein,GER,FW,26,1998,27,22,1853,20.6,3,4,7,2,1,2,3,0,0.15,0.19,0.34,0.1,0.29,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Karol Mets,EST,DF,31,1993,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Lars Ritzka,GER,"MF,DF",26,1998,21,11,922,10.2,1,0,1,1,0,0,1,0,0.1,0.0,0.1,0.1,0.1,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Manolis Saliakas,GRE,MF,27,1996,30,26,2314,25.7,2,1,3,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Maurides,BRA,FW,30,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Morgan Guilavogui,GUI,"FW,MF",26,1998,25,21,1807,20.1,6,2,8,6,0,0,6,0,0.3,0.1,0.4,0.3,0.4,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Nikola Vasilj,BIH,GK,28,1995,33,33,2969,33.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Noah Weißhaupt,GER,"FW,MF",22,2001,19,13,1160,12.9,1,0,1,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Philipp Treu,GER,MF,23,2000,33,33,2881,32.0,0,2,2,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Robert Wagner,GER,MF,21,2003,12,5,407,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Scott Banks,SCO,MF,22,2001,12,0,116,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,St Pauli,Siebe Van Der Heyden,BEL,"DF,MF",26,1998,13,11,872,9.7,1,0,1,1,0,0,4,1,0.1,0.0,0.1,0.1,0.1,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Alexander Nübel,GER,GK,27,1996,34,34,3060,34.0,0,1,1,0,0,0,0,0,0.0,0.03,0.03,0.0,0.03,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Ameen Al-Dakhil,BEL,DF,22,2002,7,6,432,4.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
