league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_source,_scraped_at
GER-Bundesliga,2425,Augsburg,Henri Koudossou,GER,MF,24,1999,8.3,0,2,0,0.0,0.24,0.0,0.0,,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Jeffrey Gouweleeuw,NED,DF,33,1991,32.7,1,18,5,27.8,0.55,0.15,0.06,0.2,0,1,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Keven Schlotterbeck,GER,DF,27,1997,14.4,3,12,5,41.7,0.83,0.35,0.25,0.6,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Kristijan Jakić,CRO,MF,27,1997,25.6,0,18,6,33.3,0.7,0.23,0.0,0.0,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Mads Pedersen,DEN,DF,27,1996,2.6,0,2,0,0.0,0.77,0.0,0.0,,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Marius Wolf,GER,MF,29,1995,23.8,1,12,2,16.7,0.5,0.08,0.08,0.5,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Maximilian Bauer,GER,DF,24,2000,7.3,0,1,1,100.0,0.14,0.14,0.0,0.0,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Mergim Berisha,GER,FW,26,1998,0.4,0,3,1,33.3,6.75,2.25,0.0,0.0,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Mert Kömür,GER,MF,19,2005,7.3,2,13,7,53.8,1.79,0.96,0.15,0.29,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Nediljko Labrović,CRO,GK,24,1999,15.0,0,0,0,,0.0,0.0,,,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Niklas Dorsch,GER,MF,26,1998,0.4,0,0,0,,0.0,0.0,,,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Noahkai Banks,USA,DF,17,2006,3.1,0,1,0,0.0,0.32,0.0,0.0,,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Phillip Tietz,GER,FW,27,1997,18.7,7,51,20,39.2,2.72,1.07,0.12,0.3,1,1,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Robert Gumny,POL,MF,26,1998,3.0,0,4,2,50.0,1.33,0.66,0.0,0.0,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Ruben Vargas,SUI,MF,25,1998,3.4,0,9,1,11.1,2.66,0.3,0.0,0.0,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Samuel Essende,COD,FW,26,1998,18.2,7,44,13,29.5,2.42,0.72,0.16,0.54,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Steve Mounié,BEN,MF,29,1994,3.9,1,22,8,36.4,5.71,2.07,0.05,0.13,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Tim Breithaupt,GER,MF,22,2002,1.3,0,1,0,0.0,0.75,0.0,0.0,,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
GER-Bundesliga,2425,Augsburg,Yusuf Kabadayı,GER,FW,20,2004,0.8,1,4,1,25.0,5.07,1.27,0.25,1.0,0,0,GER,2024-2025,shooting,fbref_soccerdata,2026-08-10 21:52:11
