league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2425,Saint-Étienne,Louis Mouton,FRA,MF,22,2002,11.6,0,19,3,15.8,1.64,0.26,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Lucas Stassin,BEL,FW,19,2004,21.0,12,44,23,52.3,2.1,1.1,0.27,0.52,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Léo Pétrot,FRA,DF,27,1997,29.3,0,7,3,42.9,0.24,0.1,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Marwann Nzuzi,FRA,DF,20,2004,1.4,0,2,1,50.0,1.44,0.72,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Mathieu Cafaro,FRA,"MF,FW",27,1997,8.1,1,23,10,43.5,2.83,1.23,0.04,0.1,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Mathis Amougou,FRA,MF,18,2006,9.5,0,7,1,14.3,0.73,0.1,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Maxime Bernauer,FRA,DF,26,1998,8.5,0,2,0,0.0,0.24,0.0,0.0,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Mickael Nade,FRA,DF,25,1999,25.6,1,5,2,40.0,0.2,0.08,0.2,0.5,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Pierre Cornud,FRA,"DF,MF",27,1996,6.4,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Pierre Ekwah Elimby,FRA,MF,22,2002,28.6,1,25,6,24.0,0.87,0.21,0.04,0.17,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Yunis Abdelhamid,MAR,DF,36,1987,11.5,0,2,1,50.0,0.17,0.09,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Yvann Macon,FRA,DF,25,1998,8.8,0,10,2,20.0,1.14,0.23,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Zuriko Davitashvili,GEO,"FW,MF",23,2001,30.9,9,70,27,38.6,2.27,0.87,0.1,0.26,2,2,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Abakar Sylla,CIV,DF,21,2002,10.6,1,5,1,20.0,0.47,0.09,0.2,1.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Abdoul Ouattara,FRA,"MF,FW",18,2005,5.2,1,5,3,60.0,0.96,0.57,0.2,0.33,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Andrew Omobamidele,IRL,DF,22,2002,6.0,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Andrey Santos,BRA,MF,20,2004,31.7,10,46,16,34.8,1.45,0.5,0.22,0.63,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Caleb Wiley,USA,"MF,DF",19,2004,3.0,0,1,0,0.0,0.34,0.0,0.0,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Diego Moreira,BEL,"MF,DF",19,2004,28.5,2,25,8,32.0,0.88,0.28,0.08,0.25,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Dilane Bakwa,FRA,MF,21,2002,27.7,6,52,22,42.3,1.87,0.79,0.12,0.27,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Strasbourg,Eduard Sobol,UKR,"DF,MF",29,1995,1.1,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
