league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2425,Monaco,Radosław Majecki,POL,GK,24,1999,15,15,1350,15.0,22,1.47,65,43,66.2,7,2,6,3,20.0,2,2,0,0,0.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Montpellier,Benjamin Lecomte,FRA,GK,33,1991,30,30,2700,30.0,68,2.27,176,108,61.4,3,4,23,1,3.3,7,6,1,0,14.3,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Montpellier,Dimitry Bertaud,COD,GK,26,1998,4,4,360,4.0,11,2.75,21,10,47.6,1,0,3,0,0.0,2,2,0,0,0.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Nantes,Alban Lafont,CIV,GK,25,1999,12,12,1080,12.0,19,1.58,51,32,62.7,2,4,6,2,16.7,3,3,0,0,0.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Nantes,Anthony Lopes,POR,GK,33,1990,18,18,1563,17.4,26,1.5,73,47,64.4,5,6,7,3,16.7,5,4,0,1,0.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Nantes,Patrik Carlgren,SWE,GK,32,1992,5,4,417,4.6,7,1.51,28,21,75.0,1,2,1,1,25.0,0,0,0,0,,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Nice,Marcin Bułka,POL,GK,24,1999,34,34,3060,34.0,41,1.21,161,120,74.5,17,9,8,8,23.5,3,2,1,0,33.3,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,PSG,Arnau Tenas,ESP,GK,23,2001,1,1,90,1.0,1,1.0,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,PSG,Gianluigi Donnarumma,ITA,GK,25,1999,24,24,2091,23.2,25,1.08,75,50,66.7,18,5,1,4,16.7,1,1,0,0,0.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,PSG,Matvei Safonov,RUS,GK,25,1999,10,9,879,9.8,9,0.92,26,17,65.4,7,1,1,3,33.3,2,2,0,0,0.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Reims,Yehvann Diouf,SEN,GK,24,1999,34,34,3060,34.0,47,1.38,176,133,73.3,8,9,17,7,20.6,5,4,1,0,20.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Rennes,Brice Samba,FRA,GK,30,1994,17,17,1529,17.0,27,1.59,85,58,68.2,7,0,10,5,29.4,3,1,2,0,66.7,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Rennes,Gauthier Gallon,FRA,GK,31,1993,1,0,45,0.5,0,0.0,0,0,,0,0,0,0,,0,0,0,0,,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Rennes,Steve Mandanda,FRA,GK,39,1985,18,17,1486,16.5,24,1.45,53,29,54.7,6,2,9,6,35.3,3,2,1,0,33.3,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Saint-Étienne,Gautier Larsonneur,FRA,GK,27,1997,34,34,3060,34.0,77,2.26,210,133,63.3,8,6,20,5,14.7,15,13,2,0,13.3,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Strasbourg,Karl-Johan Johnsson,SWE,GK,34,1990,3,3,270,3.0,6,2.0,22,16,72.7,1,1,1,0,0.0,1,1,0,0,0.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Strasbourg,Đorđe Petrović,SRB,GK,24,1999,31,31,2790,31.0,38,1.23,148,110,74.3,15,8,8,10,32.3,8,7,1,0,12.5,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Toulouse,Guillaume Restes,FRA,GK,19,2005,29,29,2543,28.3,36,1.27,94,58,61.7,9,7,13,9,31.0,2,1,1,0,50.0,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Toulouse,Kjetil Haug,NOR,GK,26,1998,6,5,498,5.5,7,1.27,16,9,56.3,2,2,1,1,20.0,0,0,0,0,,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
FRA-Ligue 1,2425,Toulouse,Álex Domínguez,ESP,GK,26,1998,1,0,19,0.2,0,0.0,0,0,,0,0,0,1,,0,0,0,0,,FRA,2024-2025,keeper,fbref_soccerdata,2026-08-10 22:04:54
