league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_source,_scraped_at
ITA-Serie A,2526,Cremonese,Franco Vázquez,ARG,"FW,MF",36,1989,5.8,1,12,4,33.3,2.06,0.69,0.08,0.25,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Giuseppe Pezzella,ITA,"MF,DF",27,1997,28.7,0,6,0,0.0,0.21,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Jamie Vardy,ENG,FW,38,1987,23.4,7,30,14,46.7,1.28,0.6,0.23,0.5,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Jari Vandeputte,BEL,MF,29,1996,21.6,1,20,8,40.0,0.93,0.37,0.05,0.13,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Jeremy Sarmiento,ECU,MF,23,2002,1.6,0,2,2,100.0,1.27,1.27,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Manuel De Luca,ITA,FW,27,1998,0.2,1,2,2,100.0,11.25,11.25,0.0,0.0,1,1,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Marco Silvestri,ITA,GK,34,1991,4.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Martín Payero,ARG,MF,26,1998,16.2,1,23,8,34.8,1.42,0.49,0.04,0.13,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Matteo Bianchetti,ITA,DF,32,1993,24.4,0,7,1,14.3,0.29,0.04,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Michele Collocolo,ITA,MF,25,1999,4.0,0,2,1,50.0,0.5,0.25,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Mikayil Ngor Faye,SEN,"MF,DF",21,2004,2.8,0,2,0,0.0,0.71,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Milan Đurić,BIH,FW,35,1990,4.3,0,10,5,50.0,2.33,1.17,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Morten Thorsby,NOR,MF,29,1996,7.1,1,11,4,36.4,1.54,0.56,0.09,0.25,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Romano Floriani,ITA,MF,22,2003,13.0,0,5,1,20.0,0.39,0.08,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Sebastiano Luperto,ITA,DF,28,1996,14.5,0,5,2,40.0,0.34,0.14,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Simone Lottici Tessadri,ITA,MF,19,2006,0.1,0,1,0,0.0,15.0,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Tommaso Barbieri,ITA,MF,22,2002,19.0,0,16,2,12.5,0.84,0.11,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Warren Bondo,FRA,MF,21,2003,19.6,0,8,2,25.0,0.41,0.1,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Cremonese,Youssef Maleh,MAR,MF,26,1998,12.2,1,15,3,20.0,1.23,0.25,0.07,0.33,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Abdelhamid Sabiri,MAR,MF,28,1996,0.3,0,1,0,0.0,3.33,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",28,1997,25.0,5,41,15,36.6,1.64,0.6,0.05,0.13,3,3,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Amir Richardson,MAR,MF,23,2002,0.5,0,1,0,0.0,2.14,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Cher Ndour,ITA,MF,21,2004,20.8,3,24,8,33.3,1.15,0.38,0.13,0.38,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Christian Kouamé,CIV,"FW,MF",27,1997,0.3,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Daniele Rugani,ITA,DF,31,1994,3.6,0,1,0,0.0,0.28,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,David de Gea,ESP,GK,34,1990,37.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Dodô,BRA,"DF,MF",26,1998,34.8,1,25,4,16.0,0.72,0.11,0.04,0.25,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Eddy Kouadio,CIV,DF,19,2006,0.8,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Edin Džeko,BIH,FW,39,1986,2.7,0,4,1,25.0,1.48,0.37,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Fabiano Parisi,ITA,"MF,FW",24,2000,16.9,1,24,7,29.2,1.42,0.41,0.04,0.14,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Giovanni Fabbian,ITA,MF,22,2003,5.2,0,7,2,28.6,1.35,0.38,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Hans Nicolussi Caviglia,ITA,MF,25,2000,6.5,0,4,1,25.0,0.62,0.15,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Jack Harrison,ENG,"FW,MF",28,1996,10.9,1,13,4,30.8,1.19,0.37,0.08,0.25,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Jacopo Fazzini,ITA,"MF,FW",22,2003,6.5,0,9,1,11.1,1.39,0.15,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Luca Lezzerini,ITA,GK,30,1995,0.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Luca Ranieri,ITA,DF,26,1999,27.3,1,18,3,16.7,0.66,0.11,0.06,0.33,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Luís Balbo,VEN,DF,19,2006,2.4,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Manor Solomon,ISR,"FW,MF",26,1999,9.9,2,11,4,36.4,1.11,0.4,0.18,0.5,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Marco Brescianini,ITA,MF,25,2000,9.6,1,10,2,20.0,1.04,0.21,0.1,0.5,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Marin Pongračić,CRO,DF,27,1997,32.4,0,8,1,12.5,0.25,0.03,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Mattia Viti,ITA,"MF,DF",23,2002,2.9,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Moise Kean,ITA,FW,25,2000,22.6,8,98,27,27.6,4.33,1.19,0.06,0.22,2,2,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Niccolò Fortini,ITA,MF,19,2006,6.0,0,8,2,25.0,1.33,0.33,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Nicolò Fagioli,ITA,MF,24,2001,28.4,2,33,7,21.2,1.16,0.25,0.06,0.29,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Oliver Christensen,DEN,GK,26,1999,1.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Pablo Marí,ESP,DF,31,1993,9.0,0,2,0,0.0,0.22,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Pietro Comuzzo,ITA,DF,20,2005,18.8,1,10,2,20.0,0.53,0.11,0.1,0.5,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Riccardo Braschi,ITA,FW,18,2006,1.2,0,3,0,0.0,2.57,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Roberto Piccoli,ITA,FW,24,2001,18.6,4,47,15,31.9,2.53,0.81,0.09,0.27,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Robin Gosens,GER,"DF,MF",31,1994,20.9,3,18,7,38.9,0.86,0.33,0.17,0.43,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Rolando Mandragora,ITA,MF,28,1997,26.9,7,64,18,28.1,2.38,0.67,0.09,0.33,1,1,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Simon Sohm,SUI,MF,24,2001,7.9,0,5,0,0.0,0.64,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Fiorentina,Tariq Lamptey,GHA,MF,24,2000,0.3,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Aarón Martín,ESP,"MF,DF",28,1997,24.0,1,11,4,36.4,0.46,0.17,0.09,0.25,0,1,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Albert Grønbaek,DEN,MF,24,2001,1.1,0,1,1,100.0,0.87,0.87,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Alessandro Marcandalli,ITA,DF,22,2002,28.9,0,5,2,40.0,0.17,0.07,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Amorim,BRA,MF,20,2005,6.1,0,2,0,0.0,0.33,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Brooke Norton-Cuffy,ENG,"MF,DF",21,2004,24.6,2,15,6,40.0,0.61,0.24,0.13,0.33,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Caleb Ekuban,GHA,"FW,MF",31,1994,11.0,4,29,10,34.5,2.63,0.91,0.14,0.4,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Daniele Sommariva,ITA,GK,28,1997,2.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Filippo Carbone,ITA,MF,18,2006,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Gael Lafont,FRA,FW,19,2006,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Jacopo Grossi,ITA,MF,18,2006,0.2,0,1,0,0.0,4.09,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Jean Onana,CMR,MF,25,2000,0.5,0,1,0,0.0,2.0,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Jeff Ekhator,ITA,"FW,MF",18,2006,10.6,3,20,5,25.0,1.88,0.47,0.15,0.6,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Johan Vásquez,MEX,DF,26,1998,35.7,1,24,6,25.0,0.67,0.17,0.04,0.17,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Joi Nuredini,ALB,FW,17,2007,0.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Junior Messias,BRA,MF,34,1991,7.6,3,19,7,36.8,2.5,0.92,0.11,0.29,1,1,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Justin Bijlow,NED,GK,27,1998,15.5,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Latif Ouedraogo,BFA,DF,17,2007,0.6,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Leo Østigård,NOR,DF,25,1999,29.1,5,22,12,54.5,0.76,0.41,0.23,0.42,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Lorenzo Colombo,ITA,FW,23,2002,25.8,7,66,27,40.9,2.55,1.04,0.09,0.22,1,2,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Lorenzo Venturino,ITA,FW,19,2006,0.4,0,1,1,100.0,2.25,2.25,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Mamedi Doucouré,FRA,DF,18,2007,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Maxwel Cornet,CIV,MF,28,1996,1.3,0,4,2,50.0,3.05,1.53,0.0,0.0,0,1,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Mikael Ellertsson,ISL,MF,23,2002,30.7,1,26,6,23.1,0.85,0.2,0.04,0.17,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Morten Frendrup,DEN,MF,24,2001,34.2,1,8,3,37.5,0.23,0.09,0.13,0.33,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Morten Thorsby,NOR,MF,29,1996,8.1,2,10,4,40.0,1.23,0.49,0.2,0.5,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Nicola Leali,ITA,GK,32,1993,20.5,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Nicolae Stanciu,ROU,MF,32,1993,2.0,0,5,0,0.0,2.5,0.0,0.0,,0,1,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Nils Zätterström,SWE,DF,20,2005,2.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Patrizio Masini,ITA,MF,24,2001,15.7,0,18,5,27.8,1.15,0.32,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Ruslan Malinovskyi,UKR,MF,32,1993,24.8,6,55,15,27.3,2.21,0.6,0.05,0.2,3,3,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Sebastian Otoa,DEN,DF,21,2004,9.2,0,3,2,66.7,0.33,0.22,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Seydou Fini,ITA,FW,19,2006,0.4,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Stefano Sabelli,ITA,"MF,DF",32,1993,10.1,0,8,0,0.0,0.79,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Tommaso Baldanzi,ITA,MF,22,2003,4.4,0,9,3,33.3,2.03,0.68,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Valentin Carboni,ARG,MF,20,2005,4.0,0,6,2,33.3,1.5,0.5,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Genoa,Vitinha,POR,"FW,MF",25,2000,24.7,5,65,20,30.8,2.63,0.81,0.08,0.25,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Abdou Harroui,NED,MF,27,1998,10.1,1,12,2,16.7,1.19,0.2,0.0,0.0,1,1,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Al-Musrati,LBY,MF,29,1996,9.4,0,9,1,11.1,0.96,0.11,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Amin Sarr,SWE,"FW,MF",24,2001,12.2,0,19,6,31.6,1.55,0.49,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Andrias Edmundsson,FRO,DF,24,2000,14.7,0,4,1,25.0,0.27,0.07,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Antoine Bernede,FRA,MF,26,1999,25.6,1,21,4,19.0,0.82,0.16,0.05,0.25,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Armel Bella Kotchap,GER,DF,23,2001,15.0,0,3,0,0.0,0.2,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Cheikh Niasse,SEN,MF,25,2000,10.8,0,6,1,16.7,0.56,0.09,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Daniel Mosquera,COL,FW,25,1999,6.6,0,16,5,31.3,2.41,0.75,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Daniel Oyegoke,ENG,"MF,DF",22,2003,6.6,0,3,1,33.3,0.45,0.15,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Domagoj Bradarić,CRO,MF,25,1999,21.8,0,13,6,46.2,0.6,0.27,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Enzo Ebosse,CMR,DF,26,1999,2.4,0,1,0,0.0,0.42,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Fallou Cham,GAM,MF,19,2006,2.5,0,5,2,40.0,1.97,0.79,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Gift Orban,NGA,FW,23,2002,22.5,7,85,28,32.9,3.77,1.24,0.06,0.18,2,2,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Giovane,BRA,"FW,MF",21,2003,17.0,3,47,25,53.2,2.76,1.47,0.06,0.12,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Grigoris Kastanos,CYP,MF,27,1998,0.5,0,1,0,0.0,2.05,0.0,0.0,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Ioan Vermeșan,ROU,FW,18,2006,0.9,0,4,1,25.0,4.5,1.13,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Isaac,BRA,FW,21,2004,0.4,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Jean-Daniel Akpa-Akpro,CIV,MF,32,1992,16.7,1,13,4,30.8,0.78,0.24,0.08,0.25,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Junior Ajayi,CIV,FW,20,2004,0.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Kieron Bowie,SCO,FW,22,2002,13.3,4,33,11,33.3,2.48,0.82,0.12,0.36,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Lorenzo Montipò,ITA,GK,29,1996,35.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Martin Frese,DEN,"MF,DF",27,1998,26.8,2,21,11,52.4,0.78,0.41,0.1,0.18,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Nicolás Valentini,ARG,DF,24,2001,15.7,0,16,7,43.8,1.02,0.45,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Pol Lirola,ESP,MF,27,1997,3.4,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Rafik Belghali,ALG,MF,23,2002,21.3,2,21,6,28.6,0.98,0.28,0.1,0.33,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Roberto Gagliardini,ITA,MF,31,1994,25.2,1,15,3,20.0,0.59,0.12,0.07,0.33,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Sandi Lovrić,SVN,MF,27,1998,3.4,0,2,1,50.0,0.58,0.29,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Simone Perilli,ITA,GK,30,1995,3.0,0,0,0,,0.0,0.0,,,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Suat Serdar,GER,MF,28,1997,12.3,2,19,7,36.8,1.54,0.57,0.11,0.29,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Tobias Slotsager,DEN,DF,19,2006,5.0,0,3,1,33.3,0.61,0.2,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Tomáš Suslov,SVK,FW,23,2002,5.0,0,12,4,33.3,2.42,0.81,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Unai Núñez,ESP,DF,28,1997,14.1,0,7,1,14.3,0.5,0.07,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Victor Nelsson,DEN,DF,26,1998,36.8,0,8,1,12.5,0.22,0.03,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Hellas Verona,Yellu Santiago,ESP,MF,21,2004,0.1,0,2,1,50.0,30.0,15.0,0.0,0.0,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Inter,Alessandro Bastoni,ITA,DF,26,1999,24.9,1,17,8,47.1,0.68,0.32,0.06,0.13,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Inter,Andy Diouf,FRA,MF,22,2003,5.5,1,10,3,30.0,1.83,0.55,0.1,0.33,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
ITA-Serie A,2526,Inter,Ange-Yoan Bonny,CIV,FW,21,2003,12.7,5,22,9,40.9,1.73,0.71,0.23,0.56,0,0,ITA,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:59:01
