league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_source,_scraped_at
ITA-Serie A,2324,Fiorentina,Lorenzo Amatucci,ITA,MF,19,2004,0.2,0,0,0,1,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Luca Ranieri,ITA,DF,24,1999,22.9,14,0,0,32,11,1,13,27,11,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Lucas Beltrán,ARG,"FW,MF",22,2001,18.8,6,0,0,24,28,4,7,2,14,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Lucas Martínez Quarta,ARG,DF,27,1996,25.5,9,0,0,41,13,1,5,29,52,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,M'Bala Nzola,ANG,FW,26,1996,17.2,2,0,0,37,7,21,6,0,8,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Maxime Lopez,FRA,MF,25,1997,8.9,1,0,0,8,5,0,16,7,7,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Michael Kayode,ITA,DF,19,2004,22.9,2,0,0,14,19,2,65,18,30,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Nicolás González,ARG,MF,25,1998,21.3,1,0,0,21,36,2,40,12,18,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Nikola Milenković,SRB,DF,25,1997,27.9,4,0,0,30,23,0,0,27,19,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Oliver Christensen,DEN,GK,24,1999,4.0,0,0,0,2,1,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Pietro Comuzzo,ITA,DF,18,2005,0.5,1,0,0,1,0,0,0,1,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Pietro Terracciano,ITA,GK,33,1990,33.0,3,0,0,2,2,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Riccardo Sottil,ITA,MF,24,1999,12.3,1,0,0,8,34,6,46,2,5,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Rolando Mandragora,ITA,MF,26,1997,17.6,5,0,0,26,25,0,34,9,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Tommaso Martinelli,ITA,GK,17,2006,1.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Fiorentina,Yerry Mina,COL,DF,28,1994,0.5,1,0,0,3,2,0,0,0,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Abdou Harroui,NED,MF,25,1998,11.3,2,0,0,17,16,1,12,5,11,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Anthony Oyono,GAB,"DF,MF",22,2001,13.3,4,0,0,13,11,0,12,9,27,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Arijon Ibrahimović,GER,"MF,FW",17,2005,5.3,1,0,0,3,4,2,7,1,6,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Caleb Okoli,ITA,DF,22,2001,32.4,9,0,0,27,26,0,1,31,34,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Demba Seck,SEN,"FW,MF",22,2001,3.3,0,0,0,9,7,2,2,1,5,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Emanuele Valeri,ITA,"MF,DF",24,1998,13.1,3,0,0,12,8,0,72,10,14,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Enzo Barrenechea,ARG,MF,22,2001,31.2,10,0,0,32,52,0,1,28,42,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Farés Ghedjemis,ALG,FW,20,2002,2.0,1,0,0,2,0,1,6,1,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Francesco Gelli,ITA,"MF,DF",26,1996,17.3,3,0,0,16,41,1,53,10,13,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Gennaro Borrelli,ITA,FW,23,2000,0.3,0,0,0,0,0,2,1,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Giorgi Kvernadze,GEO,FW,20,2003,0.7,0,0,0,3,1,0,1,1,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Giuseppe Caso,ITA,FW,24,1998,4.6,2,0,0,5,14,1,2,0,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Ilario Monterisi,ITA,DF,21,2001,16.3,1,0,0,10,17,1,5,8,13,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Jaime Báez,URU,"MF,FW",28,1995,5.6,1,0,0,6,15,5,24,4,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Kaio Jorge,BRA,FW,21,2002,9.0,2,0,0,8,10,2,3,2,4,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Karlo Lulić,CRO,MF,27,1996,0.2,0,0,0,0,0,0,0,1,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Kevin Bonifazi,ITA,DF,27,1996,3.4,0,0,0,4,1,0,0,3,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Luca Garritano,ITA,MF,29,1994,5.4,1,0,0,6,7,0,16,3,5,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Luca Mazzitelli,ITA,MF,27,1995,24.6,6,1,1,45,36,1,43,20,26,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Luigi Canotto,ITA,"FW,MF",29,1994,0.2,0,0,0,0,1,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Marco Brescianini,ITA,MF,23,2000,25.8,1,0,0,35,24,5,20,9,12,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Marvin Cuni,ALB,FW,22,2001,5.9,0,0,0,13,12,3,4,1,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Mateus Lusuardi,BRA,DF,19,2004,2.4,1,0,0,2,0,0,1,4,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Matìas Soulé,ARG,"MF,FW",20,2003,34.7,4,0,0,18,47,2,99,18,27,,,1,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Mehdi Bourabia,MAR,MF,31,1991,2.2,1,0,0,5,1,1,3,1,4,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Michele Cerofolini,ITA,GK,24,1999,7.5,1,0,0,1,0,0,0,0,0,,,1,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Nadir Zortea,ITA,"MF,DF",24,1999,14.0,3,0,0,15,14,0,74,4,13,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Pol Lirola,ESP,"DF,MF",25,1997,17.1,1,0,0,7,11,2,25,18,19,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Przemysław Szymiński,POL,DF,29,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Reinier,BRA,"MF,FW",21,2002,11.8,3,0,0,17,9,1,12,10,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Riccardo Marchizza,ITA,DF,25,1998,12.8,1,0,0,6,3,0,22,7,6,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Simone Romagnoli,ITA,DF,33,1990,30.2,6,0,0,24,7,0,1,28,17,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Stefano Turati,ITA,GK,21,2001,30.5,0,0,0,0,3,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Frosinone,Walid Cheddira,MAR,FW,25,1998,23.6,0,0,0,27,43,16,3,4,7,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Aarón Martín,ESP,"MF,DF",26,1997,15.3,4,1,1,23,17,2,105,7,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Alan Matturro,URU,MF,18,2004,1.2,0,0,0,0,0,0,0,2,1,,,1,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Albert Guðmundsson,ISL,"FW,MF",26,1997,33.5,4,0,0,28,46,11,179,11,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Alessandro Vogliacco,ITA,DF,24,1998,13.0,4,0,0,14,4,1,12,30,15,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Berkan Kutlu,TUR,MF,25,1998,2.2,0,0,0,4,4,0,12,4,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Caleb Ekuban,GHA,FW,29,1994,12.6,0,0,0,17,27,3,4,1,4,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Christos Papadopoulos,GRE,MF,18,2004,0.0,0,0,0,0,1,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Daniele Sommariva,ITA,GK,26,1997,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,David Akpan Ankeye,NGA,FW,21,2002,0.6,0,0,0,2,1,0,1,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Davide Biraschi,ITA,DF,29,1994,1.0,0,0,0,0,2,0,0,3,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Djed Spence,ENG,MF,22,2000,9.5,1,0,0,7,9,1,13,9,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Emil Bohinen,NOR,MF,24,1999,0.6,0,0,0,0,0,0,2,0,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Filip Jagiełło,POL,MF,25,1997,0.4,0,0,0,0,0,0,0,1,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,George Pușcaș,ROU,FW,27,1996,2.1,0,0,0,1,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Giorgio Cittadini,ITA,DF,21,2002,1.2,0,0,0,2,4,0,0,3,5,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Johan Vásquez,MEX,DF,24,1998,31.7,6,0,0,36,38,4,29,48,32,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Josep Martinez,ESP,GK,25,1998,36.0,4,1,1,2,11,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Junior Messias,BRA,"MF,FW",32,1991,11.7,0,0,0,7,22,5,24,5,19,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Kevin Strootman,NED,MF,33,1990,13.4,4,0,0,16,6,0,20,7,19,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Koni De Winter,BEL,DF,21,2002,26.4,8,1,1,38,11,0,5,23,25,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Mateo Retegui,ITA,FW,24,1999,24.6,5,0,0,36,25,4,19,0,11,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Mattia Bani,ITA,DF,29,1993,25.6,9,0,0,21,28,2,2,21,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Milan Badelj,CRO,MF,34,1989,28.2,6,0,0,23,14,0,13,49,28,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Morten Frendrup,DEN,MF,22,2001,34.9,6,0,0,49,35,1,12,48,72,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Morten Thorsby,NOR,MF,27,1996,12.9,2,0,0,28,7,6,9,4,11,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Nicola Leali,ITA,GK,30,1993,2.0,1,0,0,0,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Pablo Galdames Millán,CHI,MF,26,1996,0.1,0,0,0,1,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Radu Drăgușin,ROU,DF,21,2002,19.0,1,0,0,14,14,0,1,21,12,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Ridgeciano Haps,SUR,MF,30,1993,8.6,0,0,0,3,16,1,16,6,6,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",30,1993,17.2,7,0,0,30,17,0,19,5,22,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Seydou Fini,ITA,FW,17,2006,0.4,0,0,0,0,2,0,1,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Silvan Hefti,SUI,MF,25,1997,1.3,0,0,0,2,1,0,2,0,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Stefano Sabelli,ITA,"MF,DF",30,1993,27.0,5,0,0,36,36,4,98,23,23,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Genoa,Vitinha,POR,"MF,FW",23,2000,3.2,2,0,0,10,8,2,9,0,2,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Alphadjo Cissè,ITA,MF,16,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Bruno Amione,ARG,DF,21,2002,6.4,2,0,0,10,6,0,1,9,7,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Charlys,BRA,MF,19,2004,0.3,0,0,0,0,0,0,0,1,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Cyril Ngonge,BEL,"MF,FW",23,2000,15.9,4,0,0,30,22,3,50,3,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Daniel Bandeira,POR,MF,23,2000,5.0,2,0,0,5,3,0,6,4,5,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Darko Lazović,SRB,MF,32,1990,21.4,0,1,0,5,6,13,96,6,17,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Davide Faraoni,ITA,MF,31,1991,6.7,5,0,0,11,9,0,19,6,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Diego Coppola,ITA,DF,19,2003,18.2,9,0,0,32,4,0,0,28,22,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Elayis Tavsan,NED,"FW,MF",22,2001,0.6,0,0,0,1,0,0,1,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Fabien Centonze,FRA,DF,27,1996,7.5,2,0,0,13,7,1,28,9,8,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Federico Bonazzoli,ITA,FW,26,1997,11.3,2,0,0,10,20,9,6,3,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Filippo Terracciano,ITA,"MF,DF",20,2003,14.4,1,0,0,14,32,0,59,19,17,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Giangiacomo Magnani,ITA,DF,27,1995,27.2,6,0,0,27,30,0,12,45,17,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Isak Hien,SWE,DF,24,1999,9.6,1,1,0,11,2,0,0,7,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Jackson Tchatchoua,CMR,DF,21,2001,19.2,2,0,0,18,7,2,65,23,26,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Jordi Mboula,ESP,"MF,FW",24,1999,3.4,0,0,0,5,4,2,8,1,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Josh Doig,SCO,"MF,DF",21,2002,9.2,2,0,0,7,4,1,30,4,10,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Juan Cruz,ARG,FW,24,1999,1.2,0,0,0,1,0,0,1,1,2,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Juan David Cabal,COL,DF,22,2001,16.6,6,0,0,27,16,1,33,28,29,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Karol Świderski,POL,"FW,MF",26,1997,5.6,0,0,0,6,13,0,3,1,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Lorenzo Montipò,ITA,GK,27,1996,37.0,0,0,0,0,3,0,0,0,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Martin Hongla,CMR,MF,25,1998,12.0,0,0,0,6,6,1,4,7,13,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Michael Folorunsho,ITA,MF,25,1998,30.9,5,0,0,50,74,11,64,16,27,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Milan Đurić,BIH,FW,33,1990,13.4,2,0,0,27,19,6,1,1,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Ondrej Duda,SVK,MF,28,1994,27.3,14,2,2,55,51,0,94,26,36,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Paweł Dawidowicz,POL,DF,28,1995,23.8,5,0,0,33,9,0,2,22,30,,,1,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Reda Belahyane,MAR,MF,19,2004,1.0,0,0,0,1,1,0,0,1,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Riccardo Saponara,ITA,"MF,FW",31,1991,3.8,0,0,0,1,3,2,7,0,1,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Rúben Vinagre,POR,DF,24,1999,3.1,0,0,0,5,2,0,16,1,2,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Simone Perilli,ITA,GK,28,1995,1.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Stefan Mitrović,SRB,MF,20,2002,4.3,0,0,0,10,6,1,15,0,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Suat Serdar,GER,MF,26,1997,18.4,7,0,0,40,18,0,8,17,39,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Thomas Henry,FRA,FW,28,1994,3.7,2,2,0,15,5,3,3,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Tijjani Noslin,NED,"FW,MF",24,1999,14.9,2,0,0,24,10,4,15,2,7,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Tomáš Suslov,SVK,MF,21,2002,23.2,7,0,0,40,55,1,72,6,29,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Hellas Verona,Yayah Kallon,SLE,FW,22,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Alessandro Bastoni,ITA,DF,24,1999,25.2,5,0,0,31,31,0,75,25,32,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Alexis Sánchez,CHI,FW,34,1988,8.5,0,0,0,14,19,8,31,1,6,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Benjamin Pavard,FRA,DF,27,1996,18.6,6,0,0,24,15,2,24,31,24,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Carlos Augusto,BRA,"MF,DF",24,1999,19.2,1,0,0,17,6,1,39,14,22,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Davide Frattesi,ITA,MF,23,1999,10.6,1,0,0,12,16,1,11,5,6,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Davy Klaassen,NED,MF,30,1993,2.3,1,0,0,3,0,1,0,3,2,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Denzel Dumfries,NED,MF,27,1996,18.2,2,1,0,25,18,5,47,12,11,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Ebenezer Akinsanmiro,NGA,MF,18,2004,0.2,0,0,0,0,3,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Emil Audero,IDN,GK,26,1997,3.7,0,0,0,0,0,0,0,0,0,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,MF,25,1997,23.1,0,0,0,12,21,5,197,7,26,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Francesco Acerbi,ITA,DF,35,1988,26.5,1,0,0,19,24,3,9,32,14,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Hakan Çalhanoğlu,TUR,MF,29,1994,28.4,5,0,0,42,23,0,152,22,37,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Henrikh Mkhitaryan,ARM,MF,34,1989,30.9,4,0,0,35,29,3,31,28,33,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Juan Cuadrado,COL,"DF,FW",35,1988,3.0,1,0,0,4,6,1,18,1,3,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
ITA-Serie A,2324,Inter,Kristjan Asllani,ALB,MF,21,2002,8.7,1,0,0,4,19,0,35,11,2,,,0,ITA,2023-2024,misc,fbref_soccerdata,2026-08-10 21:55:54
